uid,split,cell_line,cond,model,pred_count,gt_count,experiment,agent,dose,timepoint_h,arm,batch_group,confirmed,group_label
ncih2170_antibiotics_blank_ctrl_41,train,NCI-H2170,ncih2170_antibiotics_blank_ctrl,Classic (after opt),191,76,antibiotic,control,,,control,h2170_abx,True,NCI-H2170 · control
ncih2170_antibiotics_blank_ctrl_42,train,NCI-H2170,ncih2170_antibiotics_blank_ctrl,Classic (after opt),281,153,antibiotic,control,,,control,h2170_abx,True,NCI-H2170 · control
ncih2170_antibiotics_blank_ctrl_43,test,NCI-H2170,ncih2170_antibiotics_blank_ctrl,Classic (after opt),242,239,antibiotic,control,,,control,h2170_abx,True,NCI-H2170 · control
ncih2170_antibiotics_blank_ctrl_44,train,NCI-H2170,ncih2170_antibiotics_blank_ctrl,Classic (after opt),167,181,antibiotic,control,,,control,h2170_abx,True,NCI-H2170 · control
ncih2170_antibiotics_blank_ctrl_47,test,NCI-H2170,ncih2170_antibiotics_blank_ctrl,Classic (after opt),179,296,antibiotic,control,,,control,h2170_abx,True,NCI-H2170 · control
ncih2170_antibiotics_blank_ctrl_48,train,NCI-H2170,ncih2170_antibiotics_blank_ctrl,Classic (after opt),109,71,antibiotic,control,,,control,h2170_abx,True,NCI-H2170 · control
ncih2170_antibiotics_blank_ctrl_5,train,NCI-H2170,ncih2170_antibiotics_blank_ctrl,Classic (after opt),327,597,antibiotic,control,,,control,h2170_abx,True,NCI-H2170 · control
ncih2170_antibiotics_blank_ctrl_50,train,NCI-H2170,ncih2170_antibiotics_blank_ctrl,Classic (after opt),268,197,antibiotic,control,,,control,h2170_abx,True,NCI-H2170 · control
ncih2170_antibiotics_blank_ctrl_51,val,NCI-H2170,ncih2170_antibiotics_blank_ctrl,Classic (after opt),229,159,antibiotic,control,,,control,h2170_abx,True,NCI-H2170 · control
ncih2170_antibiotics_blank_ctrl_52,val,NCI-H2170,ncih2170_antibiotics_blank_ctrl,Classic (after opt),294,324,antibiotic,control,,,control,h2170_abx,True,NCI-H2170 · control
ncih2170_antibiotics_blank_ctrl_53,test,NCI-H2170,ncih2170_antibiotics_blank_ctrl,Classic (after opt),373,302,antibiotic,control,,,control,h2170_abx,True,NCI-H2170 · control
ncih2170_antibiotics_blank_ctrl_55,train,NCI-H2170,ncih2170_antibiotics_blank_ctrl,Classic (after opt),264,254,antibiotic,control,,,control,h2170_abx,True,NCI-H2170 · control
ncih2170_antibiotics_blank_ctrl_56,train,NCI-H2170,ncih2170_antibiotics_blank_ctrl,Classic (after opt),230,240,antibiotic,control,,,control,h2170_abx,True,NCI-H2170 · control
ncih2170_antibiotics_blank_ctrl_57,train,NCI-H2170,ncih2170_antibiotics_blank_ctrl,Classic (after opt),138,214,antibiotic,control,,,control,h2170_abx,True,NCI-H2170 · control
ncih2170_antibiotics_blank_ctrl_58,train,NCI-H2170,ncih2170_antibiotics_blank_ctrl,Classic (after opt),210,181,antibiotic,control,,,control,h2170_abx,True,NCI-H2170 · control
ncih2170_antibiotics_blank_ctrl_59,train,NCI-H2170,ncih2170_antibiotics_blank_ctrl,Classic (after opt),209,207,antibiotic,control,,,control,h2170_abx,True,NCI-H2170 · control
ncih2170_antibiotics_blank_ctrl_6,val,NCI-H2170,ncih2170_antibiotics_blank_ctrl,Classic (after opt),478,402,antibiotic,control,,,control,h2170_abx,True,NCI-H2170 · control
ncih2170_antibiotics_blank_ctrl_60,train,NCI-H2170,ncih2170_antibiotics_blank_ctrl,Classic (after opt),233,314,antibiotic,control,,,control,h2170_abx,True,NCI-H2170 · control
ncih2170_antibiotics_blank_ctrl_61,train,NCI-H2170,ncih2170_antibiotics_blank_ctrl,Classic (after opt),227,259,antibiotic,control,,,control,h2170_abx,True,NCI-H2170 · control
ncih2170_antibiotics_blank_ctrl_62,train,NCI-H2170,ncih2170_antibiotics_blank_ctrl,Classic (after opt),400,299,antibiotic,control,,,control,h2170_abx,True,NCI-H2170 · control
ncih2170_antibiotics_blank_ctrl_63,val,NCI-H2170,ncih2170_antibiotics_blank_ctrl,Classic (after opt),679,763,antibiotic,control,,,control,h2170_abx,True,NCI-H2170 · control
ncih2170_antibiotics_blank_ctrl_64,train,NCI-H2170,ncih2170_antibiotics_blank_ctrl,Classic (after opt),110,124,antibiotic,control,,,control,h2170_abx,True,NCI-H2170 · control
ncih2170_antibiotics_blank_ctrl_65,train,NCI-H2170,ncih2170_antibiotics_blank_ctrl,Classic (after opt),145,139,antibiotic,control,,,control,h2170_abx,True,NCI-H2170 · control
ncih2170_antibiotics_blank_ctrl_66,train,NCI-H2170,ncih2170_antibiotics_blank_ctrl,Classic (after opt),266,329,antibiotic,control,,,control,h2170_abx,True,NCI-H2170 · control
ncih2170_antibiotics_blank_ctrl_67,train,NCI-H2170,ncih2170_antibiotics_blank_ctrl,Classic (after opt),245,250,antibiotic,control,,,control,h2170_abx,True,NCI-H2170 · control
ncih2170_antibiotics_blank_ctrl_69,train,NCI-H2170,ncih2170_antibiotics_blank_ctrl,Classic (after opt),282,335,antibiotic,control,,,control,h2170_abx,True,NCI-H2170 · control
ncih2170_antibiotics_blank_ctrl_7,train,NCI-H2170,ncih2170_antibiotics_blank_ctrl,Classic (after opt),389,328,antibiotic,control,,,control,h2170_abx,True,NCI-H2170 · control
ncih2170_antibiotics_blank_ctrl_70,test,NCI-H2170,ncih2170_antibiotics_blank_ctrl,Classic (after opt),456,446,antibiotic,control,,,control,h2170_abx,True,NCI-H2170 · control
ncih2170_antibiotics_blank_ctrl_71,test,NCI-H2170,ncih2170_antibiotics_blank_ctrl,Classic (after opt),324,330,antibiotic,control,,,control,h2170_abx,True,NCI-H2170 · control
ncih2170_antibiotics_blank_ctrl_74,train,NCI-H2170,ncih2170_antibiotics_blank_ctrl,Classic (after opt),370,375,antibiotic,control,,,control,h2170_abx,True,NCI-H2170 · control
ncih2170_antibiotics_blank_ctrl_75,train,NCI-H2170,ncih2170_antibiotics_blank_ctrl,Classic (after opt),162,133,antibiotic,control,,,control,h2170_abx,True,NCI-H2170 · control
ncih2170_antibiotics_blank_ctrl_76,train,NCI-H2170,ncih2170_antibiotics_blank_ctrl,Classic (after opt),483,456,antibiotic,control,,,control,h2170_abx,True,NCI-H2170 · control
ncih2170_antibiotics_blank_ctrl_77,train,NCI-H2170,ncih2170_antibiotics_blank_ctrl,Classic (after opt),269,261,antibiotic,control,,,control,h2170_abx,True,NCI-H2170 · control
ncih2170_antibiotics_blank_ctrl_78,test,NCI-H2170,ncih2170_antibiotics_blank_ctrl,Classic (after opt),326,300,antibiotic,control,,,control,h2170_abx,True,NCI-H2170 · control
ncih2170_antibiotics_blank_ctrl_79,train,NCI-H2170,ncih2170_antibiotics_blank_ctrl,Classic (after opt),218,337,antibiotic,control,,,control,h2170_abx,True,NCI-H2170 · control
ncih2170_antibiotics_blank_ctrl_80,train,NCI-H2170,ncih2170_antibiotics_blank_ctrl,Classic (after opt),166,146,antibiotic,control,,,control,h2170_abx,True,NCI-H2170 · control
ncih2170_antibiotics_blank_ctrl_81,train,NCI-H2170,ncih2170_antibiotics_blank_ctrl,Classic (after opt),119,93,antibiotic,control,,,control,h2170_abx,True,NCI-H2170 · control
ncih2170_antibiotics_blank_ctrl_82,train,NCI-H2170,ncih2170_antibiotics_blank_ctrl,Classic (after opt),137,99,antibiotic,control,,,control,h2170_abx,True,NCI-H2170 · control
ncih2170_antibiotics_blank_ctrl_84,val,NCI-H2170,ncih2170_antibiotics_blank_ctrl,Classic (after opt),272,281,antibiotic,control,,,control,h2170_abx,True,NCI-H2170 · control
ncih2170_antibiotics_blank_ctrl_86,train,NCI-H2170,ncih2170_antibiotics_blank_ctrl,Classic (after opt),288,287,antibiotic,control,,,control,h2170_abx,True,NCI-H2170 · control
ncih2170_antibiotics_blank_ctrl_87,train,NCI-H2170,ncih2170_antibiotics_blank_ctrl,Classic (after opt),120,90,antibiotic,control,,,control,h2170_abx,True,NCI-H2170 · control
ncih2170_antibiotics_blank_ctrl_88_a,val,NCI-H2170,ncih2170_antibiotics_blank_ctrl,Classic (after opt),230,343,antibiotic,control,,,control,h2170_abx,True,NCI-H2170 · control
ncih2170_antibiotics_blank_ctrl_89,val,NCI-H2170,ncih2170_antibiotics_blank_ctrl,Classic (after opt),121,94,antibiotic,control,,,control,h2170_abx,True,NCI-H2170 · control
ncih2170_antibiotics_blank_ctrl_9,train,NCI-H2170,ncih2170_antibiotics_blank_ctrl,Classic (after opt),724,769,antibiotic,control,,,control,h2170_abx,True,NCI-H2170 · control
ncih2170_antibiotics_blank_ctrl_96,train,NCI-H2170,ncih2170_antibiotics_blank_ctrl,Classic (after opt),203,106,antibiotic,control,,,control,h2170_abx,True,NCI-H2170 · control
ncih2170_antibiotics_blank_ctrl_97,train,NCI-H2170,ncih2170_antibiotics_blank_ctrl,Classic (after opt),233,146,antibiotic,control,,,control,h2170_abx,True,NCI-H2170 · control
ncih2170_antibiotics_blank_ctrl_98,train,NCI-H2170,ncih2170_antibiotics_blank_ctrl,Classic (after opt),251,219,antibiotic,control,,,control,h2170_abx,True,NCI-H2170 · control
ncih2170_antibiotics_ps_10,train,NCI-H2170,ncih2170_antibiotics_ps,Classic (after opt),155,160,antibiotic,P/S,,,treated,h2170_abx,False,NCI-H2170 · P/S
ncih2170_antibiotics_ps_102_b,test,NCI-H2170,ncih2170_antibiotics_ps,Classic (after opt),214,252,antibiotic,P/S,,,treated,h2170_abx,False,NCI-H2170 · P/S
ncih2170_antibiotics_ps_104,val,NCI-H2170,ncih2170_antibiotics_ps,Classic (after opt),150,158,antibiotic,P/S,,,treated,h2170_abx,False,NCI-H2170 · P/S
ncih2170_antibiotics_ps_105,test,NCI-H2170,ncih2170_antibiotics_ps,Classic (after opt),273,237,antibiotic,P/S,,,treated,h2170_abx,False,NCI-H2170 · P/S
ncih2170_antibiotics_ps_106,train,NCI-H2170,ncih2170_antibiotics_ps,Classic (after opt),230,122,antibiotic,P/S,,,treated,h2170_abx,False,NCI-H2170 · P/S
ncih2170_antibiotics_ps_107_a,test,NCI-H2170,ncih2170_antibiotics_ps,Classic (after opt),199,246,antibiotic,P/S,,,treated,h2170_abx,False,NCI-H2170 · P/S
ncih2170_antibiotics_ps_107_b,train,NCI-H2170,ncih2170_antibiotics_ps,Classic (after opt),155,205,antibiotic,P/S,,,treated,h2170_abx,False,NCI-H2170 · P/S
ncih2170_antibiotics_ps_111,train,NCI-H2170,ncih2170_antibiotics_ps,Classic (after opt),148,186,antibiotic,P/S,,,treated,h2170_abx,False,NCI-H2170 · P/S
ncih2170_antibiotics_ps_112,test,NCI-H2170,ncih2170_antibiotics_ps,Classic (after opt),77,79,antibiotic,P/S,,,treated,h2170_abx,False,NCI-H2170 · P/S
ncih2170_antibiotics_ps_113_a,val,NCI-H2170,ncih2170_antibiotics_ps,Classic (after opt),105,121,antibiotic,P/S,,,treated,h2170_abx,False,NCI-H2170 · P/S
ncih2170_antibiotics_ps_113_b,train,NCI-H2170,ncih2170_antibiotics_ps,Classic (after opt),153,142,antibiotic,P/S,,,treated,h2170_abx,False,NCI-H2170 · P/S
ncih2170_antibiotics_ps_12,val,NCI-H2170,ncih2170_antibiotics_ps,Classic (after opt),123,129,antibiotic,P/S,,,treated,h2170_abx,False,NCI-H2170 · P/S
ncih2170_antibiotics_ps_13,train,NCI-H2170,ncih2170_antibiotics_ps,Classic (after opt),75,398,antibiotic,P/S,,,treated,h2170_abx,False,NCI-H2170 · P/S
ncih2170_antibiotics_ps_14,train,NCI-H2170,ncih2170_antibiotics_ps,Classic (after opt),111,65,antibiotic,P/S,,,treated,h2170_abx,False,NCI-H2170 · P/S
ncih2170_antibiotics_ps_16,train,NCI-H2170,ncih2170_antibiotics_ps,Classic (after opt),168,236,antibiotic,P/S,,,treated,h2170_abx,False,NCI-H2170 · P/S
ncih2170_antibiotics_ps_17,train,NCI-H2170,ncih2170_antibiotics_ps,Classic (after opt),166,197,antibiotic,P/S,,,treated,h2170_abx,False,NCI-H2170 · P/S
ncih2170_antibiotics_ps_18,train,NCI-H2170,ncih2170_antibiotics_ps,Classic (after opt),74,132,antibiotic,P/S,,,treated,h2170_abx,False,NCI-H2170 · P/S
ncih2170_antibiotics_ps_19,train,NCI-H2170,ncih2170_antibiotics_ps,Classic (after opt),171,201,antibiotic,P/S,,,treated,h2170_abx,False,NCI-H2170 · P/S
ncih2170_antibiotics_ps_20,train,NCI-H2170,ncih2170_antibiotics_ps,Classic (after opt),171,69,antibiotic,P/S,,,treated,h2170_abx,False,NCI-H2170 · P/S
ncih2170_antibiotics_ps_21,train,NCI-H2170,ncih2170_antibiotics_ps,Classic (after opt),115,70,antibiotic,P/S,,,treated,h2170_abx,False,NCI-H2170 · P/S
ncih2170_antibiotics_ps_22,train,NCI-H2170,ncih2170_antibiotics_ps,Classic (after opt),122,95,antibiotic,P/S,,,treated,h2170_abx,False,NCI-H2170 · P/S
ncih2170_antibiotics_ps_23,train,NCI-H2170,ncih2170_antibiotics_ps,Classic (after opt),106,115,antibiotic,P/S,,,treated,h2170_abx,False,NCI-H2170 · P/S
ncih2170_antibiotics_ps_24,train,NCI-H2170,ncih2170_antibiotics_ps,Classic (after opt),133,133,antibiotic,P/S,,,treated,h2170_abx,False,NCI-H2170 · P/S
ncih2170_antibiotics_ps_25,test,NCI-H2170,ncih2170_antibiotics_ps,Classic (after opt),268,284,antibiotic,P/S,,,treated,h2170_abx,False,NCI-H2170 · P/S
ncih2170_antibiotics_ps_28,train,NCI-H2170,ncih2170_antibiotics_ps,Classic (after opt),53,121,antibiotic,P/S,,,treated,h2170_abx,False,NCI-H2170 · P/S
ncih2170_antibiotics_ps_29_a,train,NCI-H2170,ncih2170_antibiotics_ps,Classic (after opt),79,93,antibiotic,P/S,,,treated,h2170_abx,False,NCI-H2170 · P/S
ncih2170_antibiotics_ps_29_b,val,NCI-H2170,ncih2170_antibiotics_ps,Classic (after opt),52,52,antibiotic,P/S,,,treated,h2170_abx,False,NCI-H2170 · P/S
ncih2170_antibiotics_ps_3,val,NCI-H2170,ncih2170_antibiotics_ps,Classic (after opt),158,157,antibiotic,P/S,,,treated,h2170_abx,False,NCI-H2170 · P/S
ncih2170_antibiotics_ps_30,train,NCI-H2170,ncih2170_antibiotics_ps,Classic (after opt),158,95,antibiotic,P/S,,,treated,h2170_abx,False,NCI-H2170 · P/S
ncih2170_antibiotics_ps_31,train,NCI-H2170,ncih2170_antibiotics_ps,Classic (after opt),303,305,antibiotic,P/S,,,treated,h2170_abx,False,NCI-H2170 · P/S
ncih2170_antibiotics_ps_32,test,NCI-H2170,ncih2170_antibiotics_ps,Classic (after opt),87,67,antibiotic,P/S,,,treated,h2170_abx,False,NCI-H2170 · P/S
ncih2170_antibiotics_ps_33,train,NCI-H2170,ncih2170_antibiotics_ps,Classic (after opt),79,141,antibiotic,P/S,,,treated,h2170_abx,False,NCI-H2170 · P/S
ncih2170_antibiotics_ps_34_b,train,NCI-H2170,ncih2170_antibiotics_ps,Classic (after opt),104,76,antibiotic,P/S,,,treated,h2170_abx,False,NCI-H2170 · P/S
ncih2170_antibiotics_ps_34_c,val,NCI-H2170,ncih2170_antibiotics_ps,Classic (after opt),140,153,antibiotic,P/S,,,treated,h2170_abx,False,NCI-H2170 · P/S
ncih2170_antibiotics_ps_35,train,NCI-H2170,ncih2170_antibiotics_ps,Classic (after opt),106,96,antibiotic,P/S,,,treated,h2170_abx,False,NCI-H2170 · P/S
ncih2170_antibiotics_ps_36,test,NCI-H2170,ncih2170_antibiotics_ps,Classic (after opt),146,142,antibiotic,P/S,,,treated,h2170_abx,False,NCI-H2170 · P/S
ncih2170_antibiotics_ps_37,train,NCI-H2170,ncih2170_antibiotics_ps,Classic (after opt),83,81,antibiotic,P/S,,,treated,h2170_abx,False,NCI-H2170 · P/S
ncih2170_antibiotics_ps_38,train,NCI-H2170,ncih2170_antibiotics_ps,Classic (after opt),315,354,antibiotic,P/S,,,treated,h2170_abx,False,NCI-H2170 · P/S
ncih2170_antibiotics_ps_39,train,NCI-H2170,ncih2170_antibiotics_ps,Classic (after opt),126,131,antibiotic,P/S,,,treated,h2170_abx,False,NCI-H2170 · P/S
ncih2170_antibiotics_ps_4,test,NCI-H2170,ncih2170_antibiotics_ps,Classic (after opt),204,148,antibiotic,P/S,,,treated,h2170_abx,False,NCI-H2170 · P/S
ncih2170_antibiotics_ps_40,train,NCI-H2170,ncih2170_antibiotics_ps,Classic (after opt),86,75,antibiotic,P/S,,,treated,h2170_abx,False,NCI-H2170 · P/S
ncih2170_antibiotics_ps_41,train,NCI-H2170,ncih2170_antibiotics_ps,Classic (after opt),106,150,antibiotic,P/S,,,treated,h2170_abx,False,NCI-H2170 · P/S
ncih2170_antibiotics_ps_42,train,NCI-H2170,ncih2170_antibiotics_ps,Classic (after opt),115,96,antibiotic,P/S,,,treated,h2170_abx,False,NCI-H2170 · P/S
ncih2170_antibiotics_ps_43,train,NCI-H2170,ncih2170_antibiotics_ps,Classic (after opt),73,63,antibiotic,P/S,,,treated,h2170_abx,False,NCI-H2170 · P/S
ncih2170_antibiotics_ps_44,train,NCI-H2170,ncih2170_antibiotics_ps,Classic (after opt),632,829,antibiotic,P/S,,,treated,h2170_abx,False,NCI-H2170 · P/S
ncih2170_antibiotics_ps_45,train,NCI-H2170,ncih2170_antibiotics_ps,Classic (after opt),74,90,antibiotic,P/S,,,treated,h2170_abx,False,NCI-H2170 · P/S
ncih2170_antibiotics_ps_46,train,NCI-H2170,ncih2170_antibiotics_ps,Classic (after opt),141,211,antibiotic,P/S,,,treated,h2170_abx,False,NCI-H2170 · P/S
ncih2170_antibiotics_ps_47,train,NCI-H2170,ncih2170_antibiotics_ps,Classic (after opt),145,220,antibiotic,P/S,,,treated,h2170_abx,False,NCI-H2170 · P/S
ncih2170_antibiotics_ps_48,train,NCI-H2170,ncih2170_antibiotics_ps,Classic (after opt),71,76,antibiotic,P/S,,,treated,h2170_abx,False,NCI-H2170 · P/S
ncih2170_antibiotics_ps_49,train,NCI-H2170,ncih2170_antibiotics_ps,Classic (after opt),74,109,antibiotic,P/S,,,treated,h2170_abx,False,NCI-H2170 · P/S
ncih2170_antibiotics_ps_5,train,NCI-H2170,ncih2170_antibiotics_ps,Classic (after opt),356,235,antibiotic,P/S,,,treated,h2170_abx,False,NCI-H2170 · P/S
ncih2170_antibiotics_ps_50,train,NCI-H2170,ncih2170_antibiotics_ps,Classic (after opt),80,147,antibiotic,P/S,,,treated,h2170_abx,False,NCI-H2170 · P/S
ncih2170_antibiotics_ps_54,train,NCI-H2170,ncih2170_antibiotics_ps,Classic (after opt),130,125,antibiotic,P/S,,,treated,h2170_abx,False,NCI-H2170 · P/S
ncih2170_antibiotics_ps_55,val,NCI-H2170,ncih2170_antibiotics_ps,Classic (after opt),201,212,antibiotic,P/S,,,treated,h2170_abx,False,NCI-H2170 · P/S
ncih2170_antibiotics_ps_56_a,test,NCI-H2170,ncih2170_antibiotics_ps,Classic (after opt),255,233,antibiotic,P/S,,,treated,h2170_abx,False,NCI-H2170 · P/S
ncih2170_antibiotics_ps_56_b,train,NCI-H2170,ncih2170_antibiotics_ps,Classic (after opt),384,434,antibiotic,P/S,,,treated,h2170_abx,False,NCI-H2170 · P/S
ncih2170_antibiotics_ps_57,train,NCI-H2170,ncih2170_antibiotics_ps,Classic (after opt),68,70,antibiotic,P/S,,,treated,h2170_abx,False,NCI-H2170 · P/S
ncih2170_antibiotics_ps_58,train,NCI-H2170,ncih2170_antibiotics_ps,Classic (after opt),240,212,antibiotic,P/S,,,treated,h2170_abx,False,NCI-H2170 · P/S
ncih2170_antibiotics_ps_61,train,NCI-H2170,ncih2170_antibiotics_ps,Classic (after opt),239,246,antibiotic,P/S,,,treated,h2170_abx,False,NCI-H2170 · P/S
ncih2170_antibiotics_ps_62,train,NCI-H2170,ncih2170_antibiotics_ps,Classic (after opt),332,458,antibiotic,P/S,,,treated,h2170_abx,False,NCI-H2170 · P/S
ncih2170_antibiotics_ps_63,train,NCI-H2170,ncih2170_antibiotics_ps,Classic (after opt),615,862,antibiotic,P/S,,,treated,h2170_abx,False,NCI-H2170 · P/S
ncih2170_antibiotics_ps_64,val,NCI-H2170,ncih2170_antibiotics_ps,Classic (after opt),291,281,antibiotic,P/S,,,treated,h2170_abx,False,NCI-H2170 · P/S
ncih2170_antibiotics_ps_65,train,NCI-H2170,ncih2170_antibiotics_ps,Classic (after opt),98,131,antibiotic,P/S,,,treated,h2170_abx,False,NCI-H2170 · P/S
ncih2170_antibiotics_ps_67,train,NCI-H2170,ncih2170_antibiotics_ps,Classic (after opt),132,153,antibiotic,P/S,,,treated,h2170_abx,False,NCI-H2170 · P/S
ncih2170_antibiotics_ps_68,val,NCI-H2170,ncih2170_antibiotics_ps,Classic (after opt),192,210,antibiotic,P/S,,,treated,h2170_abx,False,NCI-H2170 · P/S
ncih2170_antibiotics_ps_69,train,NCI-H2170,ncih2170_antibiotics_ps,Classic (after opt),143,190,antibiotic,P/S,,,treated,h2170_abx,False,NCI-H2170 · P/S
ncih2170_antibiotics_ps_7,train,NCI-H2170,ncih2170_antibiotics_ps,Classic (after opt),243,191,antibiotic,P/S,,,treated,h2170_abx,False,NCI-H2170 · P/S
ncih2170_antibiotics_ps_70,val,NCI-H2170,ncih2170_antibiotics_ps,Classic (after opt),175,148,antibiotic,P/S,,,treated,h2170_abx,False,NCI-H2170 · P/S
ncih2170_antibiotics_ps_72,val,NCI-H2170,ncih2170_antibiotics_ps,Classic (after opt),100,139,antibiotic,P/S,,,treated,h2170_abx,False,NCI-H2170 · P/S
ncih2170_antibiotics_ps_73,train,NCI-H2170,ncih2170_antibiotics_ps,Classic (after opt),307,370,antibiotic,P/S,,,treated,h2170_abx,False,NCI-H2170 · P/S
ncih2170_antibiotics_ps_75,train,NCI-H2170,ncih2170_antibiotics_ps,Classic (after opt),118,88,antibiotic,P/S,,,treated,h2170_abx,False,NCI-H2170 · P/S
ncih2170_antibiotics_ps_76,train,NCI-H2170,ncih2170_antibiotics_ps,Classic (after opt),205,209,antibiotic,P/S,,,treated,h2170_abx,False,NCI-H2170 · P/S
ncih2170_antibiotics_ps_77,train,NCI-H2170,ncih2170_antibiotics_ps,Classic (after opt),292,264,antibiotic,P/S,,,treated,h2170_abx,False,NCI-H2170 · P/S
ncih2170_antibiotics_ps_78,test,NCI-H2170,ncih2170_antibiotics_ps,Classic (after opt),158,164,antibiotic,P/S,,,treated,h2170_abx,False,NCI-H2170 · P/S
ncih2170_antibiotics_ps_79,train,NCI-H2170,ncih2170_antibiotics_ps,Classic (after opt),457,505,antibiotic,P/S,,,treated,h2170_abx,False,NCI-H2170 · P/S
ncih2170_antibiotics_ps_8,train,NCI-H2170,ncih2170_antibiotics_ps,Classic (after opt),73,69,antibiotic,P/S,,,treated,h2170_abx,False,NCI-H2170 · P/S
ncih2170_antibiotics_ps_80,train,NCI-H2170,ncih2170_antibiotics_ps,Classic (after opt),211,286,antibiotic,P/S,,,treated,h2170_abx,False,NCI-H2170 · P/S
ncih2170_antibiotics_ps_81,train,NCI-H2170,ncih2170_antibiotics_ps,Classic (after opt),290,462,antibiotic,P/S,,,treated,h2170_abx,False,NCI-H2170 · P/S
ncih2170_antibiotics_ps_82,train,NCI-H2170,ncih2170_antibiotics_ps,Classic (after opt),131,125,antibiotic,P/S,,,treated,h2170_abx,False,NCI-H2170 · P/S
ncih2170_antibiotics_ps_83,train,NCI-H2170,ncih2170_antibiotics_ps,Classic (after opt),105,126,antibiotic,P/S,,,treated,h2170_abx,False,NCI-H2170 · P/S
ncih2170_antibiotics_ps_84,test,NCI-H2170,ncih2170_antibiotics_ps,Classic (after opt),209,124,antibiotic,P/S,,,treated,h2170_abx,False,NCI-H2170 · P/S
ncih2170_antibiotics_ps_85,train,NCI-H2170,ncih2170_antibiotics_ps,Classic (after opt),253,181,antibiotic,P/S,,,treated,h2170_abx,False,NCI-H2170 · P/S
ncih2170_antibiotics_ps_86,train,NCI-H2170,ncih2170_antibiotics_ps,Classic (after opt),108,119,antibiotic,P/S,,,treated,h2170_abx,False,NCI-H2170 · P/S
ncih2170_antibiotics_ps_87,train,NCI-H2170,ncih2170_antibiotics_ps,Classic (after opt),196,150,antibiotic,P/S,,,treated,h2170_abx,False,NCI-H2170 · P/S
ncih2170_antibiotics_ps_88,train,NCI-H2170,ncih2170_antibiotics_ps,Classic (after opt),517,425,antibiotic,P/S,,,treated,h2170_abx,False,NCI-H2170 · P/S
ncih2170_antibiotics_ps_89,train,NCI-H2170,ncih2170_antibiotics_ps,Classic (after opt),146,117,antibiotic,P/S,,,treated,h2170_abx,False,NCI-H2170 · P/S
ncih2170_antibiotics_ps_9,train,NCI-H2170,ncih2170_antibiotics_ps,Classic (after opt),147,243,antibiotic,P/S,,,treated,h2170_abx,False,NCI-H2170 · P/S
ncih2170_antibiotics_ps_90,test,NCI-H2170,ncih2170_antibiotics_ps,Classic (after opt),186,159,antibiotic,P/S,,,treated,h2170_abx,False,NCI-H2170 · P/S
ncih2170_antibiotics_ps_92,val,NCI-H2170,ncih2170_antibiotics_ps,Classic (after opt),177,203,antibiotic,P/S,,,treated,h2170_abx,False,NCI-H2170 · P/S
ncih2170_antibiotics_ps_94,train,NCI-H2170,ncih2170_antibiotics_ps,Classic (after opt),105,147,antibiotic,P/S,,,treated,h2170_abx,False,NCI-H2170 · P/S
ncih2170_antibiotics_ps_95,train,NCI-H2170,ncih2170_antibiotics_ps,Classic (after opt),386,350,antibiotic,P/S,,,treated,h2170_abx,False,NCI-H2170 · P/S
ncih2170_antibiotics_ps_97,train,NCI-H2170,ncih2170_antibiotics_ps,Classic (after opt),138,136,antibiotic,P/S,,,treated,h2170_abx,False,NCI-H2170 · P/S
ncih2170_antibiotics_ps_98_a,train,NCI-H2170,ncih2170_antibiotics_ps,Classic (after opt),97,98,antibiotic,P/S,,,treated,h2170_abx,False,NCI-H2170 · P/S
ncih2170_antibiotics_ps_98_b,train,NCI-H2170,ncih2170_antibiotics_ps,Classic (after opt),299,229,antibiotic,P/S,,,treated,h2170_abx,False,NCI-H2170 · P/S
ncih2170_antibiotics_ps_99,test,NCI-H2170,ncih2170_antibiotics_ps,Classic (after opt),123,83,antibiotic,P/S,,,treated,h2170_abx,False,NCI-H2170 · P/S
ncih2170_antibiotics_ps_g_100,train,NCI-H2170,ncih2170_antibiotics_ps_g,Classic (after opt),199,274,antibiotic,P/S+G,,,treated,h2170_abx,False,NCI-H2170 · P/S+G
ncih2170_antibiotics_ps_g_101,train,NCI-H2170,ncih2170_antibiotics_ps_g,Classic (after opt),149,93,antibiotic,P/S+G,,,treated,h2170_abx,False,NCI-H2170 · P/S+G
ncih2170_antibiotics_ps_g_102,test,NCI-H2170,ncih2170_antibiotics_ps_g,Classic (after opt),226,217,antibiotic,P/S+G,,,treated,h2170_abx,False,NCI-H2170 · P/S+G
ncih2170_antibiotics_ps_g_103,train,NCI-H2170,ncih2170_antibiotics_ps_g,Classic (after opt),481,801,antibiotic,P/S+G,,,treated,h2170_abx,False,NCI-H2170 · P/S+G
