uid,split,cell_line,cond,model,gt_count,pred_count
ncih716_jc_ctrl_2_33,train,NCI-H716,ncih716_jc_ctrl_2,MIA,176,103
ncih716_jc_ctrl_2_36,train,NCI-H716,ncih716_jc_ctrl_2,MIA,262,172
ncih716_jc_ctrl_2_37,train,NCI-H716,ncih716_jc_ctrl_2,MIA,468,417
ncih716_jc_ctrl_2_39,train,NCI-H716,ncih716_jc_ctrl_2,MIA,273,240
ncih716_jc_ctrl_2_40,train,NCI-H716,ncih716_jc_ctrl_2,MIA,89,67
ncih716_jc_ctrl_2_41,train,NCI-H716,ncih716_jc_ctrl_2,MIA,132,65
ncih716_jc_ctrl_2_43,train,NCI-H716,ncih716_jc_ctrl_2,MIA,144,44
ncih716_jc_ctrl_2_45,train,NCI-H716,ncih716_jc_ctrl_2,MIA,179,104
ncih716_jc_ctrl_2_46,train,NCI-H716,ncih716_jc_ctrl_2,MIA,72,53
ncih716_jc_ctrl_2_47,train,NCI-H716,ncih716_jc_ctrl_2,MIA,135,118
ncih716_jc_ctrl_2_48,train,NCI-H716,ncih716_jc_ctrl_2,MIA,322,172
ncih716_jc_ctrl_2_49,val,NCI-H716,ncih716_jc_ctrl_2,MIA,169,85
ncih716_jc_ctrl_2_5,train,NCI-H716,ncih716_jc_ctrl_2,MIA,368,243
ncih716_jc_ctrl_2_50,train,NCI-H716,ncih716_jc_ctrl_2,MIA,177,98
ncih716_jc_ctrl_2_51,train,NCI-H716,ncih716_jc_ctrl_2,MIA,181,121
ncih716_jc_ctrl_2_54,train,NCI-H716,ncih716_jc_ctrl_2,MIA,274,164
ncih716_jc_ctrl_2_55,train,NCI-H716,ncih716_jc_ctrl_2,MIA,120,52
ncih716_jc_ctrl_2_56,train,NCI-H716,ncih716_jc_ctrl_2,MIA,349,311
ncih716_jc_ctrl_2_58,test,NCI-H716,ncih716_jc_ctrl_2,MIA,166,124
ncih716_jc_ctrl_2_8,test,NCI-H716,ncih716_jc_ctrl_2,MIA,110,77
ncih716_jc_ctrl_2_9,train,NCI-H716,ncih716_jc_ctrl_2,MIA,210,126
snu16_jc_arv771_800picom_24h_4,train,SNU16,snu16_jc_arv771_800picom_24h,MIA,124,30
snu16_jc_ctrl_10,train,SNU16,snu16_jc_ctrl,MIA,376,252
snu16_jc_ctrl_102,train,SNU16,snu16_jc_ctrl,MIA,271,79
snu16_jc_ctrl_103,train,SNU16,snu16_jc_ctrl,MIA,206,92
snu16_jc_ctrl_107,train,SNU16,snu16_jc_ctrl,MIA,370,260
snu16_jc_ctrl_108,train,SNU16,snu16_jc_ctrl,MIA,635,357
snu16_jc_ctrl_112,train,SNU16,snu16_jc_ctrl,MIA,1231,138
snu16_jc_ctrl_114,test,SNU16,snu16_jc_ctrl,MIA,670,304
snu16_jc_ctrl_119,val,SNU16,snu16_jc_ctrl,MIA,415,116
snu16_jc_ctrl_120,train,SNU16,snu16_jc_ctrl,MIA,244,64
snu16_jc_ctrl_122,train,SNU16,snu16_jc_ctrl,MIA,209,118
snu16_jc_ctrl_124,test,SNU16,snu16_jc_ctrl,MIA,191,168
snu16_jc_ctrl_126,train,SNU16,snu16_jc_ctrl,MIA,181,83
snu16_jc_ctrl_127,train,SNU16,snu16_jc_ctrl,MIA,372,196
snu16_jc_ctrl_129,train,SNU16,snu16_jc_ctrl,MIA,224,68
snu16_jc_ctrl_13,val,SNU16,snu16_jc_ctrl,MIA,380,72
snu16_jc_ctrl_131,train,SNU16,snu16_jc_ctrl,MIA,225,104
snu16_jc_ctrl_132,train,SNU16,snu16_jc_ctrl,MIA,311,128
snu16_jc_ctrl_135,val,SNU16,snu16_jc_ctrl,MIA,366,261
snu16_jc_ctrl_136,train,SNU16,snu16_jc_ctrl,MIA,317,149
snu16_jc_ctrl_139,val,SNU16,snu16_jc_ctrl,MIA,254,154
snu16_jc_ctrl_144,train,SNU16,snu16_jc_ctrl,MIA,123,133
snu16_jc_ctrl_147,train,SNU16,snu16_jc_ctrl,MIA,268,67
snu16_jc_ctrl_15,train,SNU16,snu16_jc_ctrl,MIA,471,250
snu16_jc_ctrl_20,train,SNU16,snu16_jc_ctrl,MIA,990,207
snu16_jc_ctrl_23,train,SNU16,snu16_jc_ctrl,MIA,223,135
snu16_jc_ctrl_24,train,SNU16,snu16_jc_ctrl,MIA,251,96
snu16_jc_ctrl_25,train,SNU16,snu16_jc_ctrl,MIA,341,149
snu16_jc_ctrl_26,train,SNU16,snu16_jc_ctrl,MIA,170,78
snu16_jc_ctrl_30,train,SNU16,snu16_jc_ctrl,MIA,214,105
snu16_jc_ctrl_32,train,SNU16,snu16_jc_ctrl,MIA,265,114
snu16_jc_ctrl_35,test,SNU16,snu16_jc_ctrl,MIA,324,115
snu16_jc_ctrl_37,train,SNU16,snu16_jc_ctrl,MIA,320,110
snu16_jc_ctrl_38,train,SNU16,snu16_jc_ctrl,MIA,178,84
snu16_jc_ctrl_39,train,SNU16,snu16_jc_ctrl,MIA,271,31
snu16_jc_ctrl_40,test,SNU16,snu16_jc_ctrl,MIA,270,78
snu16_jc_ctrl_42,train,SNU16,snu16_jc_ctrl,MIA,90,74
snu16_jc_ctrl_43,train,SNU16,snu16_jc_ctrl,MIA,105,80
snu16_jc_ctrl_45,test,SNU16,snu16_jc_ctrl,MIA,125,73
snu16_jc_ctrl_46,test,SNU16,snu16_jc_ctrl,MIA,309,238
snu16_jc_ctrl_47,train,SNU16,snu16_jc_ctrl,MIA,392,153
snu16_jc_ctrl_48,train,SNU16,snu16_jc_ctrl,MIA,321,212
snu16_jc_ctrl_50,test,SNU16,snu16_jc_ctrl,MIA,158,90
snu16_jc_ctrl_52,train,SNU16,snu16_jc_ctrl,MIA,207,186
snu16_jc_ctrl_53,train,SNU16,snu16_jc_ctrl,MIA,637,286
snu16_jc_ctrl_54,train,SNU16,snu16_jc_ctrl,MIA,151,143
snu16_jc_ctrl_55,train,SNU16,snu16_jc_ctrl,MIA,241,160
snu16_jc_ctrl_56,train,SNU16,snu16_jc_ctrl,MIA,256,98
snu16_jc_ctrl_57,train,SNU16,snu16_jc_ctrl,MIA,222,158
snu16_jc_ctrl_59,train,SNU16,snu16_jc_ctrl,MIA,297,90
snu16_jc_ctrl_60,val,SNU16,snu16_jc_ctrl,MIA,97,60
snu16_jc_ctrl_61,train,SNU16,snu16_jc_ctrl,MIA,144,86
snu16_jc_ctrl_63,train,SNU16,snu16_jc_ctrl,MIA,190,131
snu16_jc_ctrl_65,train,SNU16,snu16_jc_ctrl,MIA,413,183
snu16_jc_ctrl_67,train,SNU16,snu16_jc_ctrl,MIA,267,163
snu16_jc_ctrl_69,test,SNU16,snu16_jc_ctrl,MIA,325,184
snu16_jc_ctrl_70,test,SNU16,snu16_jc_ctrl,MIA,238,91
snu16_jc_ctrl_72,test,SNU16,snu16_jc_ctrl,MIA,166,64
snu16_jc_ctrl_74,val,SNU16,snu16_jc_ctrl,MIA,222,111
snu16_jc_ctrl_76,train,SNU16,snu16_jc_ctrl,MIA,148,54
snu16_jc_ctrl_78,train,SNU16,snu16_jc_ctrl,MIA,144,56
snu16_jc_ctrl_79,train,SNU16,snu16_jc_ctrl,MIA,289,87
snu16_jc_ctrl_8,val,SNU16,snu16_jc_ctrl,MIA,232,86
snu16_jc_ctrl_83,test,SNU16,snu16_jc_ctrl,MIA,140,96
snu16_jc_ctrl_84,train,SNU16,snu16_jc_ctrl,MIA,212,113
snu16_jc_ctrl_86,train,SNU16,snu16_jc_ctrl,MIA,227,116
snu16_jc_ctrl_87,train,SNU16,snu16_jc_ctrl,MIA,241,109
snu16_jc_ctrl_89,train,SNU16,snu16_jc_ctrl,MIA,303,162
snu16_jc_ctrl_9,val,SNU16,snu16_jc_ctrl,MIA,161,114
snu16_jc_ctrl_91,test,SNU16,snu16_jc_ctrl,MIA,422,199
snu16_jc_ctrl_92,val,SNU16,snu16_jc_ctrl,MIA,382,303
snu16_jc_ctrl_95,train,SNU16,snu16_jc_ctrl,MIA,664,356
snu16_jc_ctrl_98,train,SNU16,snu16_jc_ctrl,MIA,459,140
snu16_jc_jq1_ic50_24h_10,train,SNU16,snu16_jc_jq1_ic50_24h,MIA,228,138
snu16_jc_jq1_ic50_24h_100,train,SNU16,snu16_jc_jq1_ic50_24h,MIA,97,62
snu16_jc_jq1_ic50_24h_102,test,SNU16,snu16_jc_jq1_ic50_24h,MIA,177,30
snu16_jc_jq1_ic50_24h_104,train,SNU16,snu16_jc_jq1_ic50_24h,MIA,481,104
snu16_jc_jq1_ic50_24h_109,train,SNU16,snu16_jc_jq1_ic50_24h,MIA,261,133
snu16_jc_jq1_ic50_24h_115,train,SNU16,snu16_jc_jq1_ic50_24h,MIA,230,58
snu16_jc_jq1_ic50_24h_117,train,SNU16,snu16_jc_jq1_ic50_24h,MIA,118,26
snu16_jc_jq1_ic50_24h_118,val,SNU16,snu16_jc_jq1_ic50_24h,MIA,221,73
snu16_jc_jq1_ic50_24h_120,test,SNU16,snu16_jc_jq1_ic50_24h,MIA,193,120
snu16_jc_jq1_ic50_24h_128,train,SNU16,snu16_jc_jq1_ic50_24h,MIA,77,73
snu16_jc_jq1_ic50_24h_16,val,SNU16,snu16_jc_jq1_ic50_24h,MIA,705,323
snu16_jc_jq1_ic50_24h_19,test,SNU16,snu16_jc_jq1_ic50_24h,MIA,271,182
snu16_jc_jq1_ic50_24h_2,train,SNU16,snu16_jc_jq1_ic50_24h,MIA,110,16
snu16_jc_jq1_ic50_24h_21,train,SNU16,snu16_jc_jq1_ic50_24h,MIA,172,29
snu16_jc_jq1_ic50_24h_26,train,SNU16,snu16_jc_jq1_ic50_24h,MIA,301,54
snu16_jc_jq1_ic50_24h_28,train,SNU16,snu16_jc_jq1_ic50_24h,MIA,433,163
snu16_jc_jq1_ic50_24h_29,train,SNU16,snu16_jc_jq1_ic50_24h,MIA,286,140
snu16_jc_jq1_ic50_24h_33_a,train,SNU16,snu16_jc_jq1_ic50_24h,MIA,527,161
snu16_jc_jq1_ic50_24h_40,test,SNU16,snu16_jc_jq1_ic50_24h,MIA,183,56
snu16_jc_jq1_ic50_24h_44,val,SNU16,snu16_jc_jq1_ic50_24h,MIA,426,218
snu16_jc_jq1_ic50_24h_45,train,SNU16,snu16_jc_jq1_ic50_24h,MIA,374,229
snu16_jc_jq1_ic50_24h_5,train,SNU16,snu16_jc_jq1_ic50_24h,MIA,434,237
snu16_jc_jq1_ic50_24h_51,test,SNU16,snu16_jc_jq1_ic50_24h,MIA,499,107
snu16_jc_jq1_ic50_24h_52,train,SNU16,snu16_jc_jq1_ic50_24h,MIA,279,34
snu16_jc_jq1_ic50_24h_54,val,SNU16,snu16_jc_jq1_ic50_24h,MIA,274,40
snu16_jc_jq1_ic50_24h_55,val,SNU16,snu16_jc_jq1_ic50_24h,MIA,189,42
snu16_jc_jq1_ic50_24h_56,test,SNU16,snu16_jc_jq1_ic50_24h,MIA,150,72
snu16_jc_jq1_ic50_24h_57,train,SNU16,snu16_jc_jq1_ic50_24h,MIA,101,14
snu16_jc_jq1_ic50_24h_6,train,SNU16,snu16_jc_jq1_ic50_24h,MIA,313,82
snu16_jc_jq1_ic50_24h_61_a,train,SNU16,snu16_jc_jq1_ic50_24h,MIA,112,49
snu16_jc_jq1_ic50_24h_66,val,SNU16,snu16_jc_jq1_ic50_24h,MIA,238,96
snu16_jc_jq1_ic50_24h_67,test,SNU16,snu16_jc_jq1_ic50_24h,MIA,213,47
snu16_jc_jq1_ic50_24h_68,train,SNU16,snu16_jc_jq1_ic50_24h,MIA,313,57
snu16_jc_jq1_ic50_24h_69,train,SNU16,snu16_jc_jq1_ic50_24h,MIA,444,81
snu16_jc_jq1_ic50_24h_70,train,SNU16,snu16_jc_jq1_ic50_24h,MIA,242,131
snu16_jc_jq1_ic50_24h_72,train,SNU16,snu16_jc_jq1_ic50_24h,MIA,368,181
snu16_jc_jq1_ic50_24h_75,train,SNU16,snu16_jc_jq1_ic50_24h,MIA,394,191
snu16_jc_jq1_ic50_24h_76,train,SNU16,snu16_jc_jq1_ic50_24h,MIA,101,117
snu16_jc_jq1_ic50_24h_8,train,SNU16,snu16_jc_jq1_ic50_24h,MIA,663,252
snu16_jc_jq1_ic50_24h_81,train,SNU16,snu16_jc_jq1_ic50_24h,MIA,142,70
snu16_jc_jq1_ic50_24h_87,train,SNU16,snu16_jc_jq1_ic50_24h,MIA,225,57
snu16_jc_jq1_ic50_24h_88,train,SNU16,snu16_jc_jq1_ic50_24h,MIA,57,25
snu16_jc_jq1_ic50_24h_89,train,SNU16,snu16_jc_jq1_ic50_24h,MIA,203,114
snu16_jc_jq1_ic50_24h_9,val,SNU16,snu16_jc_jq1_ic50_24h,MIA,239,82
snu16_jc_jq1_ic50_24h_90,train,SNU16,snu16_jc_jq1_ic50_24h,MIA,141,113
snu16_jc_jq1_ic50_24h_91,train,SNU16,snu16_jc_jq1_ic50_24h,MIA,111,86
snu16_jc_jq1_ic50_24h_94,train,SNU16,snu16_jc_jq1_ic50_24h,MIA,141,99
snu16_jc_jq1_ic50_24h_96,val,SNU16,snu16_jc_jq1_ic50_24h,MIA,174,76
snu16_jc_jq1_ic50_24h_97,train,SNU16,snu16_jc_jq1_ic50_24h,MIA,157,125
snu16_jc_jq1_ic50_24h_98,val,SNU16,snu16_jc_jq1_ic50_24h,MIA,237,24
colo320dm_qpcr_jq1_24h_ctrl_100,train,COLO320DM,colo320dm_qpcr_jq1_24h_ctrl,Label Engine,63,29
colo320dm_qpcr_jq1_24h_ctrl_101,train,COLO320DM,colo320dm_qpcr_jq1_24h_ctrl,Label Engine,45,33
colo320dm_qpcr_jq1_24h_ctrl_103,train,COLO320DM,colo320dm_qpcr_jq1_24h_ctrl,Label Engine,39,13
colo320dm_qpcr_jq1_24h_ctrl_105,val,COLO320DM,colo320dm_qpcr_jq1_24h_ctrl,Label Engine,59,53
colo320dm_qpcr_jq1_24h_ctrl_109,val,COLO320DM,colo320dm_qpcr_jq1_24h_ctrl,Label Engine,71,48
colo320dm_qpcr_jq1_24h_ctrl_110,train,COLO320DM,colo320dm_qpcr_jq1_24h_ctrl,Label Engine,27,18
colo320dm_qpcr_jq1_24h_ctrl_111,train,COLO320DM,colo320dm_qpcr_jq1_24h_ctrl,Label Engine,80,58
colo320dm_qpcr_jq1_24h_ctrl_112,train,COLO320DM,colo320dm_qpcr_jq1_24h_ctrl,Label Engine,83,59
colo320dm_qpcr_jq1_24h_ctrl_114,test,COLO320DM,colo320dm_qpcr_jq1_24h_ctrl,Label Engine,107,92
colo320dm_qpcr_jq1_24h_ctrl_12,train,COLO320DM,colo320dm_qpcr_jq1_24h_ctrl,Label Engine,16,9
colo320dm_qpcr_jq1_24h_ctrl_17,val,COLO320DM,colo320dm_qpcr_jq1_24h_ctrl,Label Engine,13,10
colo320dm_qpcr_jq1_24h_ctrl_18,train,COLO320DM,colo320dm_qpcr_jq1_24h_ctrl,Label Engine,51,53
colo320dm_qpcr_jq1_24h_ctrl_21,val,COLO320DM,colo320dm_qpcr_jq1_24h_ctrl,Label Engine,40,35
colo320dm_qpcr_jq1_24h_ctrl_22,train,COLO320DM,colo320dm_qpcr_jq1_24h_ctrl,Label Engine,65,56
colo320dm_qpcr_jq1_24h_ctrl_23,test,COLO320DM,colo320dm_qpcr_jq1_24h_ctrl,Label Engine,57,33
colo320dm_qpcr_jq1_24h_ctrl_25,train,COLO320DM,colo320dm_qpcr_jq1_24h_ctrl,Label Engine,53,60
colo320dm_qpcr_jq1_24h_ctrl_26,train,COLO320DM,colo320dm_qpcr_jq1_24h_ctrl,Label Engine,22,6
colo320dm_qpcr_jq1_24h_ctrl_27,val,COLO320DM,colo320dm_qpcr_jq1_24h_ctrl,Label Engine,18,15
colo320dm_qpcr_jq1_24h_ctrl_28,train,COLO320DM,colo320dm_qpcr_jq1_24h_ctrl,Label Engine,35,12
colo320dm_qpcr_jq1_24h_ctrl_3,train,COLO320DM,colo320dm_qpcr_jq1_24h_ctrl,Label Engine,144,130
colo320dm_qpcr_jq1_24h_ctrl_31,val,COLO320DM,colo320dm_qpcr_jq1_24h_ctrl,Label Engine,143,131
colo320dm_qpcr_jq1_24h_ctrl_33,test,COLO320DM,colo320dm_qpcr_jq1_24h_ctrl,Label Engine,24,24
colo320dm_qpcr_jq1_24h_ctrl_35,val,COLO320DM,colo320dm_qpcr_jq1_24h_ctrl,Label Engine,57,49
colo320dm_qpcr_jq1_24h_ctrl_36,train,COLO320DM,colo320dm_qpcr_jq1_24h_ctrl,Label Engine,59,48
colo320dm_qpcr_jq1_24h_ctrl_37,train,COLO320DM,colo320dm_qpcr_jq1_24h_ctrl,Label Engine,12,4
colo320dm_qpcr_jq1_24h_ctrl_38,train,COLO320DM,colo320dm_qpcr_jq1_24h_ctrl,Label Engine,41,25
colo320dm_qpcr_jq1_24h_ctrl_39,test,COLO320DM,colo320dm_qpcr_jq1_24h_ctrl,Label Engine,41,24
colo320dm_qpcr_jq1_24h_ctrl_4,train,COLO320DM,colo320dm_qpcr_jq1_24h_ctrl,Label Engine,46,37
colo320dm_qpcr_jq1_24h_ctrl_41,train,COLO320DM,colo320dm_qpcr_jq1_24h_ctrl,Label Engine,101,85
colo320dm_qpcr_jq1_24h_ctrl_43,train,COLO320DM,colo320dm_qpcr_jq1_24h_ctrl,Label Engine,44,34
colo320dm_qpcr_jq1_24h_ctrl_47,test,COLO320DM,colo320dm_qpcr_jq1_24h_ctrl,Label Engine,22,20
colo320dm_qpcr_jq1_24h_ctrl_48,test,COLO320DM,colo320dm_qpcr_jq1_24h_ctrl,Label Engine,32,17
colo320dm_qpcr_jq1_24h_ctrl_49,train,COLO320DM,colo320dm_qpcr_jq1_24h_ctrl,Label Engine,74,71
colo320dm_qpcr_jq1_24h_ctrl_50,train,COLO320DM,colo320dm_qpcr_jq1_24h_ctrl,Label Engine,7,19
colo320dm_qpcr_jq1_24h_ctrl_55,train,COLO320DM,colo320dm_qpcr_jq1_24h_ctrl,Label Engine,34,20
colo320dm_qpcr_jq1_24h_ctrl_58,train,COLO320DM,colo320dm_qpcr_jq1_24h_ctrl,Label Engine,15,18
colo320dm_qpcr_jq1_24h_ctrl_65,train,COLO320DM,colo320dm_qpcr_jq1_24h_ctrl,Label Engine,30,51
colo320dm_qpcr_jq1_24h_ctrl_66_a,train,COLO320DM,colo320dm_qpcr_jq1_24h_ctrl,Label Engine,61,41
colo320dm_qpcr_jq1_24h_ctrl_67,test,COLO320DM,colo320dm_qpcr_jq1_24h_ctrl,Label Engine,91,75
colo320dm_qpcr_jq1_24h_ctrl_69,test,COLO320DM,colo320dm_qpcr_jq1_24h_ctrl,Label Engine,54,50
colo320dm_qpcr_jq1_24h_ctrl_72,train,COLO320DM,colo320dm_qpcr_jq1_24h_ctrl,Label Engine,37,48
colo320dm_qpcr_jq1_24h_ctrl_75,train,COLO320DM,colo320dm_qpcr_jq1_24h_ctrl,Label Engine,47,36
colo320dm_qpcr_jq1_24h_ctrl_78_a,train,COLO320DM,colo320dm_qpcr_jq1_24h_ctrl,Label Engine,26,24
colo320dm_qpcr_jq1_24h_ctrl_78_b,train,COLO320DM,colo320dm_qpcr_jq1_24h_ctrl,Label Engine,52,37
colo320dm_qpcr_jq1_24h_ctrl_79,train,COLO320DM,colo320dm_qpcr_jq1_24h_ctrl,Label Engine,10,34
colo320dm_qpcr_jq1_24h_ctrl_8,train,COLO320DM,colo320dm_qpcr_jq1_24h_ctrl,Label Engine,36,25
colo320dm_qpcr_jq1_24h_ctrl_81,train,COLO320DM,colo320dm_qpcr_jq1_24h_ctrl,Label Engine,59,45
colo320dm_qpcr_jq1_24h_ctrl_82,train,COLO320DM,colo320dm_qpcr_jq1_24h_ctrl,Label Engine,30,37
colo320dm_qpcr_jq1_24h_ctrl_87_a,test,COLO320DM,colo320dm_qpcr_jq1_24h_ctrl,Label Engine,31,38
colo320dm_qpcr_jq1_24h_ctrl_87_b,train,COLO320DM,colo320dm_qpcr_jq1_24h_ctrl,Label Engine,45,43
colo320dm_qpcr_jq1_24h_ctrl_88,train,COLO320DM,colo320dm_qpcr_jq1_24h_ctrl,Label Engine,53,65
colo320dm_qpcr_jq1_24h_ctrl_89,train,COLO320DM,colo320dm_qpcr_jq1_24h_ctrl,Label Engine,15,11
colo320dm_qpcr_jq1_24h_ctrl_9,train,COLO320DM,colo320dm_qpcr_jq1_24h_ctrl,Label Engine,23,7
colo320dm_qpcr_jq1_24h_ctrl_90,train,COLO320DM,colo320dm_qpcr_jq1_24h_ctrl,Label Engine,89,70
colo320dm_qpcr_jq1_24h_ctrl_92,train,COLO320DM,colo320dm_qpcr_jq1_24h_ctrl,Label Engine,55,57
colo320dm_qpcr_jq1_24h_ctrl_95,train,COLO320DM,colo320dm_qpcr_jq1_24h_ctrl,Label Engine,32,25
colo320dm_qpcr_jq1_24h_ctrl_96,test,COLO320DM,colo320dm_qpcr_jq1_24h_ctrl,Label Engine,49,41
colo320dm_qpcr_jq1_24h_ctrl_97,train,COLO320DM,colo320dm_qpcr_jq1_24h_ctrl,Label Engine,87,79
colo320dm_qpcr_jq1_24h_ctrl_99,val,COLO320DM,colo320dm_qpcr_jq1_24h_ctrl,Label Engine,74,59
colo320dm_qpcr_jq1_24h_dmso_104,train,COLO320DM,colo320dm_qpcr_jq1_24h_dmso,Label Engine,4,0
colo320dm_qpcr_jq1_24h_dmso_111,test,COLO320DM,colo320dm_qpcr_jq1_24h_dmso,Label Engine,4,32
colo320dm_qpcr_jq1_24h_dmso_49,train,COLO320DM,colo320dm_qpcr_jq1_24h_dmso,Label Engine,1,46
colo320dm_qpcr_jq1_24h_dmso_6,train,COLO320DM,colo320dm_qpcr_jq1_24h_dmso,Label Engine,4,22
colo320dm_qpcr_jq1_24h_dmso_88,val,COLO320DM,colo320dm_qpcr_jq1_24h_dmso,Label Engine,4,22
ncih2170_antibiotics_blank_ctrl_1,train,NCI-H2170,ncih2170_antibiotics_blank_ctrl,Label Engine,235,234
ncih2170_antibiotics_blank_ctrl_100,test,NCI-H2170,ncih2170_antibiotics_blank_ctrl,Label Engine,102,96
ncih2170_antibiotics_blank_ctrl_101,val,NCI-H2170,ncih2170_antibiotics_blank_ctrl,Label Engine,266,265
ncih2170_antibiotics_blank_ctrl_102,train,NCI-H2170,ncih2170_antibiotics_blank_ctrl,Label Engine,402,378
ncih2170_antibiotics_blank_ctrl_103,val,NCI-H2170,ncih2170_antibiotics_blank_ctrl,Label Engine,228,206
ncih2170_antibiotics_blank_ctrl_104,test,NCI-H2170,ncih2170_antibiotics_blank_ctrl,Label Engine,316,303
ncih2170_antibiotics_blank_ctrl_105,test,NCI-H2170,ncih2170_antibiotics_blank_ctrl,Label Engine,175,171
ncih2170_antibiotics_blank_ctrl_106,train,NCI-H2170,ncih2170_antibiotics_blank_ctrl,Label Engine,101,99
ncih2170_antibiotics_blank_ctrl_107,test,NCI-H2170,ncih2170_antibiotics_blank_ctrl,Label Engine,559,580
ncih2170_antibiotics_blank_ctrl_109,test,NCI-H2170,ncih2170_antibiotics_blank_ctrl,Label Engine,182,183
ncih2170_antibiotics_blank_ctrl_11,val,NCI-H2170,ncih2170_antibiotics_blank_ctrl,Label Engine,181,199
ncih2170_antibiotics_blank_ctrl_110,test,NCI-H2170,ncih2170_antibiotics_blank_ctrl,Label Engine,411,393
ncih2170_antibiotics_blank_ctrl_111,train,NCI-H2170,ncih2170_antibiotics_blank_ctrl,Label Engine,108,85
ncih2170_antibiotics_blank_ctrl_113,test,NCI-H2170,ncih2170_antibiotics_blank_ctrl,Label Engine,341,325
ncih2170_antibiotics_blank_ctrl_114,train,NCI-H2170,ncih2170_antibiotics_blank_ctrl,Label Engine,154,155
ncih2170_antibiotics_blank_ctrl_115,val,NCI-H2170,ncih2170_antibiotics_blank_ctrl,Label Engine,125,118
ncih2170_antibiotics_blank_ctrl_116,train,NCI-H2170,ncih2170_antibiotics_blank_ctrl,Label Engine,282,289
ncih2170_antibiotics_blank_ctrl_117,train,NCI-H2170,ncih2170_antibiotics_blank_ctrl,Label Engine,307,300
ncih2170_antibiotics_blank_ctrl_118,train,NCI-H2170,ncih2170_antibiotics_blank_ctrl,Label Engine,453,469
ncih2170_antibiotics_blank_ctrl_12,train,NCI-H2170,ncih2170_antibiotics_blank_ctrl,Label Engine,122,113
ncih2170_antibiotics_blank_ctrl_13,train,NCI-H2170,ncih2170_antibiotics_blank_ctrl,Label Engine,86,90
ncih2170_antibiotics_blank_ctrl_14,train,NCI-H2170,ncih2170_antibiotics_blank_ctrl,Label Engine,329,403
ncih2170_antibiotics_blank_ctrl_15,train,NCI-H2170,ncih2170_antibiotics_blank_ctrl,Label Engine,210,200
ncih2170_antibiotics_blank_ctrl_16,train,NCI-H2170,ncih2170_antibiotics_blank_ctrl,Label Engine,91,91
ncih2170_antibiotics_blank_ctrl_17,train,NCI-H2170,ncih2170_antibiotics_blank_ctrl,Label Engine,604,571
ncih2170_antibiotics_blank_ctrl_18,val,NCI-H2170,ncih2170_antibiotics_blank_ctrl,Label Engine,157,161
ncih2170_antibiotics_blank_ctrl_19,train,NCI-H2170,ncih2170_antibiotics_blank_ctrl,Label Engine,92,102
ncih2170_antibiotics_blank_ctrl_2,train,NCI-H2170,ncih2170_antibiotics_blank_ctrl,Label Engine,373,383
ncih2170_antibiotics_blank_ctrl_20,train,NCI-H2170,ncih2170_antibiotics_blank_ctrl,Label Engine,128,149
ncih2170_antibiotics_blank_ctrl_21,train,NCI-H2170,ncih2170_antibiotics_blank_ctrl,Label Engine,224,200
ncih2170_antibiotics_blank_ctrl_22,train,NCI-H2170,ncih2170_antibiotics_blank_ctrl,Label Engine,375,378
ncih2170_antibiotics_blank_ctrl_23,val,NCI-H2170,ncih2170_antibiotics_blank_ctrl,Label Engine,281,280
ncih2170_antibiotics_blank_ctrl_24,train,NCI-H2170,ncih2170_antibiotics_blank_ctrl,Label Engine,153,150
ncih2170_antibiotics_blank_ctrl_25,train,NCI-H2170,ncih2170_antibiotics_blank_ctrl,Label Engine,42,47
ncih2170_antibiotics_blank_ctrl_27,train,NCI-H2170,ncih2170_antibiotics_blank_ctrl,Label Engine,318,346
ncih2170_antibiotics_blank_ctrl_28,train,NCI-H2170,ncih2170_antibiotics_blank_ctrl,Label Engine,256,301
ncih2170_antibiotics_blank_ctrl_29,train,NCI-H2170,ncih2170_antibiotics_blank_ctrl,Label Engine,104,107
ncih2170_antibiotics_blank_ctrl_30,train,NCI-H2170,ncih2170_antibiotics_blank_ctrl,Label Engine,339,341
ncih2170_antibiotics_blank_ctrl_31,train,NCI-H2170,ncih2170_antibiotics_blank_ctrl,Label Engine,88,78
ncih2170_antibiotics_blank_ctrl_32,train,NCI-H2170,ncih2170_antibiotics_blank_ctrl,Label Engine,138,127
ncih2170_antibiotics_blank_ctrl_33,train,NCI-H2170,ncih2170_antibiotics_blank_ctrl,Label Engine,207,199
ncih2170_antibiotics_blank_ctrl_34,val,NCI-H2170,ncih2170_antibiotics_blank_ctrl,Label Engine,91,77
ncih2170_antibiotics_blank_ctrl_35,test,NCI-H2170,ncih2170_antibiotics_blank_ctrl,Label Engine,84,64
ncih2170_antibiotics_blank_ctrl_37,test,NCI-H2170,ncih2170_antibiotics_blank_ctrl,Label Engine,539,549
ncih2170_antibiotics_blank_ctrl_38,train,NCI-H2170,ncih2170_antibiotics_blank_ctrl,Label Engine,402,389
ncih2170_antibiotics_blank_ctrl_39,train,NCI-H2170,ncih2170_antibiotics_blank_ctrl,Label Engine,391,418
ncih2170_antibiotics_blank_ctrl_40,test,NCI-H2170,ncih2170_antibiotics_blank_ctrl,Label Engine,248,244
ncih2170_antibiotics_blank_ctrl_41,train,NCI-H2170,ncih2170_antibiotics_blank_ctrl,Label Engine,76,70
