Files	source_image	Annotation Type	Annotation Method	Cell Line	Condition	Split
images/roi_mask/ncih2170_facs_fish_0723_pre_sort_ctrl_21.png	images/rgb/ncih2170_facs_fish_0723_pre_sort_ctrl_21.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	facs_fish_0723_pre_sort_ctrl	train
images/roi_mask/ncih2170_facs_fish_0723_pre_sort_ctrl_24.png	images/rgb/ncih2170_facs_fish_0723_pre_sort_ctrl_24.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	facs_fish_0723_pre_sort_ctrl	train
images/roi_mask/ncih2170_facs_fish_0723_pre_sort_ctrl_29.png	images/rgb/ncih2170_facs_fish_0723_pre_sort_ctrl_29.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	facs_fish_0723_pre_sort_ctrl	test
images/roi_mask/ncih2170_facs_fish_0723_pre_sort_ctrl_31.png	images/rgb/ncih2170_facs_fish_0723_pre_sort_ctrl_31.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	facs_fish_0723_pre_sort_ctrl	val
images/roi_mask/ncih2170_facs_fish_0723_pre_sort_ctrl_6.png	images/rgb/ncih2170_facs_fish_0723_pre_sort_ctrl_6.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	facs_fish_0723_pre_sort_ctrl	val
images/roi_mask/ncih2170_facs_fish_0723_pre_sort_ctrl_7.png	images/rgb/ncih2170_facs_fish_0723_pre_sort_ctrl_7.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	facs_fish_0723_pre_sort_ctrl	val
images/roi_mask/ncih2170_facs_fish_0723_pre_sort_ctrl_8.png	images/rgb/ncih2170_facs_fish_0723_pre_sort_ctrl_8.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	facs_fish_0723_pre_sort_ctrl	train
images/roi_mask/ncih2170_facs_fish_0723_sorted_ctrl_100.png	images/rgb/ncih2170_facs_fish_0723_sorted_ctrl_100.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	facs_fish_0723_sorted_ctrl	val
images/roi_mask/ncih2170_facs_fish_0723_sorted_ctrl_11.png	images/rgb/ncih2170_facs_fish_0723_sorted_ctrl_11.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	facs_fish_0723_sorted_ctrl	train
images/roi_mask/ncih2170_facs_fish_0723_sorted_ctrl_18.png	images/rgb/ncih2170_facs_fish_0723_sorted_ctrl_18.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	facs_fish_0723_sorted_ctrl	train
images/roi_mask/ncih2170_facs_fish_0723_sorted_ctrl_21.png	images/rgb/ncih2170_facs_fish_0723_sorted_ctrl_21.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	facs_fish_0723_sorted_ctrl	train
images/roi_mask/ncih2170_facs_fish_0723_sorted_ctrl_22.png	images/rgb/ncih2170_facs_fish_0723_sorted_ctrl_22.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	facs_fish_0723_sorted_ctrl	train
images/roi_mask/ncih2170_facs_fish_0723_sorted_ctrl_25.png	images/rgb/ncih2170_facs_fish_0723_sorted_ctrl_25.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	facs_fish_0723_sorted_ctrl	train
images/roi_mask/ncih2170_facs_fish_0723_sorted_ctrl_31.png	images/rgb/ncih2170_facs_fish_0723_sorted_ctrl_31.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	facs_fish_0723_sorted_ctrl	train
images/roi_mask/ncih2170_facs_fish_0723_sorted_ctrl_32.png	images/rgb/ncih2170_facs_fish_0723_sorted_ctrl_32.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	facs_fish_0723_sorted_ctrl	train
images/roi_mask/ncih2170_facs_fish_0723_sorted_ctrl_33.png	images/rgb/ncih2170_facs_fish_0723_sorted_ctrl_33.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	facs_fish_0723_sorted_ctrl	train
images/roi_mask/ncih2170_facs_fish_0723_sorted_ctrl_36.png	images/rgb/ncih2170_facs_fish_0723_sorted_ctrl_36.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	facs_fish_0723_sorted_ctrl	train
images/roi_mask/ncih2170_facs_fish_0723_sorted_ctrl_37.png	images/rgb/ncih2170_facs_fish_0723_sorted_ctrl_37.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	facs_fish_0723_sorted_ctrl	train
images/roi_mask/ncih2170_facs_fish_0723_sorted_ctrl_4.png	images/rgb/ncih2170_facs_fish_0723_sorted_ctrl_4.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	facs_fish_0723_sorted_ctrl	train
images/roi_mask/ncih2170_facs_fish_0723_sorted_ctrl_40.png	images/rgb/ncih2170_facs_fish_0723_sorted_ctrl_40.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	facs_fish_0723_sorted_ctrl	train
images/roi_mask/ncih2170_facs_fish_0723_sorted_ctrl_41.png	images/rgb/ncih2170_facs_fish_0723_sorted_ctrl_41.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	facs_fish_0723_sorted_ctrl	train
images/roi_mask/ncih2170_facs_fish_0723_sorted_ctrl_43.png	images/rgb/ncih2170_facs_fish_0723_sorted_ctrl_43.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	facs_fish_0723_sorted_ctrl	train
images/roi_mask/ncih2170_facs_fish_0723_sorted_ctrl_45.png	images/rgb/ncih2170_facs_fish_0723_sorted_ctrl_45.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	facs_fish_0723_sorted_ctrl	test
images/roi_mask/ncih2170_facs_fish_0723_sorted_ctrl_46.png	images/rgb/ncih2170_facs_fish_0723_sorted_ctrl_46.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	facs_fish_0723_sorted_ctrl	test
images/roi_mask/ncih2170_facs_fish_0723_sorted_ctrl_48.png	images/rgb/ncih2170_facs_fish_0723_sorted_ctrl_48.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	facs_fish_0723_sorted_ctrl	train
images/roi_mask/ncih2170_facs_fish_0723_sorted_ctrl_49.png	images/rgb/ncih2170_facs_fish_0723_sorted_ctrl_49.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	facs_fish_0723_sorted_ctrl	test
images/roi_mask/ncih2170_facs_fish_0723_sorted_ctrl_51.png	images/rgb/ncih2170_facs_fish_0723_sorted_ctrl_51.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	facs_fish_0723_sorted_ctrl	val
images/roi_mask/ncih2170_facs_fish_0723_sorted_ctrl_52.png	images/rgb/ncih2170_facs_fish_0723_sorted_ctrl_52.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	facs_fish_0723_sorted_ctrl	train
images/roi_mask/ncih2170_facs_fish_0723_sorted_ctrl_54.png	images/rgb/ncih2170_facs_fish_0723_sorted_ctrl_54.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	facs_fish_0723_sorted_ctrl	train
images/roi_mask/ncih2170_facs_fish_0723_sorted_ctrl_55.png	images/rgb/ncih2170_facs_fish_0723_sorted_ctrl_55.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	facs_fish_0723_sorted_ctrl	train
images/roi_mask/ncih2170_facs_fish_0723_sorted_ctrl_57.png	images/rgb/ncih2170_facs_fish_0723_sorted_ctrl_57.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	facs_fish_0723_sorted_ctrl	train
images/roi_mask/ncih2170_facs_fish_0723_sorted_ctrl_58.png	images/rgb/ncih2170_facs_fish_0723_sorted_ctrl_58.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	facs_fish_0723_sorted_ctrl	val
images/roi_mask/ncih2170_facs_fish_0723_sorted_ctrl_59.png	images/rgb/ncih2170_facs_fish_0723_sorted_ctrl_59.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	facs_fish_0723_sorted_ctrl	train
images/roi_mask/ncih2170_facs_fish_0723_sorted_ctrl_60.png	images/rgb/ncih2170_facs_fish_0723_sorted_ctrl_60.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	facs_fish_0723_sorted_ctrl	test
images/roi_mask/ncih2170_facs_fish_0723_sorted_ctrl_63.png	images/rgb/ncih2170_facs_fish_0723_sorted_ctrl_63.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	facs_fish_0723_sorted_ctrl	val
images/roi_mask/ncih2170_facs_fish_0723_sorted_ctrl_64.png	images/rgb/ncih2170_facs_fish_0723_sorted_ctrl_64.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	facs_fish_0723_sorted_ctrl	train
images/roi_mask/ncih2170_facs_fish_0723_sorted_ctrl_65.png	images/rgb/ncih2170_facs_fish_0723_sorted_ctrl_65.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	facs_fish_0723_sorted_ctrl	train
images/roi_mask/ncih2170_facs_fish_0723_sorted_ctrl_66.png	images/rgb/ncih2170_facs_fish_0723_sorted_ctrl_66.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	facs_fish_0723_sorted_ctrl	train
images/roi_mask/ncih2170_facs_fish_0723_sorted_ctrl_68.png	images/rgb/ncih2170_facs_fish_0723_sorted_ctrl_68.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	facs_fish_0723_sorted_ctrl	train
images/roi_mask/ncih2170_facs_fish_0723_sorted_ctrl_72.png	images/rgb/ncih2170_facs_fish_0723_sorted_ctrl_72.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	facs_fish_0723_sorted_ctrl	train
images/roi_mask/ncih2170_facs_fish_0723_sorted_ctrl_74.png	images/rgb/ncih2170_facs_fish_0723_sorted_ctrl_74.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	facs_fish_0723_sorted_ctrl	train
images/roi_mask/ncih2170_facs_fish_0723_sorted_ctrl_75.png	images/rgb/ncih2170_facs_fish_0723_sorted_ctrl_75.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	facs_fish_0723_sorted_ctrl	train
images/roi_mask/ncih2170_facs_fish_0723_sorted_ctrl_76.png	images/rgb/ncih2170_facs_fish_0723_sorted_ctrl_76.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	facs_fish_0723_sorted_ctrl	train
images/roi_mask/ncih2170_facs_fish_0723_sorted_ctrl_77.png	images/rgb/ncih2170_facs_fish_0723_sorted_ctrl_77.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	facs_fish_0723_sorted_ctrl	train
images/roi_mask/ncih2170_facs_fish_0723_sorted_ctrl_79.png	images/rgb/ncih2170_facs_fish_0723_sorted_ctrl_79.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	facs_fish_0723_sorted_ctrl	train
images/roi_mask/ncih2170_facs_fish_0723_sorted_ctrl_80.png	images/rgb/ncih2170_facs_fish_0723_sorted_ctrl_80.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	facs_fish_0723_sorted_ctrl	val
images/roi_mask/ncih2170_facs_fish_0723_sorted_ctrl_85.png	images/rgb/ncih2170_facs_fish_0723_sorted_ctrl_85.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	facs_fish_0723_sorted_ctrl	train
images/roi_mask/ncih2170_facs_fish_0723_sorted_ctrl_87.png	images/rgb/ncih2170_facs_fish_0723_sorted_ctrl_87.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	facs_fish_0723_sorted_ctrl	train
images/roi_mask/ncih2170_facs_fish_0723_sorted_ctrl_9.png	images/rgb/ncih2170_facs_fish_0723_sorted_ctrl_9.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	facs_fish_0723_sorted_ctrl	train
images/roi_mask/ncih2170_facs_fish_0723_sorted_ctrl_91.png	images/rgb/ncih2170_facs_fish_0723_sorted_ctrl_91.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	facs_fish_0723_sorted_ctrl	val
images/roi_mask/ncih2170_facs_fish_0723_sorted_ctrl_96.png	images/rgb/ncih2170_facs_fish_0723_sorted_ctrl_96.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	facs_fish_0723_sorted_ctrl	val
images/roi_mask/ncih2170_facs_fish_0723_sorted_ctrl_99.png	images/rgb/ncih2170_facs_fish_0723_sorted_ctrl_99.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	facs_fish_0723_sorted_ctrl	train
images/roi_mask/ncih2170_jc_jq1_ic50_24h_1.png	images/rgb/ncih2170_jc_jq1_ic50_24h_1.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	jc_jq1_ic50_24h	train
images/roi_mask/ncih2170_jc_jq1_ic50_24h_100.png	images/rgb/ncih2170_jc_jq1_ic50_24h_100.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	jc_jq1_ic50_24h	test
images/roi_mask/ncih2170_jc_jq1_ic50_24h_101.png	images/rgb/ncih2170_jc_jq1_ic50_24h_101.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	jc_jq1_ic50_24h	train
images/roi_mask/ncih2170_jc_jq1_ic50_24h_104.png	images/rgb/ncih2170_jc_jq1_ic50_24h_104.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	jc_jq1_ic50_24h	train
images/roi_mask/ncih2170_jc_jq1_ic50_24h_106.png	images/rgb/ncih2170_jc_jq1_ic50_24h_106.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	jc_jq1_ic50_24h	train
images/roi_mask/ncih2170_jc_jq1_ic50_24h_108.png	images/rgb/ncih2170_jc_jq1_ic50_24h_108.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	jc_jq1_ic50_24h	val
images/roi_mask/ncih2170_jc_jq1_ic50_24h_111.png	images/rgb/ncih2170_jc_jq1_ic50_24h_111.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	jc_jq1_ic50_24h	train
images/roi_mask/ncih2170_jc_jq1_ic50_24h_112.png	images/rgb/ncih2170_jc_jq1_ic50_24h_112.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	jc_jq1_ic50_24h	train
images/roi_mask/ncih2170_jc_jq1_ic50_24h_113.png	images/rgb/ncih2170_jc_jq1_ic50_24h_113.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	jc_jq1_ic50_24h	train
images/roi_mask/ncih2170_jc_jq1_ic50_24h_114.png	images/rgb/ncih2170_jc_jq1_ic50_24h_114.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	jc_jq1_ic50_24h	train
images/roi_mask/ncih2170_jc_jq1_ic50_24h_115.png	images/rgb/ncih2170_jc_jq1_ic50_24h_115.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	jc_jq1_ic50_24h	train
images/roi_mask/ncih2170_jc_jq1_ic50_24h_117.png	images/rgb/ncih2170_jc_jq1_ic50_24h_117.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	jc_jq1_ic50_24h	train
images/roi_mask/ncih2170_jc_jq1_ic50_24h_118.png	images/rgb/ncih2170_jc_jq1_ic50_24h_118.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	jc_jq1_ic50_24h	train
images/roi_mask/ncih2170_jc_jq1_ic50_24h_119.png	images/rgb/ncih2170_jc_jq1_ic50_24h_119.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	jc_jq1_ic50_24h	train
images/roi_mask/ncih2170_jc_jq1_ic50_24h_120.png	images/rgb/ncih2170_jc_jq1_ic50_24h_120.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	jc_jq1_ic50_24h	train
images/roi_mask/ncih2170_jc_jq1_ic50_24h_17.png	images/rgb/ncih2170_jc_jq1_ic50_24h_17.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	jc_jq1_ic50_24h	val
images/roi_mask/ncih2170_jc_jq1_ic50_24h_2.png	images/rgb/ncih2170_jc_jq1_ic50_24h_2.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	jc_jq1_ic50_24h	train
images/roi_mask/ncih2170_jc_jq1_ic50_24h_21.png	images/rgb/ncih2170_jc_jq1_ic50_24h_21.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	jc_jq1_ic50_24h	train
images/roi_mask/ncih2170_jc_jq1_ic50_24h_23.png	images/rgb/ncih2170_jc_jq1_ic50_24h_23.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	jc_jq1_ic50_24h	val
images/roi_mask/ncih2170_jc_jq1_ic50_24h_24.png	images/rgb/ncih2170_jc_jq1_ic50_24h_24.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	jc_jq1_ic50_24h	train
images/roi_mask/ncih2170_jc_jq1_ic50_24h_25.png	images/rgb/ncih2170_jc_jq1_ic50_24h_25.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	jc_jq1_ic50_24h	train
images/roi_mask/ncih2170_jc_jq1_ic50_24h_26.png	images/rgb/ncih2170_jc_jq1_ic50_24h_26.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	jc_jq1_ic50_24h	train
images/roi_mask/ncih2170_jc_jq1_ic50_24h_27.png	images/rgb/ncih2170_jc_jq1_ic50_24h_27.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	jc_jq1_ic50_24h	train
images/roi_mask/ncih2170_jc_jq1_ic50_24h_29.png	images/rgb/ncih2170_jc_jq1_ic50_24h_29.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	jc_jq1_ic50_24h	train
images/roi_mask/ncih2170_jc_jq1_ic50_24h_30.png	images/rgb/ncih2170_jc_jq1_ic50_24h_30.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	jc_jq1_ic50_24h	train
images/roi_mask/ncih2170_jc_jq1_ic50_24h_31.png	images/rgb/ncih2170_jc_jq1_ic50_24h_31.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	jc_jq1_ic50_24h	train
images/roi_mask/ncih2170_jc_jq1_ic50_24h_33.png	images/rgb/ncih2170_jc_jq1_ic50_24h_33.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	jc_jq1_ic50_24h	train
images/roi_mask/ncih2170_jc_jq1_ic50_24h_36.png	images/rgb/ncih2170_jc_jq1_ic50_24h_36.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	jc_jq1_ic50_24h	val
images/roi_mask/ncih2170_jc_jq1_ic50_24h_38.png	images/rgb/ncih2170_jc_jq1_ic50_24h_38.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	jc_jq1_ic50_24h	test
images/roi_mask/ncih2170_jc_jq1_ic50_24h_40.png	images/rgb/ncih2170_jc_jq1_ic50_24h_40.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	jc_jq1_ic50_24h	train
images/roi_mask/ncih2170_jc_jq1_ic50_24h_41.png	images/rgb/ncih2170_jc_jq1_ic50_24h_41.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	jc_jq1_ic50_24h	train
images/roi_mask/ncih2170_jc_jq1_ic50_24h_42.png	images/rgb/ncih2170_jc_jq1_ic50_24h_42.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	jc_jq1_ic50_24h	train
images/roi_mask/ncih2170_jc_jq1_ic50_24h_47.png	images/rgb/ncih2170_jc_jq1_ic50_24h_47.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	jc_jq1_ic50_24h	train
images/roi_mask/ncih2170_jc_jq1_ic50_24h_48.png	images/rgb/ncih2170_jc_jq1_ic50_24h_48.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	jc_jq1_ic50_24h	test
images/roi_mask/ncih2170_jc_jq1_ic50_24h_5.png	images/rgb/ncih2170_jc_jq1_ic50_24h_5.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	jc_jq1_ic50_24h	train
images/roi_mask/ncih2170_jc_jq1_ic50_24h_50.png	images/rgb/ncih2170_jc_jq1_ic50_24h_50.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	jc_jq1_ic50_24h	test
images/roi_mask/ncih2170_jc_jq1_ic50_24h_51.png	images/rgb/ncih2170_jc_jq1_ic50_24h_51.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	jc_jq1_ic50_24h	train
images/roi_mask/ncih2170_jc_jq1_ic50_24h_53.png	images/rgb/ncih2170_jc_jq1_ic50_24h_53.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	jc_jq1_ic50_24h	train
images/roi_mask/ncih2170_jc_jq1_ic50_24h_54.png	images/rgb/ncih2170_jc_jq1_ic50_24h_54.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	jc_jq1_ic50_24h	train
images/roi_mask/ncih2170_jc_jq1_ic50_24h_56.png	images/rgb/ncih2170_jc_jq1_ic50_24h_56.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	jc_jq1_ic50_24h	train
images/roi_mask/ncih2170_jc_jq1_ic50_24h_61.png	images/rgb/ncih2170_jc_jq1_ic50_24h_61.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	jc_jq1_ic50_24h	train
images/roi_mask/ncih2170_jc_jq1_ic50_24h_62.png	images/rgb/ncih2170_jc_jq1_ic50_24h_62.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	jc_jq1_ic50_24h	train
images/roi_mask/ncih2170_jc_jq1_ic50_24h_64.png	images/rgb/ncih2170_jc_jq1_ic50_24h_64.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	jc_jq1_ic50_24h	train
images/roi_mask/ncih2170_jc_jq1_ic50_24h_66.png	images/rgb/ncih2170_jc_jq1_ic50_24h_66.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	jc_jq1_ic50_24h	train
