Files	Data Type	Cell Line	Condition	Subset	Split	ecDNA Count
images/rgb/ncih2170_antibiotics_ps_g_74.tif	RGB FISH image	NCI-H2170	antibiotics_ps_g	benchmark	train	213
images/rgb/ncih2170_antibiotics_ps_g_75.tif	RGB FISH image	NCI-H2170	antibiotics_ps_g	extension		180
images/rgb/ncih2170_antibiotics_ps_g_76.tif	RGB FISH image	NCI-H2170	antibiotics_ps_g	benchmark	test	90
images/rgb/ncih2170_antibiotics_ps_g_77.tif	RGB FISH image	NCI-H2170	antibiotics_ps_g	benchmark	train	112
images/rgb/ncih2170_antibiotics_ps_g_78.tif	RGB FISH image	NCI-H2170	antibiotics_ps_g	extension		293
images/rgb/ncih2170_antibiotics_ps_g_79.tif	RGB FISH image	NCI-H2170	antibiotics_ps_g	extension		345
images/rgb/ncih2170_antibiotics_ps_g_80.tif	RGB FISH image	NCI-H2170	antibiotics_ps_g	extension		148
images/rgb/ncih2170_antibiotics_ps_g_81.tif	RGB FISH image	NCI-H2170	antibiotics_ps_g	benchmark	train	150
images/rgb/ncih2170_antibiotics_ps_g_82.tif	RGB FISH image	NCI-H2170	antibiotics_ps_g	extension		350
images/rgb/ncih2170_antibiotics_ps_g_83.tif	RGB FISH image	NCI-H2170	antibiotics_ps_g	extension		862
images/rgb/ncih2170_antibiotics_ps_g_84.tif	RGB FISH image	NCI-H2170	antibiotics_ps_g	extension		129
images/rgb/ncih2170_antibiotics_ps_g_85.tif	RGB FISH image	NCI-H2170	antibiotics_ps_g	benchmark	train	289
images/rgb/ncih2170_antibiotics_ps_g_86.tif	RGB FISH image	NCI-H2170	antibiotics_ps_g	benchmark	val	85
images/rgb/ncih2170_antibiotics_ps_g_87.tif	RGB FISH image	NCI-H2170	antibiotics_ps_g	extension		175
images/rgb/ncih2170_antibiotics_ps_g_88_a.tif	RGB FISH image	NCI-H2170	antibiotics_ps_g	benchmark	train	115
images/rgb/ncih2170_antibiotics_ps_g_88_b.tif	RGB FISH image	NCI-H2170	antibiotics_ps_g	benchmark	train	121
images/rgb/ncih2170_antibiotics_ps_g_89.tif	RGB FISH image	NCI-H2170	antibiotics_ps_g	benchmark	val	103
images/rgb/ncih2170_antibiotics_ps_g_90.tif	RGB FISH image	NCI-H2170	antibiotics_ps_g	benchmark	train	127
images/rgb/ncih2170_antibiotics_ps_g_91.tif	RGB FISH image	NCI-H2170	antibiotics_ps_g	benchmark	train	560
images/rgb/ncih2170_antibiotics_ps_g_92.tif	RGB FISH image	NCI-H2170	antibiotics_ps_g	benchmark	train	145
images/rgb/ncih2170_antibiotics_ps_g_93.tif	RGB FISH image	NCI-H2170	antibiotics_ps_g	extension		300
images/rgb/ncih2170_antibiotics_ps_g_94.tif	RGB FISH image	NCI-H2170	antibiotics_ps_g	benchmark	train	235
images/rgb/ncih2170_antibiotics_ps_g_95.tif	RGB FISH image	NCI-H2170	antibiotics_ps_g	benchmark	train	180
images/rgb/ncih2170_antibiotics_ps_g_96.tif	RGB FISH image	NCI-H2170	antibiotics_ps_g	benchmark	test	521
images/rgb/ncih2170_antibiotics_ps_g_97.tif	RGB FISH image	NCI-H2170	antibiotics_ps_g	benchmark	train	252
images/rgb/ncih2170_antibiotics_ps_g_98.tif	RGB FISH image	NCI-H2170	antibiotics_ps_g	benchmark	train	167
images/rgb/ncih2170_antibiotics_ps_g_99.tif	RGB FISH image	NCI-H2170	antibiotics_ps_g	benchmark	val	867
images/rgb/ncih2170_cart_72h_blank_ctrl_1.tif	RGB FISH image	NCI-H2170	cart_72h_blank_ctrl	extension		316
images/rgb/ncih2170_cart_72h_blank_ctrl_10.tif	RGB FISH image	NCI-H2170	cart_72h_blank_ctrl	extension		154
images/rgb/ncih2170_cart_72h_blank_ctrl_100.tif	RGB FISH image	NCI-H2170	cart_72h_blank_ctrl	extension		109
images/rgb/ncih2170_cart_72h_blank_ctrl_11.tif	RGB FISH image	NCI-H2170	cart_72h_blank_ctrl	extension		276
images/rgb/ncih2170_cart_72h_blank_ctrl_12.tif	RGB FISH image	NCI-H2170	cart_72h_blank_ctrl	extension		153
images/rgb/ncih2170_cart_72h_blank_ctrl_13.tif	RGB FISH image	NCI-H2170	cart_72h_blank_ctrl	extension		102
images/rgb/ncih2170_cart_72h_blank_ctrl_14.tif	RGB FISH image	NCI-H2170	cart_72h_blank_ctrl	extension		148
images/rgb/ncih2170_cart_72h_blank_ctrl_15.tif	RGB FISH image	NCI-H2170	cart_72h_blank_ctrl	extension		281
images/rgb/ncih2170_cart_72h_blank_ctrl_16.tif	RGB FISH image	NCI-H2170	cart_72h_blank_ctrl	extension		186
images/rgb/ncih2170_cart_72h_blank_ctrl_17.tif	RGB FISH image	NCI-H2170	cart_72h_blank_ctrl	extension		139
images/rgb/ncih2170_cart_72h_blank_ctrl_19.tif	RGB FISH image	NCI-H2170	cart_72h_blank_ctrl	benchmark	train	210
images/rgb/ncih2170_cart_72h_blank_ctrl_2.tif	RGB FISH image	NCI-H2170	cart_72h_blank_ctrl	extension		61
images/rgb/ncih2170_cart_72h_blank_ctrl_20.tif	RGB FISH image	NCI-H2170	cart_72h_blank_ctrl	extension		220
images/rgb/ncih2170_cart_72h_blank_ctrl_21.tif	RGB FISH image	NCI-H2170	cart_72h_blank_ctrl	extension		325
images/rgb/ncih2170_cart_72h_blank_ctrl_22.tif	RGB FISH image	NCI-H2170	cart_72h_blank_ctrl	extension		116
images/rgb/ncih2170_cart_72h_blank_ctrl_23.tif	RGB FISH image	NCI-H2170	cart_72h_blank_ctrl	extension		271
images/rgb/ncih2170_cart_72h_blank_ctrl_24.tif	RGB FISH image	NCI-H2170	cart_72h_blank_ctrl	extension		136
images/rgb/ncih2170_cart_72h_blank_ctrl_25.tif	RGB FISH image	NCI-H2170	cart_72h_blank_ctrl	extension		113
images/rgb/ncih2170_cart_72h_blank_ctrl_26.tif	RGB FISH image	NCI-H2170	cart_72h_blank_ctrl	extension		162
images/rgb/ncih2170_cart_72h_blank_ctrl_27.tif	RGB FISH image	NCI-H2170	cart_72h_blank_ctrl	extension		121
images/rgb/ncih2170_cart_72h_blank_ctrl_28.tif	RGB FISH image	NCI-H2170	cart_72h_blank_ctrl	benchmark	train	191
images/rgb/ncih2170_cart_72h_blank_ctrl_29.tif	RGB FISH image	NCI-H2170	cart_72h_blank_ctrl	extension		209
images/rgb/ncih2170_cart_72h_blank_ctrl_3.tif	RGB FISH image	NCI-H2170	cart_72h_blank_ctrl	extension		125
images/rgb/ncih2170_cart_72h_blank_ctrl_30.tif	RGB FISH image	NCI-H2170	cart_72h_blank_ctrl	benchmark	test	406
images/rgb/ncih2170_cart_72h_blank_ctrl_31.tif	RGB FISH image	NCI-H2170	cart_72h_blank_ctrl	benchmark	test	103
images/rgb/ncih2170_cart_72h_blank_ctrl_32.tif	RGB FISH image	NCI-H2170	cart_72h_blank_ctrl	benchmark	train	99
images/rgb/ncih2170_cart_72h_blank_ctrl_33.tif	RGB FISH image	NCI-H2170	cart_72h_blank_ctrl	benchmark	test	80
images/rgb/ncih2170_cart_72h_blank_ctrl_34.tif	RGB FISH image	NCI-H2170	cart_72h_blank_ctrl	benchmark	train	88
images/rgb/ncih2170_cart_72h_blank_ctrl_35.tif	RGB FISH image	NCI-H2170	cart_72h_blank_ctrl	benchmark	train	168
images/rgb/ncih2170_cart_72h_blank_ctrl_36.tif	RGB FISH image	NCI-H2170	cart_72h_blank_ctrl	benchmark	train	86
images/rgb/ncih2170_cart_72h_blank_ctrl_37.tif	RGB FISH image	NCI-H2170	cart_72h_blank_ctrl	extension		50
images/rgb/ncih2170_cart_72h_blank_ctrl_38.tif	RGB FISH image	NCI-H2170	cart_72h_blank_ctrl	benchmark	train	156
images/rgb/ncih2170_cart_72h_blank_ctrl_39.tif	RGB FISH image	NCI-H2170	cart_72h_blank_ctrl	benchmark	train	189
images/rgb/ncih2170_cart_72h_blank_ctrl_4.tif	RGB FISH image	NCI-H2170	cart_72h_blank_ctrl	extension		372
images/rgb/ncih2170_cart_72h_blank_ctrl_40.tif	RGB FISH image	NCI-H2170	cart_72h_blank_ctrl	extension		94
images/rgb/ncih2170_cart_72h_blank_ctrl_41.tif	RGB FISH image	NCI-H2170	cart_72h_blank_ctrl	extension		340
images/rgb/ncih2170_cart_72h_blank_ctrl_42.tif	RGB FISH image	NCI-H2170	cart_72h_blank_ctrl	extension		246
images/rgb/ncih2170_cart_72h_blank_ctrl_43.tif	RGB FISH image	NCI-H2170	cart_72h_blank_ctrl	extension		150
images/rgb/ncih2170_cart_72h_blank_ctrl_44.tif	RGB FISH image	NCI-H2170	cart_72h_blank_ctrl	extension		91
images/rgb/ncih2170_cart_72h_blank_ctrl_45.tif	RGB FISH image	NCI-H2170	cart_72h_blank_ctrl	extension		250
images/rgb/ncih2170_cart_72h_blank_ctrl_46.tif	RGB FISH image	NCI-H2170	cart_72h_blank_ctrl	extension		137
images/rgb/ncih2170_cart_72h_blank_ctrl_47.tif	RGB FISH image	NCI-H2170	cart_72h_blank_ctrl	extension		50
images/rgb/ncih2170_cart_72h_blank_ctrl_48.tif	RGB FISH image	NCI-H2170	cart_72h_blank_ctrl	extension		168
images/rgb/ncih2170_cart_72h_blank_ctrl_49.tif	RGB FISH image	NCI-H2170	cart_72h_blank_ctrl	extension		218
images/rgb/ncih2170_cart_72h_blank_ctrl_5.tif	RGB FISH image	NCI-H2170	cart_72h_blank_ctrl	benchmark	val	94
images/rgb/ncih2170_cart_72h_blank_ctrl_50.tif	RGB FISH image	NCI-H2170	cart_72h_blank_ctrl	benchmark	train	149
images/rgb/ncih2170_cart_72h_blank_ctrl_51.tif	RGB FISH image	NCI-H2170	cart_72h_blank_ctrl	benchmark	test	48
images/rgb/ncih2170_cart_72h_blank_ctrl_52.tif	RGB FISH image	NCI-H2170	cart_72h_blank_ctrl	benchmark	test	246
images/rgb/ncih2170_cart_72h_blank_ctrl_53.tif	RGB FISH image	NCI-H2170	cart_72h_blank_ctrl	benchmark	val	56
images/rgb/ncih2170_cart_72h_blank_ctrl_54.tif	RGB FISH image	NCI-H2170	cart_72h_blank_ctrl	extension		78
images/rgb/ncih2170_cart_72h_blank_ctrl_55.tif	RGB FISH image	NCI-H2170	cart_72h_blank_ctrl	benchmark	train	56
images/rgb/ncih2170_cart_72h_blank_ctrl_56.tif	RGB FISH image	NCI-H2170	cart_72h_blank_ctrl	benchmark	train	132
images/rgb/ncih2170_cart_72h_blank_ctrl_57.tif	RGB FISH image	NCI-H2170	cart_72h_blank_ctrl	benchmark	train	75
images/rgb/ncih2170_cart_72h_blank_ctrl_58.tif	RGB FISH image	NCI-H2170	cart_72h_blank_ctrl	extension		37
images/rgb/ncih2170_cart_72h_blank_ctrl_59.tif	RGB FISH image	NCI-H2170	cart_72h_blank_ctrl	benchmark	test	55
images/rgb/ncih2170_cart_72h_blank_ctrl_6.tif	RGB FISH image	NCI-H2170	cart_72h_blank_ctrl	extension		332
images/rgb/ncih2170_cart_72h_blank_ctrl_60.tif	RGB FISH image	NCI-H2170	cart_72h_blank_ctrl	extension		75
images/rgb/ncih2170_cart_72h_blank_ctrl_61.tif	RGB FISH image	NCI-H2170	cart_72h_blank_ctrl	benchmark	train	47
images/rgb/ncih2170_cart_72h_blank_ctrl_62.tif	RGB FISH image	NCI-H2170	cart_72h_blank_ctrl	benchmark	test	184
images/rgb/ncih2170_cart_72h_blank_ctrl_63.tif	RGB FISH image	NCI-H2170	cart_72h_blank_ctrl	extension		178
images/rgb/ncih2170_cart_72h_blank_ctrl_64.tif	RGB FISH image	NCI-H2170	cart_72h_blank_ctrl	benchmark	train	47
images/rgb/ncih2170_cart_72h_blank_ctrl_65.tif	RGB FISH image	NCI-H2170	cart_72h_blank_ctrl	extension		176
images/rgb/ncih2170_cart_72h_blank_ctrl_66.tif	RGB FISH image	NCI-H2170	cart_72h_blank_ctrl	extension		44
images/rgb/ncih2170_cart_72h_blank_ctrl_67.tif	RGB FISH image	NCI-H2170	cart_72h_blank_ctrl	benchmark	val	103
images/rgb/ncih2170_cart_72h_blank_ctrl_68.tif	RGB FISH image	NCI-H2170	cart_72h_blank_ctrl	extension		132
images/rgb/ncih2170_cart_72h_blank_ctrl_7.tif	RGB FISH image	NCI-H2170	cart_72h_blank_ctrl	benchmark	train	196
images/rgb/ncih2170_cart_72h_blank_ctrl_70.tif	RGB FISH image	NCI-H2170	cart_72h_blank_ctrl	extension		92
images/rgb/ncih2170_cart_72h_blank_ctrl_71.tif	RGB FISH image	NCI-H2170	cart_72h_blank_ctrl	benchmark	train	133
images/rgb/ncih2170_cart_72h_blank_ctrl_72.tif	RGB FISH image	NCI-H2170	cart_72h_blank_ctrl	extension		69
images/rgb/ncih2170_cart_72h_blank_ctrl_73.tif	RGB FISH image	NCI-H2170	cart_72h_blank_ctrl	extension		173
images/rgb/ncih2170_cart_72h_blank_ctrl_74.tif	RGB FISH image	NCI-H2170	cart_72h_blank_ctrl	benchmark	train	43
images/rgb/ncih2170_cart_72h_blank_ctrl_75.tif	RGB FISH image	NCI-H2170	cart_72h_blank_ctrl	extension		86
images/rgb/ncih2170_cart_72h_blank_ctrl_76.tif	RGB FISH image	NCI-H2170	cart_72h_blank_ctrl	extension		160
images/rgb/ncih2170_cart_72h_blank_ctrl_77.tif	RGB FISH image	NCI-H2170	cart_72h_blank_ctrl	extension		87
images/rgb/ncih2170_cart_72h_blank_ctrl_78.tif	RGB FISH image	NCI-H2170	cart_72h_blank_ctrl	extension		43
images/rgb/ncih2170_cart_72h_blank_ctrl_79.tif	RGB FISH image	NCI-H2170	cart_72h_blank_ctrl	extension		43
images/rgb/ncih2170_cart_72h_blank_ctrl_8.tif	RGB FISH image	NCI-H2170	cart_72h_blank_ctrl	benchmark	train	132
images/rgb/ncih2170_cart_72h_blank_ctrl_80.tif	RGB FISH image	NCI-H2170	cart_72h_blank_ctrl	benchmark	train	76
images/rgb/ncih2170_cart_72h_blank_ctrl_81.tif	RGB FISH image	NCI-H2170	cart_72h_blank_ctrl	extension		104
images/rgb/ncih2170_cart_72h_blank_ctrl_82.tif	RGB FISH image	NCI-H2170	cart_72h_blank_ctrl	benchmark	train	105
images/rgb/ncih2170_cart_72h_blank_ctrl_83.tif	RGB FISH image	NCI-H2170	cart_72h_blank_ctrl	benchmark	train	35
images/rgb/ncih2170_cart_72h_blank_ctrl_84.tif	RGB FISH image	NCI-H2170	cart_72h_blank_ctrl	extension		204
images/rgb/ncih2170_cart_72h_blank_ctrl_85.tif	RGB FISH image	NCI-H2170	cart_72h_blank_ctrl	extension		180
images/rgb/ncih2170_cart_72h_blank_ctrl_86.tif	RGB FISH image	NCI-H2170	cart_72h_blank_ctrl	extension		189
images/rgb/ncih2170_cart_72h_blank_ctrl_87.tif	RGB FISH image	NCI-H2170	cart_72h_blank_ctrl	extension		126
images/rgb/ncih2170_cart_72h_blank_ctrl_88.tif	RGB FISH image	NCI-H2170	cart_72h_blank_ctrl	benchmark	val	35
images/rgb/ncih2170_cart_72h_blank_ctrl_89.tif	RGB FISH image	NCI-H2170	cart_72h_blank_ctrl	benchmark	train	238
images/rgb/ncih2170_cart_72h_blank_ctrl_9.tif	RGB FISH image	NCI-H2170	cart_72h_blank_ctrl	extension		157
images/rgb/ncih2170_cart_72h_blank_ctrl_90.tif	RGB FISH image	NCI-H2170	cart_72h_blank_ctrl	extension		63
images/rgb/ncih2170_cart_72h_blank_ctrl_92.tif	RGB FISH image	NCI-H2170	cart_72h_blank_ctrl	benchmark	train	176
images/rgb/ncih2170_cart_72h_blank_ctrl_93.tif	RGB FISH image	NCI-H2170	cart_72h_blank_ctrl	extension		222
images/rgb/ncih2170_cart_72h_blank_ctrl_94.tif	RGB FISH image	NCI-H2170	cart_72h_blank_ctrl	extension		133
images/rgb/ncih2170_cart_72h_blank_ctrl_95.tif	RGB FISH image	NCI-H2170	cart_72h_blank_ctrl	benchmark	val	17
images/rgb/ncih2170_cart_72h_blank_ctrl_96.tif	RGB FISH image	NCI-H2170	cart_72h_blank_ctrl	extension		89
images/rgb/ncih2170_cart_72h_blank_ctrl_97.tif	RGB FISH image	NCI-H2170	cart_72h_blank_ctrl	extension		18
images/rgb/ncih2170_cart_72h_blank_ctrl_98.tif	RGB FISH image	NCI-H2170	cart_72h_blank_ctrl	benchmark	train	257
images/rgb/ncih2170_cart_72h_blank_ctrl_99.tif	RGB FISH image	NCI-H2170	cart_72h_blank_ctrl	benchmark	test	51
images/rgb/ncih2170_cart_72h_cart_1.tif	RGB FISH image	NCI-H2170	cart_72h_cart	benchmark	train	75
images/rgb/ncih2170_cart_72h_cart_10.tif	RGB FISH image	NCI-H2170	cart_72h_cart	extension		41
images/rgb/ncih2170_cart_72h_cart_100.tif	RGB FISH image	NCI-H2170	cart_72h_cart	benchmark	train	664
images/rgb/ncih2170_cart_72h_cart_11.tif	RGB FISH image	NCI-H2170	cart_72h_cart	extension		280
images/rgb/ncih2170_cart_72h_cart_12.tif	RGB FISH image	NCI-H2170	cart_72h_cart	extension		50
images/rgb/ncih2170_cart_72h_cart_13.tif	RGB FISH image	NCI-H2170	cart_72h_cart	extension		14
images/rgb/ncih2170_cart_72h_cart_14.tif	RGB FISH image	NCI-H2170	cart_72h_cart	extension		43
images/rgb/ncih2170_cart_72h_cart_16.tif	RGB FISH image	NCI-H2170	cart_72h_cart	benchmark	train	16
images/rgb/ncih2170_cart_72h_cart_17.tif	RGB FISH image	NCI-H2170	cart_72h_cart	benchmark	train	44
images/rgb/ncih2170_cart_72h_cart_18.tif	RGB FISH image	NCI-H2170	cart_72h_cart	extension		22
images/rgb/ncih2170_cart_72h_cart_19.tif	RGB FISH image	NCI-H2170	cart_72h_cart	extension		48
images/rgb/ncih2170_cart_72h_cart_2.tif	RGB FISH image	NCI-H2170	cart_72h_cart	extension		345
images/rgb/ncih2170_cart_72h_cart_20.tif	RGB FISH image	NCI-H2170	cart_72h_cart	benchmark	train	53
images/rgb/ncih2170_cart_72h_cart_21.tif	RGB FISH image	NCI-H2170	cart_72h_cart	benchmark	val	71
images/rgb/ncih2170_cart_72h_cart_22.tif	RGB FISH image	NCI-H2170	cart_72h_cart	benchmark	train	15
images/rgb/ncih2170_cart_72h_cart_23.tif	RGB FISH image	NCI-H2170	cart_72h_cart	extension		154
images/rgb/ncih2170_cart_72h_cart_24.tif	RGB FISH image	NCI-H2170	cart_72h_cart	extension		100
images/rgb/ncih2170_cart_72h_cart_25.tif	RGB FISH image	NCI-H2170	cart_72h_cart	extension		30
images/rgb/ncih2170_cart_72h_cart_26.tif	RGB FISH image	NCI-H2170	cart_72h_cart	extension		57
images/rgb/ncih2170_cart_72h_cart_27.tif	RGB FISH image	NCI-H2170	cart_72h_cart	benchmark	train	71
images/rgb/ncih2170_cart_72h_cart_28.tif	RGB FISH image	NCI-H2170	cart_72h_cart	extension		182
images/rgb/ncih2170_cart_72h_cart_29.tif	RGB FISH image	NCI-H2170	cart_72h_cart	extension		55
images/rgb/ncih2170_cart_72h_cart_3.tif	RGB FISH image	NCI-H2170	cart_72h_cart	extension		58
images/rgb/ncih2170_cart_72h_cart_30.tif	RGB FISH image	NCI-H2170	cart_72h_cart	extension		99
images/rgb/ncih2170_cart_72h_cart_31.tif	RGB FISH image	NCI-H2170	cart_72h_cart	benchmark	train	119
images/rgb/ncih2170_cart_72h_cart_32.tif	RGB FISH image	NCI-H2170	cart_72h_cart	benchmark	train	74
images/rgb/ncih2170_cart_72h_cart_33.tif	RGB FISH image	NCI-H2170	cart_72h_cart	benchmark	train	117
images/rgb/ncih2170_cart_72h_cart_34.tif	RGB FISH image	NCI-H2170	cart_72h_cart	extension		142
images/rgb/ncih2170_cart_72h_cart_35.tif	RGB FISH image	NCI-H2170	cart_72h_cart	extension		92
images/rgb/ncih2170_cart_72h_cart_36.tif	RGB FISH image	NCI-H2170	cart_72h_cart	benchmark	test	71
images/rgb/ncih2170_cart_72h_cart_37.tif	RGB FISH image	NCI-H2170	cart_72h_cart	extension		168
images/rgb/ncih2170_cart_72h_cart_38.tif	RGB FISH image	NCI-H2170	cart_72h_cart	benchmark	val	46
images/rgb/ncih2170_cart_72h_cart_39.tif	RGB FISH image	NCI-H2170	cart_72h_cart	extension		41
images/rgb/ncih2170_cart_72h_cart_4.tif	RGB FISH image	NCI-H2170	cart_72h_cart	benchmark	train	41
images/rgb/ncih2170_cart_72h_cart_40.tif	RGB FISH image	NCI-H2170	cart_72h_cart	benchmark	train	22
images/rgb/ncih2170_cart_72h_cart_42.tif	RGB FISH image	NCI-H2170	cart_72h_cart	extension		34
images/rgb/ncih2170_cart_72h_cart_43.tif	RGB FISH image	NCI-H2170	cart_72h_cart	extension		134
images/rgb/ncih2170_cart_72h_cart_44.tif	RGB FISH image	NCI-H2170	cart_72h_cart	extension		147
images/rgb/ncih2170_cart_72h_cart_45.tif	RGB FISH image	NCI-H2170	cart_72h_cart	extension		281
images/rgb/ncih2170_cart_72h_cart_46.tif	RGB FISH image	NCI-H2170	cart_72h_cart	extension		121
images/rgb/ncih2170_cart_72h_cart_47.tif	RGB FISH image	NCI-H2170	cart_72h_cart	benchmark	train	81
images/rgb/ncih2170_cart_72h_cart_48.tif	RGB FISH image	NCI-H2170	cart_72h_cart	extension		91
images/rgb/ncih2170_cart_72h_cart_49.tif	RGB FISH image	NCI-H2170	cart_72h_cart	benchmark	train	18
images/rgb/ncih2170_cart_72h_cart_5.tif	RGB FISH image	NCI-H2170	cart_72h_cart	benchmark	train	27
images/rgb/ncih2170_cart_72h_cart_50.tif	RGB FISH image	NCI-H2170	cart_72h_cart	extension		100
images/rgb/ncih2170_cart_72h_cart_52.tif	RGB FISH image	NCI-H2170	cart_72h_cart	extension		71
images/rgb/ncih2170_cart_72h_cart_53.tif	RGB FISH image	NCI-H2170	cart_72h_cart	extension		84
images/rgb/ncih2170_cart_72h_cart_54.tif	RGB FISH image	NCI-H2170	cart_72h_cart	extension		110
images/rgb/ncih2170_cart_72h_cart_55.tif	RGB FISH image	NCI-H2170	cart_72h_cart	benchmark	test	61
images/rgb/ncih2170_cart_72h_cart_56.tif	RGB FISH image	NCI-H2170	cart_72h_cart	extension		221
images/rgb/ncih2170_cart_72h_cart_57.tif	RGB FISH image	NCI-H2170	cart_72h_cart	benchmark	train	99
images/rgb/ncih2170_cart_72h_cart_58.tif	RGB FISH image	NCI-H2170	cart_72h_cart	extension		145
images/rgb/ncih2170_cart_72h_cart_59.tif	RGB FISH image	NCI-H2170	cart_72h_cart	extension		213
images/rgb/ncih2170_cart_72h_cart_6.tif	RGB FISH image	NCI-H2170	cart_72h_cart	extension		135
images/rgb/ncih2170_cart_72h_cart_60.tif	RGB FISH image	NCI-H2170	cart_72h_cart	benchmark	train	30
images/rgb/ncih2170_cart_72h_cart_61.tif	RGB FISH image	NCI-H2170	cart_72h_cart	benchmark	val	9
images/rgb/ncih2170_cart_72h_cart_62.tif	RGB FISH image	NCI-H2170	cart_72h_cart	benchmark	test	93
images/rgb/ncih2170_cart_72h_cart_63.tif	RGB FISH image	NCI-H2170	cart_72h_cart	benchmark	test	85
images/rgb/ncih2170_cart_72h_cart_64.tif	RGB FISH image	NCI-H2170	cart_72h_cart	benchmark	train	78
images/rgb/ncih2170_cart_72h_cart_65.tif	RGB FISH image	NCI-H2170	cart_72h_cart	extension		42
images/rgb/ncih2170_cart_72h_cart_68.tif	RGB FISH image	NCI-H2170	cart_72h_cart	extension		102
images/rgb/ncih2170_cart_72h_cart_69.tif	RGB FISH image	NCI-H2170	cart_72h_cart	benchmark	test	52
images/rgb/ncih2170_cart_72h_cart_7.tif	RGB FISH image	NCI-H2170	cart_72h_cart	extension		44
images/rgb/ncih2170_cart_72h_cart_70.tif	RGB FISH image	NCI-H2170	cart_72h_cart	extension		31
images/rgb/ncih2170_cart_72h_cart_71.tif	RGB FISH image	NCI-H2170	cart_72h_cart	extension		29
images/rgb/ncih2170_cart_72h_cart_72.tif	RGB FISH image	NCI-H2170	cart_72h_cart	extension		79
images/rgb/ncih2170_cart_72h_cart_73.tif	RGB FISH image	NCI-H2170	cart_72h_cart	benchmark	train	73
images/rgb/ncih2170_cart_72h_cart_74.tif	RGB FISH image	NCI-H2170	cart_72h_cart	extension		67
images/rgb/ncih2170_cart_72h_cart_75.tif	RGB FISH image	NCI-H2170	cart_72h_cart	extension		253
images/rgb/ncih2170_cart_72h_cart_76.tif	RGB FISH image	NCI-H2170	cart_72h_cart	extension		134
images/rgb/ncih2170_cart_72h_cart_77.tif	RGB FISH image	NCI-H2170	cart_72h_cart	benchmark	val	75
images/rgb/ncih2170_cart_72h_cart_78.tif	RGB FISH image	NCI-H2170	cart_72h_cart	benchmark	train	112
images/rgb/ncih2170_cart_72h_cart_79.tif	RGB FISH image	NCI-H2170	cart_72h_cart	extension		126
images/rgb/ncih2170_cart_72h_cart_8.tif	RGB FISH image	NCI-H2170	cart_72h_cart	extension		87
images/rgb/ncih2170_cart_72h_cart_80.tif	RGB FISH image	NCI-H2170	cart_72h_cart	benchmark	train	244
images/rgb/ncih2170_cart_72h_cart_81.tif	RGB FISH image	NCI-H2170	cart_72h_cart	benchmark	val	58
images/rgb/ncih2170_cart_72h_cart_82.tif	RGB FISH image	NCI-H2170	cart_72h_cart	benchmark	train	69
images/rgb/ncih2170_cart_72h_cart_83.tif	RGB FISH image	NCI-H2170	cart_72h_cart	benchmark	train	102
images/rgb/ncih2170_cart_72h_cart_84.tif	RGB FISH image	NCI-H2170	cart_72h_cart	extension		84
images/rgb/ncih2170_cart_72h_cart_85.tif	RGB FISH image	NCI-H2170	cart_72h_cart	extension		89
images/rgb/ncih2170_cart_72h_cart_87.tif	RGB FISH image	NCI-H2170	cart_72h_cart	extension		237
images/rgb/ncih2170_cart_72h_cart_88.tif	RGB FISH image	NCI-H2170	cart_72h_cart	benchmark	train	111
images/rgb/ncih2170_cart_72h_cart_89.tif	RGB FISH image	NCI-H2170	cart_72h_cart	benchmark	train	497
images/rgb/ncih2170_cart_72h_cart_9.tif	RGB FISH image	NCI-H2170	cart_72h_cart	extension		58
images/rgb/ncih2170_cart_72h_cart_90.tif	RGB FISH image	NCI-H2170	cart_72h_cart	benchmark	train	175
images/rgb/ncih2170_cart_72h_cart_91.tif	RGB FISH image	NCI-H2170	cart_72h_cart	benchmark	train	382
