Files	source_image	Annotation Type	Annotation Method	Cell Line	Condition	Subset	Split	ecDNA Count
predicted_roi/ncih2170_jc_lap_ic50_24h_21.png	images/rgb/ncih2170_jc_lap_ic50_24h_21.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H2170	jc_lap_ic50_24h	benchmark	train	242
predicted_roi/ncih2170_jc_lap_ic50_24h_22.png	images/rgb/ncih2170_jc_lap_ic50_24h_22.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H2170	jc_lap_ic50_24h	benchmark	val	177
predicted_roi/ncih2170_jc_lap_ic50_24h_23.png	images/rgb/ncih2170_jc_lap_ic50_24h_23.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H2170	jc_lap_ic50_24h	extension		401
predicted_roi/ncih2170_jc_lap_ic50_24h_24.png	images/rgb/ncih2170_jc_lap_ic50_24h_24.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H2170	jc_lap_ic50_24h	benchmark	train	97
predicted_roi/ncih2170_jc_lap_ic50_24h_25.png	images/rgb/ncih2170_jc_lap_ic50_24h_25.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H2170	jc_lap_ic50_24h	benchmark	train	107
predicted_roi/ncih2170_jc_lap_ic50_24h_26.png	images/rgb/ncih2170_jc_lap_ic50_24h_26.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H2170	jc_lap_ic50_24h	extension		136
predicted_roi/ncih2170_jc_lap_ic50_24h_27.png	images/rgb/ncih2170_jc_lap_ic50_24h_27.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H2170	jc_lap_ic50_24h	benchmark	train	65
predicted_roi/ncih2170_jc_lap_ic50_24h_28.png	images/rgb/ncih2170_jc_lap_ic50_24h_28.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H2170	jc_lap_ic50_24h	extension		79
predicted_roi/ncih2170_jc_lap_ic50_24h_29f.png	images/rgb/ncih2170_jc_lap_ic50_24h_29f.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H2170	jc_lap_ic50_24h	benchmark	train	101
predicted_roi/ncih2170_jc_lap_ic50_24h_3.png	images/rgb/ncih2170_jc_lap_ic50_24h_3.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H2170	jc_lap_ic50_24h	benchmark	val	108
predicted_roi/ncih2170_jc_lap_ic50_24h_30.png	images/rgb/ncih2170_jc_lap_ic50_24h_30.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H2170	jc_lap_ic50_24h	extension		80
predicted_roi/ncih2170_jc_lap_ic50_24h_31.png	images/rgb/ncih2170_jc_lap_ic50_24h_31.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H2170	jc_lap_ic50_24h	benchmark	train	132
predicted_roi/ncih2170_jc_lap_ic50_24h_32.png	images/rgb/ncih2170_jc_lap_ic50_24h_32.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H2170	jc_lap_ic50_24h	benchmark	train	54
predicted_roi/ncih2170_jc_lap_ic50_24h_33.png	images/rgb/ncih2170_jc_lap_ic50_24h_33.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H2170	jc_lap_ic50_24h	benchmark	train	185
predicted_roi/ncih2170_jc_lap_ic50_24h_34.png	images/rgb/ncih2170_jc_lap_ic50_24h_34.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H2170	jc_lap_ic50_24h	benchmark	val	123
predicted_roi/ncih2170_jc_lap_ic50_24h_35.png	images/rgb/ncih2170_jc_lap_ic50_24h_35.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H2170	jc_lap_ic50_24h	benchmark	test	135
predicted_roi/ncih2170_jc_lap_ic50_24h_36.png	images/rgb/ncih2170_jc_lap_ic50_24h_36.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H2170	jc_lap_ic50_24h	benchmark	train	36
predicted_roi/ncih2170_jc_lap_ic50_24h_37.png	images/rgb/ncih2170_jc_lap_ic50_24h_37.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H2170	jc_lap_ic50_24h	benchmark	val	147
predicted_roi/ncih2170_jc_lap_ic50_24h_38.png	images/rgb/ncih2170_jc_lap_ic50_24h_38.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H2170	jc_lap_ic50_24h	extension		116
predicted_roi/ncih2170_jc_lap_ic50_24h_39.png	images/rgb/ncih2170_jc_lap_ic50_24h_39.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H2170	jc_lap_ic50_24h	benchmark	train	122
predicted_roi/ncih2170_jc_lap_ic50_24h_40.png	images/rgb/ncih2170_jc_lap_ic50_24h_40.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H2170	jc_lap_ic50_24h	benchmark	val	173
predicted_roi/ncih2170_jc_lap_ic50_24h_41.png	images/rgb/ncih2170_jc_lap_ic50_24h_41.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H2170	jc_lap_ic50_24h	benchmark	train	185
predicted_roi/ncih2170_jc_lap_ic50_24h_42.png	images/rgb/ncih2170_jc_lap_ic50_24h_42.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H2170	jc_lap_ic50_24h	extension		500
predicted_roi/ncih2170_jc_lap_ic50_24h_43_a.png	images/rgb/ncih2170_jc_lap_ic50_24h_43_a.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H2170	jc_lap_ic50_24h	extension		119
predicted_roi/ncih2170_jc_lap_ic50_24h_43_b.png	images/rgb/ncih2170_jc_lap_ic50_24h_43_b.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H2170	jc_lap_ic50_24h	extension		211
predicted_roi/ncih2170_jc_lap_ic50_24h_44.png	images/rgb/ncih2170_jc_lap_ic50_24h_44.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H2170	jc_lap_ic50_24h	extension		171
predicted_roi/ncih2170_jc_lap_ic50_24h_45.png	images/rgb/ncih2170_jc_lap_ic50_24h_45.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H2170	jc_lap_ic50_24h	benchmark	train	145
predicted_roi/ncih2170_jc_lap_ic50_24h_46.png	images/rgb/ncih2170_jc_lap_ic50_24h_46.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H2170	jc_lap_ic50_24h	benchmark	test	151
predicted_roi/ncih2170_jc_lap_ic50_24h_47.png	images/rgb/ncih2170_jc_lap_ic50_24h_47.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H2170	jc_lap_ic50_24h	benchmark	test	175
predicted_roi/ncih2170_jc_lap_ic50_24h_48.png	images/rgb/ncih2170_jc_lap_ic50_24h_48.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H2170	jc_lap_ic50_24h	benchmark	train	97
predicted_roi/ncih2170_jc_lap_ic50_24h_49.png	images/rgb/ncih2170_jc_lap_ic50_24h_49.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H2170	jc_lap_ic50_24h	benchmark	train	40
predicted_roi/ncih2170_jc_lap_ic50_24h_4_s.png	images/rgb/ncih2170_jc_lap_ic50_24h_4_s.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H2170	jc_lap_ic50_24h	benchmark	train	41
predicted_roi/ncih2170_jc_lap_ic50_24h_5.png	images/rgb/ncih2170_jc_lap_ic50_24h_5.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H2170	jc_lap_ic50_24h	extension		29
predicted_roi/ncih2170_jc_lap_ic50_24h_50.png	images/rgb/ncih2170_jc_lap_ic50_24h_50.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H2170	jc_lap_ic50_24h	extension		176
predicted_roi/ncih2170_jc_lap_ic50_24h_51_a.png	images/rgb/ncih2170_jc_lap_ic50_24h_51_a.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H2170	jc_lap_ic50_24h	extension		92
predicted_roi/ncih2170_jc_lap_ic50_24h_51_b.png	images/rgb/ncih2170_jc_lap_ic50_24h_51_b.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H2170	jc_lap_ic50_24h	extension		163
predicted_roi/ncih2170_jc_lap_ic50_24h_52.png	images/rgb/ncih2170_jc_lap_ic50_24h_52.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H2170	jc_lap_ic50_24h	benchmark	train	150
predicted_roi/ncih2170_jc_lap_ic50_24h_53.png	images/rgb/ncih2170_jc_lap_ic50_24h_53.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H2170	jc_lap_ic50_24h	extension		91
predicted_roi/ncih2170_jc_lap_ic50_24h_54.png	images/rgb/ncih2170_jc_lap_ic50_24h_54.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H2170	jc_lap_ic50_24h	benchmark	train	75
predicted_roi/ncih2170_jc_lap_ic50_24h_55.png	images/rgb/ncih2170_jc_lap_ic50_24h_55.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H2170	jc_lap_ic50_24h	benchmark	test	55
predicted_roi/ncih2170_jc_lap_ic50_24h_56.png	images/rgb/ncih2170_jc_lap_ic50_24h_56.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H2170	jc_lap_ic50_24h	benchmark	train	70
predicted_roi/ncih2170_jc_lap_ic50_24h_57.png	images/rgb/ncih2170_jc_lap_ic50_24h_57.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H2170	jc_lap_ic50_24h	benchmark	train	202
predicted_roi/ncih2170_jc_lap_ic50_24h_58.png	images/rgb/ncih2170_jc_lap_ic50_24h_58.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H2170	jc_lap_ic50_24h	benchmark	train	390
predicted_roi/ncih2170_jc_lap_ic50_24h_59.png	images/rgb/ncih2170_jc_lap_ic50_24h_59.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H2170	jc_lap_ic50_24h	extension		518
predicted_roi/ncih2170_jc_lap_ic50_24h_6.png	images/rgb/ncih2170_jc_lap_ic50_24h_6.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H2170	jc_lap_ic50_24h	extension		190
predicted_roi/ncih2170_jc_lap_ic50_24h_60.png	images/rgb/ncih2170_jc_lap_ic50_24h_60.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H2170	jc_lap_ic50_24h	extension		104
predicted_roi/ncih2170_jc_lap_ic50_24h_61.png	images/rgb/ncih2170_jc_lap_ic50_24h_61.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H2170	jc_lap_ic50_24h	benchmark	train	165
predicted_roi/ncih2170_jc_lap_ic50_24h_62.png	images/rgb/ncih2170_jc_lap_ic50_24h_62.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H2170	jc_lap_ic50_24h	extension		174
predicted_roi/ncih2170_jc_lap_ic50_24h_63.png	images/rgb/ncih2170_jc_lap_ic50_24h_63.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H2170	jc_lap_ic50_24h	extension		212
predicted_roi/ncih2170_jc_lap_ic50_24h_64.png	images/rgb/ncih2170_jc_lap_ic50_24h_64.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H2170	jc_lap_ic50_24h	benchmark	val	195
predicted_roi/ncih2170_jc_lap_ic50_24h_65.png	images/rgb/ncih2170_jc_lap_ic50_24h_65.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H2170	jc_lap_ic50_24h	benchmark	test	318
predicted_roi/ncih2170_jc_lap_ic50_24h_66.png	images/rgb/ncih2170_jc_lap_ic50_24h_66.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H2170	jc_lap_ic50_24h	benchmark	val	102
predicted_roi/ncih2170_jc_lap_ic50_24h_67.png	images/rgb/ncih2170_jc_lap_ic50_24h_67.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H2170	jc_lap_ic50_24h	benchmark	val	303
predicted_roi/ncih2170_jc_lap_ic50_24h_68.png	images/rgb/ncih2170_jc_lap_ic50_24h_68.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H2170	jc_lap_ic50_24h	extension		227
predicted_roi/ncih2170_jc_lap_ic50_24h_69.png	images/rgb/ncih2170_jc_lap_ic50_24h_69.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H2170	jc_lap_ic50_24h	extension		285
predicted_roi/ncih2170_jc_lap_ic50_24h_7.png	images/rgb/ncih2170_jc_lap_ic50_24h_7.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H2170	jc_lap_ic50_24h	benchmark	val	152
predicted_roi/ncih2170_jc_lap_ic50_24h_70.png	images/rgb/ncih2170_jc_lap_ic50_24h_70.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H2170	jc_lap_ic50_24h	extension		200
predicted_roi/ncih2170_jc_lap_ic50_24h_71.png	images/rgb/ncih2170_jc_lap_ic50_24h_71.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H2170	jc_lap_ic50_24h	benchmark	val	236
predicted_roi/ncih2170_jc_lap_ic50_24h_72.png	images/rgb/ncih2170_jc_lap_ic50_24h_72.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H2170	jc_lap_ic50_24h	extension		291
predicted_roi/ncih2170_jc_lap_ic50_24h_73.png	images/rgb/ncih2170_jc_lap_ic50_24h_73.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H2170	jc_lap_ic50_24h	extension		104
predicted_roi/ncih2170_jc_lap_ic50_24h_74.png	images/rgb/ncih2170_jc_lap_ic50_24h_74.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H2170	jc_lap_ic50_24h	benchmark	train	152
predicted_roi/ncih2170_jc_lap_ic50_24h_75.png	images/rgb/ncih2170_jc_lap_ic50_24h_75.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H2170	jc_lap_ic50_24h	benchmark	train	177
predicted_roi/ncih2170_jc_lap_ic50_24h_76.png	images/rgb/ncih2170_jc_lap_ic50_24h_76.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H2170	jc_lap_ic50_24h	benchmark	train	258
predicted_roi/ncih2170_jc_lap_ic50_24h_77.png	images/rgb/ncih2170_jc_lap_ic50_24h_77.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H2170	jc_lap_ic50_24h	extension		133
predicted_roi/ncih2170_jc_lap_ic50_24h_78.png	images/rgb/ncih2170_jc_lap_ic50_24h_78.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H2170	jc_lap_ic50_24h	extension		266
predicted_roi/ncih2170_jc_lap_ic50_24h_79.png	images/rgb/ncih2170_jc_lap_ic50_24h_79.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H2170	jc_lap_ic50_24h	benchmark	train	110
predicted_roi/ncih2170_jc_lap_ic50_24h_8.png	images/rgb/ncih2170_jc_lap_ic50_24h_8.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H2170	jc_lap_ic50_24h	benchmark	train	68
predicted_roi/ncih2170_jc_lap_ic50_24h_80.png	images/rgb/ncih2170_jc_lap_ic50_24h_80.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H2170	jc_lap_ic50_24h	extension		149
predicted_roi/ncih2170_jc_lap_ic50_24h_81.png	images/rgb/ncih2170_jc_lap_ic50_24h_81.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H2170	jc_lap_ic50_24h	extension		238
predicted_roi/ncih2170_jc_lap_ic50_24h_82.png	images/rgb/ncih2170_jc_lap_ic50_24h_82.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H2170	jc_lap_ic50_24h	benchmark	val	233
predicted_roi/ncih2170_jc_lap_ic50_24h_83.png	images/rgb/ncih2170_jc_lap_ic50_24h_83.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H2170	jc_lap_ic50_24h	benchmark	train	111
predicted_roi/ncih2170_jc_lap_ic50_24h_84.png	images/rgb/ncih2170_jc_lap_ic50_24h_84.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H2170	jc_lap_ic50_24h	benchmark	train	161
predicted_roi/ncih2170_jc_lap_ic50_24h_85.png	images/rgb/ncih2170_jc_lap_ic50_24h_85.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H2170	jc_lap_ic50_24h	extension		122
predicted_roi/ncih2170_jc_lap_ic50_24h_86.png	images/rgb/ncih2170_jc_lap_ic50_24h_86.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H2170	jc_lap_ic50_24h	extension		121
predicted_roi/ncih2170_jc_lap_ic50_24h_87.png	images/rgb/ncih2170_jc_lap_ic50_24h_87.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H2170	jc_lap_ic50_24h	extension		261
predicted_roi/ncih2170_jc_lap_ic50_24h_88.png	images/rgb/ncih2170_jc_lap_ic50_24h_88.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H2170	jc_lap_ic50_24h	benchmark	train	239
predicted_roi/ncih2170_jc_lap_ic50_24h_89.png	images/rgb/ncih2170_jc_lap_ic50_24h_89.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H2170	jc_lap_ic50_24h	extension		223
predicted_roi/ncih2170_jc_lap_ic50_24h_90.png	images/rgb/ncih2170_jc_lap_ic50_24h_90.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H2170	jc_lap_ic50_24h	benchmark	train	283
predicted_roi/ncih2170_jc_lap_ic50_24h_91.png	images/rgb/ncih2170_jc_lap_ic50_24h_91.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H2170	jc_lap_ic50_24h	benchmark	val	123
predicted_roi/ncih2170_jc_lap_ic50_24h_92.png	images/rgb/ncih2170_jc_lap_ic50_24h_92.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H2170	jc_lap_ic50_24h	extension		352
predicted_roi/ncih2170_jc_lap_ic50_24h_93.png	images/rgb/ncih2170_jc_lap_ic50_24h_93.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H2170	jc_lap_ic50_24h	benchmark	train	259
predicted_roi/ncih2170_jc_lap_ic50_24h_94.png	images/rgb/ncih2170_jc_lap_ic50_24h_94.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H2170	jc_lap_ic50_24h	extension		262
predicted_roi/ncih2170_jc_lap_ic50_24h_95.png	images/rgb/ncih2170_jc_lap_ic50_24h_95.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H2170	jc_lap_ic50_24h	extension		164
predicted_roi/ncih2170_jc_lap_ic50_24h_96.png	images/rgb/ncih2170_jc_lap_ic50_24h_96.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H2170	jc_lap_ic50_24h	benchmark	train	261
predicted_roi/ncih2170_jc_lap_ic50_24h_97.png	images/rgb/ncih2170_jc_lap_ic50_24h_97.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H2170	jc_lap_ic50_24h	extension		96
predicted_roi/ncih2170_jc_lap_ic50_24h_98.png	images/rgb/ncih2170_jc_lap_ic50_24h_98.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H2170	jc_lap_ic50_24h	extension		318
predicted_roi/ncih2170_jc_lap_ic50_24h_99.png	images/rgb/ncih2170_jc_lap_ic50_24h_99.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H2170	jc_lap_ic50_24h	benchmark	train	89
predicted_roi/ncih2170_jc_ner_ic50_24h_1.png	images/rgb/ncih2170_jc_ner_ic50_24h_1.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H2170	jc_ner_ic50_24h	benchmark	test	61
predicted_roi/ncih2170_jc_ner_ic50_24h_10.png	images/rgb/ncih2170_jc_ner_ic50_24h_10.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H2170	jc_ner_ic50_24h	extension		184
predicted_roi/ncih2170_jc_ner_ic50_24h_100.png	images/rgb/ncih2170_jc_ner_ic50_24h_100.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H2170	jc_ner_ic50_24h	extension		203
predicted_roi/ncih2170_jc_ner_ic50_24h_102.png	images/rgb/ncih2170_jc_ner_ic50_24h_102.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H2170	jc_ner_ic50_24h	extension		145
predicted_roi/ncih2170_jc_ner_ic50_24h_103.png	images/rgb/ncih2170_jc_ner_ic50_24h_103.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H2170	jc_ner_ic50_24h	extension		126
predicted_roi/ncih2170_jc_ner_ic50_24h_104.png	images/rgb/ncih2170_jc_ner_ic50_24h_104.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H2170	jc_ner_ic50_24h	extension		148
predicted_roi/ncih2170_jc_ner_ic50_24h_105.png	images/rgb/ncih2170_jc_ner_ic50_24h_105.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H2170	jc_ner_ic50_24h	extension		45
predicted_roi/ncih2170_jc_ner_ic50_24h_11.png	images/rgb/ncih2170_jc_ner_ic50_24h_11.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H2170	jc_ner_ic50_24h	extension		138
predicted_roi/ncih2170_jc_ner_ic50_24h_12.png	images/rgb/ncih2170_jc_ner_ic50_24h_12.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H2170	jc_ner_ic50_24h	extension		74
predicted_roi/ncih2170_jc_ner_ic50_24h_13.png	images/rgb/ncih2170_jc_ner_ic50_24h_13.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H2170	jc_ner_ic50_24h	extension		101
predicted_roi/ncih2170_jc_ner_ic50_24h_14.png	images/rgb/ncih2170_jc_ner_ic50_24h_14.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H2170	jc_ner_ic50_24h	extension		65
predicted_roi/ncih2170_jc_ner_ic50_24h_15.png	images/rgb/ncih2170_jc_ner_ic50_24h_15.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H2170	jc_ner_ic50_24h	extension		106
predicted_roi/ncih2170_jc_ner_ic50_24h_16.png	images/rgb/ncih2170_jc_ner_ic50_24h_16.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H2170	jc_ner_ic50_24h	extension		193
predicted_roi/ncih2170_jc_ner_ic50_24h_17.png	images/rgb/ncih2170_jc_ner_ic50_24h_17.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H2170	jc_ner_ic50_24h	extension		480
