model,split,cell_line_display,density_bin,gt_count,pred_count,abs_error,signed_error,gt_count_plot,pred_count_plot,unique_id
ecCount (threshold mask),val,NCI-H2170,150-299,273,234,39,-39,274,235,5471
ecCount (threshold mask),train,NCI-H716,150-299,273,287,14,14,274,288,5472
ecCount (threshold mask),train,NCI-H2170,150-299,274,240,34,-34,275,241,5473
ecCount (threshold mask),test,NCI-H2170,150-299,274,270,4,-4,275,271,5474
ecCount (threshold mask),train,NCI-H2170,150-299,274,269,5,-5,275,270,5475
ecCount (threshold mask),train,NCI-H2170,150-299,274,234,40,-40,275,235,5476
ecCount (threshold mask),train,NCI-H716,150-299,274,264,10,-10,275,265,5477
ecCount (threshold mask),val,SNU16,150-299,274,308,34,34,275,309,5478
ecCount (threshold mask),train,NCI-H2170,150-299,276,278,2,2,277,279,5479
ecCount (threshold mask),train,NCI-H2170,150-299,277,283,6,6,278,284,5480
ecCount (threshold mask),test,NCI-H2170,150-299,278,239,39,-39,279,240,5481
ecCount (threshold mask),train,NCI-H2170,150-299,278,235,43,-43,279,236,5482
ecCount (threshold mask),train,SNU16,150-299,279,280,1,1,280,281,5483
ecCount (threshold mask),train,NCI-H2170,150-299,280,266,14,-14,281,267,5484
ecCount (threshold mask),val,NCI-H2170,150-299,281,284,3,3,282,285,5485
ecCount (threshold mask),val,NCI-H2170,150-299,281,268,13,-13,282,269,5486
ecCount (threshold mask),val,NCI-H2170,150-299,281,279,2,-2,282,280,5487
ecCount (threshold mask),train,NCI-H716,150-299,281,270,11,-11,282,271,5488
ecCount (threshold mask),train,NCI-H2170,150-299,282,280,2,-2,283,281,5489
ecCount (threshold mask),train,NCI-H2170,150-299,282,253,29,-29,283,254,5490
ecCount (threshold mask),train,NCI-H2170,150-299,283,280,3,-3,284,281,5491
ecCount (threshold mask),train,NCI-H2170,150-299,283,288,5,5,284,289,5492
ecCount (threshold mask),train,NCI-H2170,150-299,283,239,44,-44,284,240,5493
ecCount (threshold mask),test,NCI-H2170,150-299,284,310,26,26,285,311,5494
ecCount (threshold mask),train,NCI-H2170,150-299,284,289,5,5,285,290,5495
ecCount (threshold mask),train,NCI-H2170,150-299,285,276,9,-9,286,277,5496
ecCount (threshold mask),train,NCI-H2170,150-299,286,234,52,-52,287,235,5497
ecCount (threshold mask),train,SNU16,150-299,286,256,30,-30,287,257,5498
ecCount (threshold mask),train,NCI-H2170,150-299,287,314,27,27,288,315,5499
ecCount (threshold mask),train,NCI-H2170,150-299,287,259,28,-28,288,260,5500
ecCount (threshold mask),train,NCI-H2170,150-299,288,261,27,-27,289,262,5501
ecCount (threshold mask),train,NCI-H2170,150-299,289,307,18,18,290,308,5502
ecCount (threshold mask),train,SNU16,150-299,289,271,18,-18,290,272,5503
ecCount (threshold mask),train,NCI-H2170,150-299,290,284,6,-6,291,285,5504
ecCount (threshold mask),train,NCI-H2170,150-299,291,246,45,-45,292,247,5505
ecCount (threshold mask),train,NCI-H2170,150-299,291,260,31,-31,292,261,5506
ecCount (threshold mask),train,NCI-H716,150-299,291,299,8,8,292,300,5507
ecCount (threshold mask),train,NCI-H2170,150-299,292,272,20,-20,293,273,5508
ecCount (threshold mask),train,NCI-H2170,150-299,292,297,5,5,293,298,5509
ecCount (threshold mask),train,NCI-H2170,150-299,292,288,4,-4,293,289,5510
ecCount (threshold mask),test,NCI-H2170,150-299,296,291,5,-5,297,292,5511
ecCount (threshold mask),test,NCI-H2170,150-299,296,257,39,-39,297,258,5512
ecCount (threshold mask),val,NCI-H2170,150-299,296,338,42,42,297,339,5513
ecCount (threshold mask),train,NCI-H2170,150-299,297,283,14,-14,298,284,5514
ecCount (threshold mask),train,SNU16,150-299,297,310,13,13,298,311,5515
ecCount (threshold mask),train,NCI-H2170,150-299,299,290,9,-9,300,291,5516
ecCount (threshold mask),test,NCI-H2170,150-299,299,275,24,-24,300,276,5517
ecCount (threshold mask),train,NCI-H2170,150-299,299,282,17,-17,300,283,5518
ecCount (threshold mask),test,NCI-H2170,300+,300,302,2,2,301,303,5519
ecCount (threshold mask),train,SNU16,300+,301,289,12,-12,302,290,5520
ecCount (threshold mask),test,NCI-H2170,300+,302,289,13,-13,303,290,5521
ecCount (threshold mask),val,NCI-H2170,300+,302,263,39,-39,303,264,5522
ecCount (threshold mask),val,NCI-H2170,300+,303,229,74,-74,304,230,5523
ecCount (threshold mask),train,SNU16,300+,303,274,29,-29,304,275,5524
ecCount (threshold mask),train,NCI-H2170,300+,305,305,0,0,306,306,5525
ecCount (threshold mask),train,NCI-H2170,300+,307,301,6,-6,308,302,5526
ecCount (threshold mask),train,NCI-H2170,300+,307,268,39,-39,308,269,5527
ecCount (threshold mask),test,NCI-H2170,300+,308,277,31,-31,309,278,5528
ecCount (threshold mask),train,NCI-H2170,300+,308,277,31,-31,309,278,5529
ecCount (threshold mask),test,SNU16,300+,309,297,12,-12,310,298,5530
ecCount (threshold mask),train,SNU16,300+,311,283,28,-28,312,284,5531
ecCount (threshold mask),train,SNU16,300+,313,279,34,-34,314,280,5532
ecCount (threshold mask),train,SNU16,300+,313,304,9,-9,314,305,5533
ecCount (threshold mask),train,NCI-H2170,300+,314,282,32,-32,315,283,5534
ecCount (threshold mask),train,NCI-H2170,300+,314,307,7,-7,315,308,5535
ecCount (threshold mask),train,NCI-H2170,300+,314,264,50,-50,315,265,5536
ecCount (threshold mask),val,NCI-H2170,300+,314,273,41,-41,315,274,5537
ecCount (threshold mask),test,NCI-H2170,300+,316,286,30,-30,317,287,5538
ecCount (threshold mask),train,SNU16,300+,317,273,44,-44,318,274,5539
ecCount (threshold mask),train,NCI-H2170,300+,318,315,3,-3,319,316,5540
ecCount (threshold mask),train,NCI-H2170,300+,318,236,82,-82,319,237,5541
ecCount (threshold mask),test,NCI-H2170,300+,318,269,49,-49,319,270,5542
ecCount (threshold mask),train,NCI-H2170,300+,319,234,85,-85,320,235,5543
ecCount (threshold mask),train,SNU16,300+,320,335,15,15,321,336,5544
ecCount (threshold mask),train,SNU16,300+,321,334,13,13,322,335,5545
ecCount (threshold mask),train,NCI-H716,300+,322,326,4,4,323,327,5546
ecCount (threshold mask),train,NCI-H2170,300+,323,372,49,49,324,373,5547
ecCount (threshold mask),train,NCI-H2170,300+,323,306,17,-17,324,307,5548
ecCount (threshold mask),val,NCI-H2170,300+,324,313,11,-11,325,314,5549
ecCount (threshold mask),test,SNU16,300+,324,287,37,-37,325,288,5550
ecCount (threshold mask),train,NCI-H2170,300+,325,291,34,-34,326,292,5551
ecCount (threshold mask),test,SNU16,300+,325,302,23,-23,326,303,5552
ecCount (threshold mask),train,NCI-H2170,300+,328,307,21,-21,329,308,5553
ecCount (threshold mask),test,NCI-H2170,300+,328,264,64,-64,329,265,5554
ecCount (threshold mask),train,NCI-H2170,300+,329,402,73,73,330,403,5555
ecCount (threshold mask),train,NCI-H2170,300+,329,288,41,-41,330,289,5556
ecCount (threshold mask),train,NCI-H2170,300+,329,316,13,-13,330,317,5557
ecCount (threshold mask),test,NCI-H2170,300+,330,314,16,-16,331,315,5558
ecCount (threshold mask),train,NCI-H2170,300+,332,318,14,-14,333,319,5559
ecCount (threshold mask),train,NCI-H2170,300+,333,315,18,-18,334,316,5560
ecCount (threshold mask),train,NCI-H2170,300+,335,287,48,-48,336,288,5561
ecCount (threshold mask),train,NCI-H2170,300+,337,349,12,12,338,350,5562
ecCount (threshold mask),train,NCI-H2170,300+,339,358,19,19,340,359,5563
ecCount (threshold mask),test,NCI-H2170,300+,340,358,18,18,341,359,5564
ecCount (threshold mask),test,NCI-H2170,300+,341,315,26,-26,342,316,5565
ecCount (threshold mask),test,NCI-H2170,300+,341,303,38,-38,342,304,5566
ecCount (threshold mask),train,SNU16,300+,341,316,25,-25,342,317,5567
ecCount (threshold mask),val,NCI-H2170,300+,343,344,1,1,344,345,5568
ecCount (threshold mask),train,NCI-H2170,300+,344,347,3,3,345,348,5569
ecCount (threshold mask),train,NCI-H2170,300+,348,325,23,-23,349,326,5570
ecCount (threshold mask),train,NCI-H2170,300+,349,302,47,-47,350,303,5571
ecCount (threshold mask),train,NCI-H716,300+,349,353,4,4,350,354,5572
ecCount (threshold mask),train,NCI-H2170,300+,350,398,48,48,351,399,5573
ecCount (threshold mask),train,NCI-H716,300+,350,329,21,-21,351,330,5574
ecCount (threshold mask),val,NCI-H2170,300+,352,293,59,-59,353,294,5575
ecCount (threshold mask),train,NCI-H2170,300+,354,327,27,-27,355,328,5576
ecCount (threshold mask),train,NCI-H2170,300+,355,333,22,-22,356,334,5577
ecCount (threshold mask),test,NCI-H2170,300+,358,378,20,20,359,379,5578
ecCount (threshold mask),train,NCI-H2170,300+,359,348,11,-11,360,349,5579
ecCount (threshold mask),val,NCI-H2170,300+,359,340,19,-19,360,341,5580
ecCount (threshold mask),train,NCI-H2170,300+,362,320,42,-42,363,321,5581
ecCount (threshold mask),test,NCI-H2170,300+,365,351,14,-14,366,352,5582
ecCount (threshold mask),val,SNU16,300+,366,362,4,-4,367,363,5583
ecCount (threshold mask),val,NCI-H2170,300+,368,337,31,-31,369,338,5584
ecCount (threshold mask),train,NCI-H716,300+,368,372,4,4,369,373,5585
ecCount (threshold mask),train,SNU16,300+,368,367,1,-1,369,368,5586
ecCount (threshold mask),train,NCI-H716,300+,369,301,68,-68,370,302,5587
ecCount (threshold mask),train,NCI-H2170,300+,370,331,39,-39,371,332,5588
ecCount (threshold mask),train,SNU16,300+,370,359,11,-11,371,360,5589
ecCount (threshold mask),train,NCI-H2170,300+,371,359,12,-12,372,360,5590
ecCount (threshold mask),train,SNU16,300+,372,350,22,-22,373,351,5591
ecCount (threshold mask),train,NCI-H2170,300+,373,370,3,-3,374,371,5592
ecCount (threshold mask),train,SNU16,300+,374,368,6,-6,375,369,5593
ecCount (threshold mask),train,NCI-H2170,300+,375,358,17,-17,376,359,5594
ecCount (threshold mask),train,NCI-H2170,300+,375,359,16,-16,376,360,5595
ecCount (threshold mask),train,NCI-H2170,300+,375,401,26,26,376,402,5596
ecCount (threshold mask),test,NCI-H2170,300+,375,337,38,-38,376,338,5597
ecCount (threshold mask),train,NCI-H2170,300+,376,386,10,10,377,387,5598
ecCount (threshold mask),train,SNU16,300+,376,402,26,26,377,403,5599
ecCount (threshold mask),train,NCI-H2170,300+,378,363,15,-15,379,364,5600
ecCount (threshold mask),val,NCI-H2170,300+,378,312,66,-66,379,313,5601
ecCount (threshold mask),val,SNU16,300+,380,315,65,-65,381,316,5602
ecCount (threshold mask),train,NCI-H2170,300+,382,516,134,134,383,517,5603
ecCount (threshold mask),val,SNU16,300+,382,365,17,-17,383,366,5604
ecCount (threshold mask),train,NCI-H716,300+,386,399,13,13,387,400,5605
ecCount (threshold mask),train,NCI-H2170,300+,390,373,17,-17,391,374,5606
ecCount (threshold mask),train,NCI-H2170,300+,390,268,122,-122,391,269,5607
ecCount (threshold mask),train,NCI-H2170,300+,391,382,9,-9,392,383,5608
ecCount (threshold mask),train,SNU16,300+,392,348,44,-44,393,349,5609
ecCount (threshold mask),train,SNU16,300+,394,382,12,-12,395,383,5610
ecCount (threshold mask),train,NCI-H2170,300+,395,380,15,-15,396,381,5611
ecCount (threshold mask),test,NCI-H2170,300+,396,362,34,-34,397,363,5612
ecCount (threshold mask),train,NCI-H2170,300+,396,322,74,-74,397,323,5613
ecCount (threshold mask),train,NCI-H2170,300+,396,321,75,-75,397,322,5614
ecCount (threshold mask),train,NCI-H2170,300+,398,421,23,23,399,422,5615
ecCount (threshold mask),test,NCI-H2170,300+,400,384,16,-16,401,385,5616
ecCount (threshold mask),train,NCI-H2170,300+,402,364,38,-38,403,365,5617
ecCount (threshold mask),train,NCI-H2170,300+,402,386,16,-16,403,387,5618
ecCount (threshold mask),val,NCI-H2170,300+,402,374,28,-28,403,375,5619
ecCount (threshold mask),test,NCI-H2170,300+,403,400,3,-3,404,401,5620
ecCount (threshold mask),train,NCI-H2170,300+,404,392,12,-12,405,393,5621
ecCount (threshold mask),test,NCI-H2170,300+,406,320,86,-86,407,321,5622
ecCount (threshold mask),train,NCI-H2170,300+,406,319,87,-87,407,320,5623
ecCount (threshold mask),train,NCI-H2170,300+,407,349,58,-58,408,350,5624
ecCount (threshold mask),test,NCI-H2170,300+,411,388,23,-23,412,389,5625
ecCount (threshold mask),train,NCI-H2170,300+,413,384,29,-29,414,385,5626
ecCount (threshold mask),train,SNU16,300+,413,413,0,0,414,414,5627
ecCount (threshold mask),val,SNU16,300+,415,394,21,-21,416,395,5628
ecCount (threshold mask),train,NCI-H2170,300+,418,393,25,-25,419,394,5629
ecCount (threshold mask),train,NCI-H2170,300+,419,290,129,-129,420,291,5630
ecCount (threshold mask),test,SNU16,300+,422,381,41,-41,423,382,5631
ecCount (threshold mask),train,NCI-H2170,300+,425,448,23,23,426,449,5632
ecCount (threshold mask),val,SNU16,300+,426,436,10,10,427,437,5633
ecCount (threshold mask),val,NCI-H2170,300+,430,393,37,-37,431,394,5634
ecCount (threshold mask),train,NCI-H2170,300+,431,405,26,-26,432,406,5635
ecCount (threshold mask),train,SNU16,300+,433,370,63,-63,434,371,5636
ecCount (threshold mask),train,NCI-H2170,300+,434,386,48,-48,435,387,5637
ecCount (threshold mask),train,SNU16,300+,434,386,48,-48,435,387,5638
ecCount (threshold mask),train,NCI-H2170,300+,436,375,61,-61,437,376,5639
ecCount (threshold mask),train,NCI-H2170,300+,438,371,67,-67,439,372,5640
ecCount (threshold mask),train,NCI-H2170,300+,438,410,28,-28,439,411,5641
ecCount (threshold mask),train,NCI-H2170,300+,441,431,10,-10,442,432,5642
ecCount (threshold mask),val,NCI-H2170,300+,442,459,17,17,443,460,5643
ecCount (threshold mask),train,SNU16,300+,444,432,12,-12,445,433,5644
ecCount (threshold mask),test,NCI-H2170,300+,445,445,0,0,446,446,5645
ecCount (threshold mask),test,NCI-H2170,300+,446,435,11,-11,447,436,5646
ecCount (threshold mask),train,NCI-H2170,300+,446,384,62,-62,447,385,5647
ecCount (threshold mask),val,NCI-H2170,300+,451,480,29,29,452,481,5648
ecCount (threshold mask),train,NCI-H2170,300+,453,445,8,-8,454,446,5649
ecCount (threshold mask),train,NCI-H2170,300+,456,446,10,-10,457,447,5650
ecCount (threshold mask),train,NCI-H2170,300+,458,400,58,-58,459,401,5651
ecCount (threshold mask),train,SNU16,300+,459,409,50,-50,460,410,5652
ecCount (threshold mask),train,NCI-H2170,300+,460,403,57,-57,461,404,5653
ecCount (threshold mask),train,NCI-H2170,300+,462,386,76,-76,463,387,5654
ecCount (threshold mask),train,NCI-H716,300+,468,454,14,-14,469,455,5655
ecCount (threshold mask),train,SNU16,300+,471,430,41,-41,472,431,5656
ecCount (threshold mask),test,NCI-H2170,300+,472,373,99,-99,473,374,5657
ecCount (threshold mask),val,NCI-H2170,300+,473,385,88,-88,474,386,5658
ecCount (threshold mask),train,NCI-H2170,300+,475,382,93,-93,476,383,5659
ecCount (threshold mask),train,NCI-H2170,300+,478,552,74,74,479,553,5660
ecCount (threshold mask),test,NCI-H2170,300+,478,434,44,-44,479,435,5661
ecCount (threshold mask),train,NCI-H2170,300+,479,437,42,-42,480,438,5662
ecCount (threshold mask),train,SNU16,300+,481,522,41,41,482,523,5663
ecCount (threshold mask),train,NCI-H2170,300+,489,471,18,-18,490,472,5664
ecCount (threshold mask),train,NCI-H2170,300+,491,485,6,-6,492,486,5665
ecCount (threshold mask),train,NCI-H2170,300+,495,458,37,-37,496,459,5666
ecCount (threshold mask),train,NCI-H2170,300+,497,498,1,1,498,499,5667
ecCount (threshold mask),train,NCI-H2170,300+,497,441,56,-56,498,442,5668
ecCount (threshold mask),train,NCI-H2170,300+,498,484,14,-14,499,485,5669
ecCount (threshold mask),test,SNU16,300+,499,510,11,11,500,511,5670
ecCount (threshold mask),train,NCI-H2170,300+,503,461,42,-42,504,462,5671
ecCount (threshold mask),train,NCI-H2170,300+,504,493,11,-11,505,494,5672
ecCount (threshold mask),train,NCI-H2170,300+,505,466,39,-39,506,467,5673
ecCount (threshold mask),train,NCI-H2170,300+,506,410,96,-96,507,411,5674
ecCount (threshold mask),train,NCI-H2170,300+,513,502,11,-11,514,503,5675
ecCount (threshold mask),train,NCI-H2170,300+,517,460,57,-57,518,461,5676
ecCount (threshold mask),val,NCI-H2170,300+,520,469,51,-51,521,470,5677
ecCount (threshold mask),train,NCI-H2170,300+,520,458,62,-62,521,459,5678
ecCount (threshold mask),test,NCI-H2170,300+,521,465,56,-56,522,466,5679
ecCount (threshold mask),train,NCI-H2170,300+,523,469,54,-54,524,470,5680
ecCount (threshold mask),val,NCI-H2170,300+,526,488,38,-38,527,489,5681
ecCount (threshold mask),train,SNU16,300+,527,432,95,-95,528,433,5682
ecCount (threshold mask),train,NCI-H2170,300+,534,504,30,-30,535,505,5683
ecCount (threshold mask),train,NCI-H2170,300+,536,517,19,-19,537,518,5684
ecCount (threshold mask),test,NCI-H2170,300+,539,507,32,-32,540,508,5685
ecCount (threshold mask),val,NCI-H2170,300+,557,479,78,-78,558,480,5686
ecCount (threshold mask),test,NCI-H2170,300+,559,551,8,-8,560,552,5687
ecCount (threshold mask),train,NCI-H2170,300+,560,499,61,-61,561,500,5688
ecCount (threshold mask),val,NCI-H2170,300+,567,541,26,-26,568,542,5689
ecCount (threshold mask),train,NCI-H2170,300+,572,513,59,-59,573,514,5690
ecCount (threshold mask),train,NCI-H2170,300+,574,520,54,-54,575,521,5691
ecCount (threshold mask),train,NCI-H2170,300+,589,546,43,-43,590,547,5692
ecCount (threshold mask),train,NCI-H2170,300+,597,527,70,-70,598,528,5693
ecCount (threshold mask),train,NCI-H2170,300+,597,495,102,-102,598,496,5694
ecCount (threshold mask),train,NCI-H2170,300+,604,530,74,-74,605,531,5695
ecCount (threshold mask),train,NCI-H2170,300+,604,601,3,-3,605,602,5696
ecCount (threshold mask),train,NCI-H2170,300+,611,551,60,-60,612,552,5697
ecCount (threshold mask),train,NCI-H2170,300+,611,501,110,-110,612,502,5698
ecCount (threshold mask),train,NCI-H2170,300+,613,585,28,-28,614,586,5699
ecCount (threshold mask),train,SNU16,300+,635,623,12,-12,636,624,5700
ecCount (threshold mask),train,SNU16,300+,637,588,49,-49,638,589,5701
ecCount (threshold mask),test,NCI-H2170,300+,642,563,79,-79,643,564,5702
ecCount (threshold mask),train,SNU16,300+,663,531,132,-132,664,532,5703
ecCount (threshold mask),train,NCI-H2170,300+,664,666,2,2,665,667,5704
ecCount (threshold mask),train,SNU16,300+,664,596,68,-68,665,597,5705
ecCount (threshold mask),test,SNU16,300+,670,604,66,-66,671,605,5706
ecCount (threshold mask),train,NCI-H2170,300+,676,684,8,8,677,685,5707
ecCount (threshold mask),val,SNU16,300+,705,606,99,-99,706,607,5708
ecCount (threshold mask),train,NCI-H2170,300+,742,652,90,-90,743,653,5709
ecCount (threshold mask),val,NCI-H2170,300+,763,749,14,-14,764,750,5710
ecCount (threshold mask),train,NCI-H2170,300+,769,720,49,-49,770,721,5711
ecCount (threshold mask),train,NCI-H2170,300+,783,617,166,-166,784,618,5712
ecCount (threshold mask),train,NCI-H2170,300+,801,722,79,-79,802,723,5713
ecCount (threshold mask),train,NCI-H2170,300+,829,764,65,-65,830,765,5714
ecCount (threshold mask),train,NCI-H2170,300+,832,753,79,-79,833,754,5715
ecCount (threshold mask),val,NCI-H2170,300+,835,700,135,-135,836,701,5716
ecCount (threshold mask),train,NCI-H2170,300+,843,851,8,8,844,852,5717
ecCount (threshold mask),train,NCI-H2170,300+,862,632,230,-230,863,633,5718
ecCount (threshold mask),val,NCI-H2170,300+,867,819,48,-48,868,820,5719
ecCount (threshold mask),train,NCI-H2170,300+,909,808,101,-101,910,809,5720
ecCount (threshold mask),test,NCI-H2170,300+,912,768,144,-144,913,769,5721
ecCount (threshold mask),train,SNU16,300+,990,836,154,-154,991,837,5722
ecCount (threshold mask),train,SNU16,300+,1231,1070,161,-161,1232,1071,5723
ecCount (threshold mask),train,NCI-H2170,300+,1687,1422,265,-265,1688,1423,5724
ecCount (peaks),train,COLO320DM,0-9,1,60,59,59,2,61,5725
ecCount (peaks),train,COLO320DM,0-9,4,3,1,-1,5,4,5726
ecCount (peaks),test,COLO320DM,0-9,4,41,37,37,5,42,5727
ecCount (peaks),train,COLO320DM,0-9,4,26,22,22,5,27,5728
ecCount (peaks),val,COLO320DM,0-9,4,22,18,18,5,23,5729
ecCount (peaks),train,COLO320DM,0-9,7,5,2,-2,8,6,5730
ecCount (peaks),val,NCI-H2170,0-9,9,11,2,2,10,12,5731
ecCount (peaks),train,COLO320DM,10-49,10,11,1,1,11,12,5732
ecCount (peaks),train,COLO320DM,10-49,12,9,3,-3,13,10,5733
ecCount (peaks),val,COLO320DM,10-49,13,16,3,3,14,17,5734
