unique_id,cell_line,coord_count_npy,ecDNA_gt,delta_coord_minus_gt,abs_delta
ncih716_jc_ctrl_2_51,NCI-H716,182,181,1,1
ncih716_jc_ctrl_2_52,NCI-H716,155,155,0,0
ncih716_jc_ctrl_2_53,NCI-H716,244,243,1,1
ncih716_jc_ctrl_2_54,NCI-H716,275,274,1,1
ncih716_jc_ctrl_2_55,NCI-H716,120,120,0,0
ncih716_jc_ctrl_2_56,NCI-H716,349,349,0,0
ncih716_jc_ctrl_2_57,NCI-H716,338,336,2,2
ncih716_jc_ctrl_2_58,NCI-H716,166,166,0,0
ncih716_jc_ctrl_2_6,NCI-H716,142,142,0,0
ncih716_jc_ctrl_2_7,NCI-H716,88,88,0,0
ncih716_jc_ctrl_2_8,NCI-H716,110,110,0,0
ncih716_jc_ctrl_2_9,NCI-H716,212,210,2,2
snu16_jc_arv771_800picom_24h_1,SNU16,152,149,3,3
snu16_jc_arv771_800picom_24h_2,SNU16,315,312,3,3
snu16_jc_arv771_800picom_24h_3,SNU16,289,285,4,4
snu16_jc_arv771_800picom_24h_4,SNU16,124,124,0,0
snu16_jc_ctrl_1,SNU16,480,480,0,0
snu16_jc_ctrl_10,SNU16,385,376,9,9
snu16_jc_ctrl_100,SNU16,351,348,3,3
snu16_jc_ctrl_101,SNU16,265,264,1,1
snu16_jc_ctrl_102,SNU16,275,271,4,4
snu16_jc_ctrl_103,SNU16,208,206,2,2
snu16_jc_ctrl_104,SNU16,317,315,2,2
snu16_jc_ctrl_105,SNU16,460,446,14,14
snu16_jc_ctrl_106,SNU16,178,175,3,3
snu16_jc_ctrl_107,SNU16,370,370,0,0
snu16_jc_ctrl_108,SNU16,640,635,5,5
snu16_jc_ctrl_109,SNU16,111,109,2,2
snu16_jc_ctrl_110,SNU16,169,169,0,0
snu16_jc_ctrl_111,SNU16,312,312,0,0
snu16_jc_ctrl_112,SNU16,1245,1231,14,14
snu16_jc_ctrl_113,SNU16,638,637,1,1
snu16_jc_ctrl_114,SNU16,672,670,2,2
snu16_jc_ctrl_115,SNU16,1136,1099,37,37
snu16_jc_ctrl_116,SNU16,180,179,1,1
snu16_jc_ctrl_117,SNU16,255,255,0,0
snu16_jc_ctrl_118,SNU16,180,179,1,1
snu16_jc_ctrl_119,SNU16,415,415,0,0
snu16_jc_ctrl_12,SNU16,393,389,4,4
snu16_jc_ctrl_120,SNU16,244,244,0,0
snu16_jc_ctrl_121,SNU16,442,441,1,1
snu16_jc_ctrl_122,SNU16,209,209,0,0
snu16_jc_ctrl_123,SNU16,172,172,0,0
snu16_jc_ctrl_124,SNU16,193,191,2,2
snu16_jc_ctrl_125,SNU16,234,227,7,7
snu16_jc_ctrl_126,SNU16,182,181,1,1
snu16_jc_ctrl_127,SNU16,374,372,2,2
snu16_jc_ctrl_128,SNU16,174,173,1,1
snu16_jc_ctrl_129,SNU16,226,224,2,2
snu16_jc_ctrl_13,SNU16,382,380,2,2
snu16_jc_ctrl_130,SNU16,202,202,0,0
snu16_jc_ctrl_131,SNU16,225,225,0,0
snu16_jc_ctrl_132,SNU16,313,311,2,2
snu16_jc_ctrl_133,SNU16,143,140,3,3
snu16_jc_ctrl_134,SNU16,328,322,6,6
snu16_jc_ctrl_135,SNU16,366,366,0,0
snu16_jc_ctrl_136,SNU16,326,317,9,9
snu16_jc_ctrl_137,SNU16,368,368,0,0
snu16_jc_ctrl_138,SNU16,212,212,0,0
snu16_jc_ctrl_139,SNU16,257,254,3,3
snu16_jc_ctrl_14,SNU16,524,520,4,4
snu16_jc_ctrl_140,SNU16,159,159,0,0
snu16_jc_ctrl_141,SNU16,203,202,1,1
snu16_jc_ctrl_142,SNU16,344,338,6,6
snu16_jc_ctrl_143,SNU16,373,373,0,0
snu16_jc_ctrl_144,SNU16,123,123,0,0
snu16_jc_ctrl_145,SNU16,770,769,1,1
snu16_jc_ctrl_146,SNU16,465,465,0,0
snu16_jc_ctrl_147,SNU16,273,268,5,5
snu16_jc_ctrl_148,SNU16,538,531,7,7
snu16_jc_ctrl_149,SNU16,344,343,1,1
snu16_jc_ctrl_15,SNU16,472,471,1,1
snu16_jc_ctrl_150,SNU16,301,299,2,2
snu16_jc_ctrl_19,SNU16,341,341,0,0
snu16_jc_ctrl_20,SNU16,995,990,5,5
snu16_jc_ctrl_21,SNU16,364,362,2,2
snu16_jc_ctrl_22tif,SNU16,496,494,2,2
snu16_jc_ctrl_23,SNU16,232,223,9,9
snu16_jc_ctrl_24,SNU16,254,251,3,3
snu16_jc_ctrl_25,SNU16,342,341,1,1
snu16_jc_ctrl_26,SNU16,170,170,0,0
snu16_jc_ctrl_27,SNU16,506,471,35,35
snu16_jc_ctrl_28,SNU16,578,573,5,5
snu16_jc_ctrl_29,SNU16,514,501,13,13
snu16_jc_ctrl_3,SNU16,520,512,8,8
snu16_jc_ctrl_30,SNU16,217,214,3,3
snu16_jc_ctrl_31,SNU16,271,264,7,7
snu16_jc_ctrl_32,SNU16,266,265,1,1
snu16_jc_ctrl_33,SNU16,247,247,0,0
snu16_jc_ctrl_34,SNU16,171,169,2,2
snu16_jc_ctrl_35,SNU16,330,324,6,6
snu16_jc_ctrl_36,SNU16,814,808,6,6
snu16_jc_ctrl_37,SNU16,325,320,5,5
snu16_jc_ctrl_38,SNU16,180,178,2,2
snu16_jc_ctrl_39,SNU16,273,271,2,2
snu16_jc_ctrl_40,SNU16,271,270,1,1
snu16_jc_ctrl_41,SNU16,811,803,8,8
snu16_jc_ctrl_42,SNU16,95,90,5,5
snu16_jc_ctrl_43,SNU16,105,105,0,0
snu16_jc_ctrl_44,SNU16,441,441,0,0
snu16_jc_ctrl_45,SNU16,126,125,1,1
snu16_jc_ctrl_46,SNU16,319,309,10,10
snu16_jc_ctrl_47,SNU16,399,392,7,7
snu16_jc_ctrl_48,SNU16,334,321,13,13
snu16_jc_ctrl_50,SNU16,164,158,6,6
snu16_jc_ctrl_51,SNU16,407,402,5,5
snu16_jc_ctrl_52,SNU16,217,207,10,10
snu16_jc_ctrl_53,SNU16,645,637,8,8
snu16_jc_ctrl_54,SNU16,154,151,3,3
snu16_jc_ctrl_55,SNU16,241,241,0,0
snu16_jc_ctrl_56,SNU16,262,256,6,6
snu16_jc_ctrl_57,SNU16,225,222,3,3
snu16_jc_ctrl_58,SNU16,631,624,7,7
snu16_jc_ctrl_59,SNU16,299,297,2,2
snu16_jc_ctrl_6,SNU16,342,335,7,7
snu16_jc_ctrl_60,SNU16,101,97,4,4
snu16_jc_ctrl_61,SNU16,148,144,4,4
snu16_jc_ctrl_62,SNU16,387,386,1,1
snu16_jc_ctrl_63,SNU16,191,190,1,1
snu16_jc_ctrl_64,SNU16,95,95,0,0
snu16_jc_ctrl_65,SNU16,417,413,4,4
snu16_jc_ctrl_66,SNU16,310,308,2,2
snu16_jc_ctrl_67,SNU16,271,267,4,4
snu16_jc_ctrl_68,SNU16,680,674,6,6
snu16_jc_ctrl_69,SNU16,325,325,0,0
snu16_jc_ctrl_70,SNU16,238,238,0,0
snu16_jc_ctrl_71,SNU16,713,705,8,8
snu16_jc_ctrl_72,SNU16,166,166,0,0
snu16_jc_ctrl_73,SNU16,265,260,5,5
snu16_jc_ctrl_74,SNU16,222,222,0,0
snu16_jc_ctrl_75,SNU16,197,189,8,8
snu16_jc_ctrl_76,SNU16,152,148,4,4
snu16_jc_ctrl_77,SNU16,727,705,22,22
snu16_jc_ctrl_78,SNU16,148,144,4,4
snu16_jc_ctrl_79,SNU16,292,289,3,3
snu16_jc_ctrl_8,SNU16,234,232,2,2
snu16_jc_ctrl_80,SNU16,336,333,3,3
snu16_jc_ctrl_81,SNU16,79,76,3,3
snu16_jc_ctrl_82,SNU16,428,423,5,5
snu16_jc_ctrl_83,SNU16,140,140,0,0
snu16_jc_ctrl_84,SNU16,221,212,9,9
snu16_jc_ctrl_85,SNU16,277,276,1,1
snu16_jc_ctrl_86,SNU16,227,227,0,0
snu16_jc_ctrl_87,SNU16,241,241,0,0
snu16_jc_ctrl_88,SNU16,313,308,5,5
snu16_jc_ctrl_89,SNU16,313,303,10,10
snu16_jc_ctrl_9,SNU16,180,161,19,19
snu16_jc_ctrl_90,SNU16,290,289,1,1
snu16_jc_ctrl_91,SNU16,425,422,3,3
snu16_jc_ctrl_92,SNU16,386,382,4,4
snu16_jc_ctrl_93,SNU16,277,268,9,9
snu16_jc_ctrl_94,SNU16,353,348,5,5
snu16_jc_ctrl_95,SNU16,667,664,3,3
snu16_jc_ctrl_96,SNU16,507,504,3,3
snu16_jc_ctrl_97,SNU16,214,208,6,6
snu16_jc_ctrl_98,SNU16,463,459,4,4
snu16_jc_ctrl_99,SNU16,291,289,2,2
snu16_jc_jq1_ic50_24h_1,SNU16,123,121,2,2
snu16_jc_jq1_ic50_24h_10,SNU16,228,228,0,0
snu16_jc_jq1_ic50_24h_100,SNU16,99,97,2,2
snu16_jc_jq1_ic50_24h_101,SNU16,293,293,0,0
snu16_jc_jq1_ic50_24h_102,SNU16,177,177,0,0
snu16_jc_jq1_ic50_24h_103,SNU16,349,349,0,0
snu16_jc_jq1_ic50_24h_104,SNU16,481,481,0,0
snu16_jc_jq1_ic50_24h_105,SNU16,560,559,1,1
snu16_jc_jq1_ic50_24h_106,SNU16,49,48,1,1
snu16_jc_jq1_ic50_24h_108,SNU16,147,147,0,0
snu16_jc_jq1_ic50_24h_109,SNU16,261,261,0,0
snu16_jc_jq1_ic50_24h_11,SNU16,407,397,10,10
snu16_jc_jq1_ic50_24h_110,SNU16,318,315,3,3
snu16_jc_jq1_ic50_24h_111,SNU16,274,274,0,0
snu16_jc_jq1_ic50_24h_112_a,SNU16,181,181,0,0
snu16_jc_jq1_ic50_24h_112_b,SNU16,671,575,96,96
snu16_jc_jq1_ic50_24h_114,SNU16,211,211,0,0
snu16_jc_jq1_ic50_24h_115,SNU16,231,230,1,1
snu16_jc_jq1_ic50_24h_116,SNU16,564,562,2,2
snu16_jc_jq1_ic50_24h_117,SNU16,118,118,0,0
snu16_jc_jq1_ic50_24h_118,SNU16,223,221,2,2
snu16_jc_jq1_ic50_24h_119,SNU16,309,309,0,0
snu16_jc_jq1_ic50_24h_12,SNU16,361,354,7,7
snu16_jc_jq1_ic50_24h_120,SNU16,193,193,0,0
snu16_jc_jq1_ic50_24h_123,SNU16,452,452,0,0
snu16_jc_jq1_ic50_24h_124,SNU16,451,450,1,1
snu16_jc_jq1_ic50_24h_125,SNU16,400,400,0,0
snu16_jc_jq1_ic50_24h_127,SNU16,105,105,0,0
snu16_jc_jq1_ic50_24h_128,SNU16,77,77,0,0
snu16_jc_jq1_ic50_24h_129,SNU16,155,155,0,0
snu16_jc_jq1_ic50_24h_13,SNU16,258,256,2,2
snu16_jc_jq1_ic50_24h_130,SNU16,250,250,0,0
snu16_jc_jq1_ic50_24h_14,SNU16,239,233,6,6
snu16_jc_jq1_ic50_24h_15,SNU16,222,219,3,3
snu16_jc_jq1_ic50_24h_16,SNU16,728,705,23,23
snu16_jc_jq1_ic50_24h_17,SNU16,298,297,1,1
snu16_jc_jq1_ic50_24h_18,SNU16,318,309,9,9
snu16_jc_jq1_ic50_24h_19,SNU16,278,271,7,7
snu16_jc_jq1_ic50_24h_2,SNU16,110,110,0,0
snu16_jc_jq1_ic50_24h_20,SNU16,191,190,1,1
snu16_jc_jq1_ic50_24h_21,SNU16,173,172,1,1
snu16_jc_jq1_ic50_24h_22,SNU16,268,268,0,0
snu16_jc_jq1_ic50_24h_23,SNU16,473,464,9,9
snu16_jc_jq1_ic50_24h_24,SNU16,201,201,0,0
snu16_jc_jq1_ic50_24h_25,SNU16,202,197,5,5
snu16_jc_jq1_ic50_24h_26,SNU16,301,301,0,0
snu16_jc_jq1_ic50_24h_27,SNU16,602,579,23,23
snu16_jc_jq1_ic50_24h_28,SNU16,442,433,9,9
snu16_jc_jq1_ic50_24h_29,SNU16,288,286,2,2
snu16_jc_jq1_ic50_24h_3,SNU16,255,255,0,0
snu16_jc_jq1_ic50_24h_30,SNU16,545,541,4,4
snu16_jc_jq1_ic50_24h_31,SNU16,351,345,6,6
snu16_jc_jq1_ic50_24h_32,SNU16,259,257,2,2
snu16_jc_jq1_ic50_24h_33_a,SNU16,535,527,8,8
snu16_jc_jq1_ic50_24h_33_b,SNU16,348,348,0,0
snu16_jc_jq1_ic50_24h_34,SNU16,200,198,2,2
snu16_jc_jq1_ic50_24h_35,SNU16,366,361,5,5
snu16_jc_jq1_ic50_24h_36,SNU16,232,232,0,0
snu16_jc_jq1_ic50_24h_37,SNU16,922,912,10,10
snu16_jc_jq1_ic50_24h_39,SNU16,320,320,0,0
snu16_jc_jq1_ic50_24h_4,SNU16,342,335,7,7
snu16_jc_jq1_ic50_24h_40,SNU16,183,183,0,0
snu16_jc_jq1_ic50_24h_41,SNU16,235,234,1,1
snu16_jc_jq1_ic50_24h_42,SNU16,612,610,2,2
snu16_jc_jq1_ic50_24h_43,SNU16,190,190,0,0
snu16_jc_jq1_ic50_24h_44,SNU16,426,426,0,0
snu16_jc_jq1_ic50_24h_45,SNU16,374,374,0,0
snu16_jc_jq1_ic50_24h_46,SNU16,236,235,1,1
snu16_jc_jq1_ic50_24h_47,SNU16,470,469,1,1
snu16_jc_jq1_ic50_24h_48,SNU16,179,179,0,0
snu16_jc_jq1_ic50_24h_49,SNU16,260,258,2,2
snu16_jc_jq1_ic50_24h_5,SNU16,436,434,2,2
snu16_jc_jq1_ic50_24h_50,SNU16,188,188,0,0
snu16_jc_jq1_ic50_24h_51,SNU16,503,499,4,4
snu16_jc_jq1_ic50_24h_52,SNU16,282,279,3,3
snu16_jc_jq1_ic50_24h_53,SNU16,378,377,1,1
snu16_jc_jq1_ic50_24h_54,SNU16,275,274,1,1
snu16_jc_jq1_ic50_24h_55,SNU16,189,189,0,0
snu16_jc_jq1_ic50_24h_56,SNU16,150,150,0,0
snu16_jc_jq1_ic50_24h_57,SNU16,101,101,0,0
snu16_jc_jq1_ic50_24h_58,SNU16,168,167,1,1
snu16_jc_jq1_ic50_24h_59,SNU16,351,348,3,3
snu16_jc_jq1_ic50_24h_6,SNU16,315,313,2,2
snu16_jc_jq1_ic50_24h_60,SNU16,299,299,0,0
snu16_jc_jq1_ic50_24h_61_a,SNU16,112,112,0,0
snu16_jc_jq1_ic50_24h_61_b,SNU16,170,166,4,4
snu16_jc_jq1_ic50_24h_62,SNU16,336,336,0,0
snu16_jc_jq1_ic50_24h_63,SNU16,274,274,0,0
snu16_jc_jq1_ic50_24h_64,SNU16,158,157,1,1
snu16_jc_jq1_ic50_24h_65,SNU16,373,369,4,4
snu16_jc_jq1_ic50_24h_65_b,SNU16,475,464,11,11
snu16_jc_jq1_ic50_24h_66,SNU16,238,238,0,0
snu16_jc_jq1_ic50_24h_67,SNU16,213,213,0,0
snu16_jc_jq1_ic50_24h_68,SNU16,319,313,6,6
snu16_jc_jq1_ic50_24h_69,SNU16,444,444,0,0
snu16_jc_jq1_ic50_24h_7,SNU16,357,354,3,3
snu16_jc_jq1_ic50_24h_70,SNU16,246,242,4,4
snu16_jc_jq1_ic50_24h_71,SNU16,828,795,33,33
snu16_jc_jq1_ic50_24h_72,SNU16,371,368,3,3
snu16_jc_jq1_ic50_24h_73,SNU16,258,258,0,0
snu16_jc_jq1_ic50_24h_74,SNU16,142,141,1,1
snu16_jc_jq1_ic50_24h_75,SNU16,395,394,1,1
snu16_jc_jq1_ic50_24h_76,SNU16,101,101,0,0
snu16_jc_jq1_ic50_24h_77,SNU16,293,292,1,1
snu16_jc_jq1_ic50_24h_78,SNU16,409,406,3,3
snu16_jc_jq1_ic50_24h_79,SNU16,238,237,1,1
snu16_jc_jq1_ic50_24h_8,SNU16,672,663,9,9
snu16_jc_jq1_ic50_24h_80,SNU16,143,143,0,0
snu16_jc_jq1_ic50_24h_81,SNU16,142,142,0,0
snu16_jc_jq1_ic50_24h_83,SNU16,387,386,1,1
snu16_jc_jq1_ic50_24h_84,SNU16,237,237,0,0
snu16_jc_jq1_ic50_24h_85,SNU16,437,436,1,1
snu16_jc_jq1_ic50_24h_86_a,SNU16,119,119,0,0
snu16_jc_jq1_ic50_24h_86_b,SNU16,155,155,0,0
snu16_jc_jq1_ic50_24h_87,SNU16,225,225,0,0
snu16_jc_jq1_ic50_24h_88,SNU16,57,57,0,0
snu16_jc_jq1_ic50_24h_89,SNU16,203,203,0,0
snu16_jc_jq1_ic50_24h_9,SNU16,240,239,1,1
snu16_jc_jq1_ic50_24h_90,SNU16,141,141,0,0
snu16_jc_jq1_ic50_24h_91,SNU16,111,111,0,0
snu16_jc_jq1_ic50_24h_92,SNU16,578,574,4,4
snu16_jc_jq1_ic50_24h_93,SNU16,97,97,0,0
snu16_jc_jq1_ic50_24h_94,SNU16,141,141,0,0
snu16_jc_jq1_ic50_24h_95,SNU16,250,247,3,3
snu16_jc_jq1_ic50_24h_96,SNU16,175,174,1,1
snu16_jc_jq1_ic50_24h_97,SNU16,160,157,3,3
snu16_jc_jq1_ic50_24h_98,SNU16,241,237,4,4
snu16_jc_jq1_ic50_24h_99,SNU16,268,266,2,2
sum159pt_dc_ctrl_1,SUM159PT,1,0,1,1
sum159pt_dc_ctrl_10,SUM159PT,1,0,1,1
sum159pt_dc_ctrl_100_ab,SUM159PT,9,9,0,0
sum159pt_dc_ctrl_101,SUM159PT,3,3,0,0
sum159pt_dc_ctrl_102,SUM159PT,9,9,0,0
sum159pt_dc_ctrl_103,SUM159PT,10,10,0,0
sum159pt_dc_ctrl_104,SUM159PT,8,8,0,0
sum159pt_dc_ctrl_105,SUM159PT,2,2,0,0
sum159pt_dc_ctrl_106,SUM159PT,3,3,0,0
sum159pt_dc_ctrl_107,SUM159PT,3,3,0,0
sum159pt_dc_ctrl_108,SUM159PT,3,3,0,0
sum159pt_dc_ctrl_109,SUM159PT,2,2,0,0
sum159pt_dc_ctrl_11,SUM159PT,2,2,0,0
sum159pt_dc_ctrl_110,SUM159PT,4,4,0,0
sum159pt_dc_ctrl_111,SUM159PT,8,8,0,0
sum159pt_dc_ctrl_112,SUM159PT,5,5,0,0
sum159pt_dc_ctrl_113,SUM159PT,6,6,0,0
sum159pt_dc_ctrl_114,SUM159PT,5,5,0,0
sum159pt_dc_ctrl_115,SUM159PT,2,2,0,0
sum159pt_dc_ctrl_116,SUM159PT,2,2,0,0
sum159pt_dc_ctrl_117,SUM159PT,3,3,0,0
sum159pt_dc_ctrl_118,SUM159PT,7,7,0,0
sum159pt_dc_ctrl_119,SUM159PT,2,2,0,0
sum159pt_dc_ctrl_12,SUM159PT,2,2,0,0
sum159pt_dc_ctrl_120,SUM159PT,12,12,0,0
sum159pt_dc_ctrl_13,SUM159PT,1,0,1,1
sum159pt_dc_ctrl_14,SUM159PT,1,0,1,1
sum159pt_dc_ctrl_15,SUM159PT,22,22,0,0
sum159pt_dc_ctrl_16,SUM159PT,4,4,0,0
sum159pt_dc_ctrl_17,SUM159PT,1,0,1,1
sum159pt_dc_ctrl_18,SUM159PT,1,0,1,1
sum159pt_dc_ctrl_19,SUM159PT,7,7,0,0
sum159pt_dc_ctrl_2,SUM159PT,2,2,0,0
sum159pt_dc_ctrl_20,SUM159PT,8,8,0,0
sum159pt_dc_ctrl_21,SUM159PT,11,11,0,0
sum159pt_dc_ctrl_22,SUM159PT,1,0,1,1
sum159pt_dc_ctrl_23,SUM159PT,5,5,0,0
sum159pt_dc_ctrl_24,SUM159PT,4,4,0,0
sum159pt_dc_ctrl_25,SUM159PT,33,33,0,0
sum159pt_dc_ctrl_26,SUM159PT,26,26,0,0
sum159pt_dc_ctrl_27,SUM159PT,26,26,0,0
sum159pt_dc_ctrl_28_ab,SUM159PT,5,5,0,0
sum159pt_dc_ctrl_29,SUM159PT,1,0,1,1
sum159pt_dc_ctrl_30,SUM159PT,9,9,0,0
sum159pt_dc_ctrl_31,SUM159PT,4,4,0,0
sum159pt_dc_ctrl_32,SUM159PT,7,7,0,0
sum159pt_dc_ctrl_33,SUM159PT,2,2,0,0
sum159pt_dc_ctrl_35,SUM159PT,1,0,1,1
sum159pt_dc_ctrl_36,SUM159PT,1,0,1,1
sum159pt_dc_ctrl_37,SUM159PT,1,0,1,1
sum159pt_dc_ctrl_38,SUM159PT,14,14,0,0
sum159pt_dc_ctrl_39,SUM159PT,3,3,0,0
sum159pt_dc_ctrl_4,SUM159PT,5,5,0,0
sum159pt_dc_ctrl_40,SUM159PT,9,9,0,0
sum159pt_dc_ctrl_41,SUM159PT,7,7,0,0
sum159pt_dc_ctrl_42,SUM159PT,2,2,0,0
sum159pt_dc_ctrl_43,SUM159PT,8,8,0,0
sum159pt_dc_ctrl_44,SUM159PT,1,0,1,1
sum159pt_dc_ctrl_45,SUM159PT,5,5,0,0
sum159pt_dc_ctrl_46,SUM159PT,5,5,0,0
sum159pt_dc_ctrl_47,SUM159PT,2,2,0,0
sum159pt_dc_ctrl_48,SUM159PT,31,31,0,0
sum159pt_dc_ctrl_49,SUM159PT,1,0,1,1
sum159pt_dc_ctrl_5,SUM159PT,3,3,0,0
sum159pt_dc_ctrl_50,SUM159PT,1,0,1,1
sum159pt_dc_ctrl_51,SUM159PT,2,2,0,0
sum159pt_dc_ctrl_52_ab,SUM159PT,8,8,0,0
sum159pt_dc_ctrl_53,SUM159PT,5,5,0,0
sum159pt_dc_ctrl_54,SUM159PT,1,0,1,1
sum159pt_dc_ctrl_55,SUM159PT,2,2,0,0
sum159pt_dc_ctrl_56,SUM159PT,2,2,0,0
sum159pt_dc_ctrl_58,SUM159PT,10,10,0,0
sum159pt_dc_ctrl_59_ab,SUM159PT,9,9,0,0
sum159pt_dc_ctrl_6,SUM159PT,2,2,0,0
sum159pt_dc_ctrl_60,SUM159PT,2,2,0,0
sum159pt_dc_ctrl_61,SUM159PT,2,2,0,0
sum159pt_dc_ctrl_62,SUM159PT,4,4,0,0
sum159pt_dc_ctrl_63,SUM159PT,12,12,0,0
sum159pt_dc_ctrl_64,SUM159PT,10,10,0,0
sum159pt_dc_ctrl_65,SUM159PT,15,15,0,0
sum159pt_dc_ctrl_66,SUM159PT,15,15,0,0
sum159pt_dc_ctrl_67,SUM159PT,3,3,0,0
sum159pt_dc_ctrl_68,SUM159PT,1,0,1,1
sum159pt_dc_ctrl_69,SUM159PT,4,4,0,0
sum159pt_dc_ctrl_7,SUM159PT,3,3,0,0
sum159pt_dc_ctrl_70,SUM159PT,5,5,0,0
sum159pt_dc_ctrl_71,SUM159PT,6,6,0,0
sum159pt_dc_ctrl_72,SUM159PT,8,8,0,0
sum159pt_dc_ctrl_73,SUM159PT,2,2,0,0
sum159pt_dc_ctrl_75,SUM159PT,4,4,0,0
sum159pt_dc_ctrl_76,SUM159PT,7,7,0,0
sum159pt_dc_ctrl_77,SUM159PT,6,6,0,0
sum159pt_dc_ctrl_78,SUM159PT,6,6,0,0
sum159pt_dc_ctrl_79,SUM159PT,11,11,0,0
sum159pt_dc_ctrl_8,SUM159PT,5,5,0,0
sum159pt_dc_ctrl_80,SUM159PT,5,5,0,0
sum159pt_dc_ctrl_81,SUM159PT,8,8,0,0
sum159pt_dc_ctrl_82,SUM159PT,3,3,0,0
sum159pt_dc_ctrl_83,SUM159PT,4,4,0,0
sum159pt_dc_ctrl_84,SUM159PT,5,5,0,0
sum159pt_dc_ctrl_85,SUM159PT,3,3,0,0
sum159pt_dc_ctrl_86,SUM159PT,31,31,0,0
sum159pt_dc_ctrl_87,SUM159PT,24,24,0,0
sum159pt_dc_ctrl_88,SUM159PT,23,23,0,0
sum159pt_dc_ctrl_89,SUM159PT,9,9,0,0
sum159pt_dc_ctrl_9,SUM159PT,11,3,8,8
sum159pt_dc_ctrl_90,SUM159PT,10,10,0,0
sum159pt_dc_ctrl_91,SUM159PT,5,5,0,0
sum159pt_dc_ctrl_92,SUM159PT,5,5,0,0
sum159pt_dc_ctrl_93,SUM159PT,4,4,0,0
sum159pt_dc_ctrl_94,SUM159PT,6,6,0,0
sum159pt_dc_ctrl_95,SUM159PT,2,2,0,0
sum159pt_dc_ctrl_96,SUM159PT,30,30,0,0
sum159pt_dc_ctrl_97,SUM159PT,4,4,0,0
sum159pt_dc_ctrl_98,SUM159PT,6,6,0,0
sum159pt_dc_ctrl_99,SUM159PT,1,0,1,1
sum159pt_dc_ctrl_p13_2_1,SUM159PT,1,0,1,1
sum159pt_dc_dmso_72hr_1,SUM159PT,4,4,0,0
sum159pt_dc_dmso_72hr_10,SUM159PT,1,0,1,1
sum159pt_dc_dmso_72hr_100,SUM159PT,6,6,0,0
sum159pt_dc_dmso_72hr_101,SUM159PT,6,6,0,0
sum159pt_dc_dmso_72hr_102,SUM159PT,5,5,0,0
sum159pt_dc_dmso_72hr_103,SUM159PT,4,4,0,0
sum159pt_dc_dmso_72hr_104,SUM159PT,7,7,0,0
sum159pt_dc_dmso_72hr_105,SUM159PT,5,5,0,0
sum159pt_dc_dmso_72hr_106,SUM159PT,8,8,0,0
sum159pt_dc_dmso_72hr_107,SUM159PT,7,7,0,0
sum159pt_dc_dmso_72hr_108,SUM159PT,8,8,0,0
sum159pt_dc_dmso_72hr_109,SUM159PT,8,8,0,0
sum159pt_dc_dmso_72hr_11,SUM159PT,2,2,0,0
sum159pt_dc_dmso_72hr_110,SUM159PT,6,6,0,0
sum159pt_dc_dmso_72hr_111,SUM159PT,7,7,0,0
sum159pt_dc_dmso_72hr_112,SUM159PT,3,3,0,0
sum159pt_dc_dmso_72hr_113,SUM159PT,5,5,0,0
sum159pt_dc_dmso_72hr_114,SUM159PT,4,4,0,0
sum159pt_dc_dmso_72hr_115,SUM159PT,1,0,1,1
sum159pt_dc_dmso_72hr_116,SUM159PT,2,2,0,0
sum159pt_dc_dmso_72hr_117,SUM159PT,3,3,0,0
sum159pt_dc_dmso_72hr_118,SUM159PT,3,3,0,0
sum159pt_dc_dmso_72hr_119,SUM159PT,2,2,0,0
sum159pt_dc_dmso_72hr_12,SUM159PT,2,2,0,0
sum159pt_dc_dmso_72hr_120,SUM159PT,4,4,0,0
sum159pt_dc_dmso_72hr_13,SUM159PT,4,4,0,0
sum159pt_dc_dmso_72hr_14,SUM159PT,2,2,0,0
sum159pt_dc_dmso_72hr_15,SUM159PT,3,3,0,0
sum159pt_dc_dmso_72hr_16,SUM159PT,2,2,0,0
sum159pt_dc_dmso_72hr_17,SUM159PT,14,14,0,0
sum159pt_dc_dmso_72hr_18,SUM159PT,4,4,0,0
sum159pt_dc_dmso_72hr_19,SUM159PT,13,13,0,0
sum159pt_dc_dmso_72hr_20,SUM159PT,5,5,0,0
sum159pt_dc_dmso_72hr_21,SUM159PT,7,7,0,0
sum159pt_dc_dmso_72hr_22,SUM159PT,3,3,0,0
sum159pt_dc_dmso_72hr_23,SUM159PT,5,5,0,0
sum159pt_dc_dmso_72hr_24,SUM159PT,25,25,0,0
sum159pt_dc_dmso_72hr_25,SUM159PT,1,0,1,1
sum159pt_dc_dmso_72hr_26,SUM159PT,5,5,0,0
sum159pt_dc_dmso_72hr_27,SUM159PT,2,2,0,0
sum159pt_dc_dmso_72hr_28,SUM159PT,8,8,0,0
sum159pt_dc_dmso_72hr_29,SUM159PT,3,3,0,0
sum159pt_dc_dmso_72hr_2_ab,SUM159PT,2,2,0,0
sum159pt_dc_dmso_72hr_3,SUM159PT,3,3,0,0
sum159pt_dc_dmso_72hr_30,SUM159PT,3,3,0,0
sum159pt_dc_dmso_72hr_31,SUM159PT,3,3,0,0
sum159pt_dc_dmso_72hr_32,SUM159PT,4,4,0,0
sum159pt_dc_dmso_72hr_33,SUM159PT,2,2,0,0
sum159pt_dc_dmso_72hr_34,SUM159PT,3,3,0,0
sum159pt_dc_dmso_72hr_35,SUM159PT,9,9,0,0
sum159pt_dc_dmso_72hr_36,SUM159PT,1,0,1,1
