unique_id,cell_line,gt_mask_relpath,coord_file_relpath,ecDNA_gt,coord_count_npy,count_delta,count_source
ncih2170_facs_fish_0723_low_her2_82,NCI-H2170,gt_image/ncih2170_facs_fish_0723_low_her2_82.tif,gt_coords/ncih2170_facs_fish_0723_low_her2_82.npy,36,36,0,gt_mask_cc_conn8_min3
ncih2170_facs_fish_0723_low_her2_83,NCI-H2170,gt_image/ncih2170_facs_fish_0723_low_her2_83.tif,gt_coords/ncih2170_facs_fish_0723_low_her2_83.npy,78,79,1,gt_mask_cc_conn8_min3
ncih2170_facs_fish_0723_low_her2_84,NCI-H2170,gt_image/ncih2170_facs_fish_0723_low_her2_84.tif,gt_coords/ncih2170_facs_fish_0723_low_her2_84.npy,168,168,0,gt_mask_cc_conn8_min3
ncih2170_facs_fish_0723_low_her2_85,NCI-H2170,gt_image/ncih2170_facs_fish_0723_low_her2_85.tif,gt_coords/ncih2170_facs_fish_0723_low_her2_85.npy,115,119,4,gt_mask_cc_conn8_min3
ncih2170_facs_fish_0723_low_her2_86,NCI-H2170,gt_image/ncih2170_facs_fish_0723_low_her2_86.tif,gt_coords/ncih2170_facs_fish_0723_low_her2_86.npy,110,110,0,gt_mask_cc_conn8_min3
ncih2170_facs_fish_0723_low_her2_87,NCI-H2170,gt_image/ncih2170_facs_fish_0723_low_her2_87.tif,gt_coords/ncih2170_facs_fish_0723_low_her2_87.npy,64,66,2,gt_mask_cc_conn8_min3
ncih2170_facs_fish_0723_low_her2_88,NCI-H2170,gt_image/ncih2170_facs_fish_0723_low_her2_88.tif,gt_coords/ncih2170_facs_fish_0723_low_her2_88.npy,46,46,0,gt_mask_cc_conn8_min3
ncih2170_facs_fish_0723_low_her2_89,NCI-H2170,gt_image/ncih2170_facs_fish_0723_low_her2_89.tif,gt_coords/ncih2170_facs_fish_0723_low_her2_89.npy,79,79,0,gt_mask_cc_conn8_min3
ncih2170_facs_fish_0723_low_her2_9,NCI-H2170,gt_image/ncih2170_facs_fish_0723_low_her2_9.tif,gt_coords/ncih2170_facs_fish_0723_low_her2_9.npy,223,223,0,gt_mask_cc_conn8_min3
ncih2170_facs_fish_0723_low_her2_90,NCI-H2170,gt_image/ncih2170_facs_fish_0723_low_her2_90.tif,gt_coords/ncih2170_facs_fish_0723_low_her2_90.npy,106,108,2,gt_mask_cc_conn8_min3
ncih2170_facs_fish_0723_low_her2_91,NCI-H2170,gt_image/ncih2170_facs_fish_0723_low_her2_91.tif,gt_coords/ncih2170_facs_fish_0723_low_her2_91.npy,85,85,0,gt_mask_cc_conn8_min3
ncih2170_facs_fish_0723_low_her2_92,NCI-H2170,gt_image/ncih2170_facs_fish_0723_low_her2_92.tif,gt_coords/ncih2170_facs_fish_0723_low_her2_92.npy,130,130,0,gt_mask_cc_conn8_min3
ncih2170_facs_fish_0723_low_her2_93,NCI-H2170,gt_image/ncih2170_facs_fish_0723_low_her2_93.tif,gt_coords/ncih2170_facs_fish_0723_low_her2_93.npy,39,41,2,gt_mask_cc_conn8_min3
ncih2170_facs_fish_0723_low_her2_94,NCI-H2170,gt_image/ncih2170_facs_fish_0723_low_her2_94.tif,gt_coords/ncih2170_facs_fish_0723_low_her2_94.npy,93,95,2,gt_mask_cc_conn8_min3
ncih2170_facs_fish_0723_low_her2_96,NCI-H2170,gt_image/ncih2170_facs_fish_0723_low_her2_96.tif,gt_coords/ncih2170_facs_fish_0723_low_her2_96.npy,49,49,0,gt_mask_cc_conn8_min3
ncih2170_facs_fish_0723_low_her2_97,NCI-H2170,gt_image/ncih2170_facs_fish_0723_low_her2_97.tif,gt_coords/ncih2170_facs_fish_0723_low_her2_97.npy,52,52,0,gt_mask_cc_conn8_min3
ncih2170_facs_fish_0723_low_her2_98,NCI-H2170,gt_image/ncih2170_facs_fish_0723_low_her2_98.tif,gt_coords/ncih2170_facs_fish_0723_low_her2_98.npy,121,123,2,gt_mask_cc_conn8_min3
ncih2170_facs_fish_0723_low_her2_99,NCI-H2170,gt_image/ncih2170_facs_fish_0723_low_her2_99.tif,gt_coords/ncih2170_facs_fish_0723_low_her2_99.npy,88,89,1,gt_mask_cc_conn8_min3
ncih2170_facs_fish_0723_pre_sort_ctrl_1,NCI-H2170,gt_image/ncih2170_facs_fish_0723_pre_sort_ctrl_1.tif,gt_coords/ncih2170_facs_fish_0723_pre_sort_ctrl_1.npy,94,94,0,gt_mask_cc_conn8_min3
ncih2170_facs_fish_0723_pre_sort_ctrl_10,NCI-H2170,gt_image/ncih2170_facs_fish_0723_pre_sort_ctrl_10.tif,gt_coords/ncih2170_facs_fish_0723_pre_sort_ctrl_10.npy,463,472,9,gt_mask_cc_conn8_min3
ncih2170_facs_fish_0723_pre_sort_ctrl_11,NCI-H2170,gt_image/ncih2170_facs_fish_0723_pre_sort_ctrl_11.tif,gt_coords/ncih2170_facs_fish_0723_pre_sort_ctrl_11.npy,215,215,0,gt_mask_cc_conn8_min3
ncih2170_facs_fish_0723_pre_sort_ctrl_12,NCI-H2170,gt_image/ncih2170_facs_fish_0723_pre_sort_ctrl_12.tif,gt_coords/ncih2170_facs_fish_0723_pre_sort_ctrl_12.npy,173,173,0,gt_mask_cc_conn8_min3
ncih2170_facs_fish_0723_pre_sort_ctrl_13,NCI-H2170,gt_image/ncih2170_facs_fish_0723_pre_sort_ctrl_13.tif,gt_coords/ncih2170_facs_fish_0723_pre_sort_ctrl_13.npy,361,363,2,gt_mask_cc_conn8_min3
ncih2170_facs_fish_0723_pre_sort_ctrl_14,NCI-H2170,gt_image/ncih2170_facs_fish_0723_pre_sort_ctrl_14.tif,gt_coords/ncih2170_facs_fish_0723_pre_sort_ctrl_14.npy,179,179,0,gt_mask_cc_conn8_min3
ncih2170_facs_fish_0723_pre_sort_ctrl_15,NCI-H2170,gt_image/ncih2170_facs_fish_0723_pre_sort_ctrl_15.tif,gt_coords/ncih2170_facs_fish_0723_pre_sort_ctrl_15.npy,201,201,0,gt_mask_cc_conn8_min3
ncih2170_facs_fish_0723_pre_sort_ctrl_16,NCI-H2170,gt_image/ncih2170_facs_fish_0723_pre_sort_ctrl_16.tif,gt_coords/ncih2170_facs_fish_0723_pre_sort_ctrl_16.npy,85,85,0,gt_mask_cc_conn8_min3
ncih2170_facs_fish_0723_pre_sort_ctrl_17,NCI-H2170,gt_image/ncih2170_facs_fish_0723_pre_sort_ctrl_17.tif,gt_coords/ncih2170_facs_fish_0723_pre_sort_ctrl_17.npy,513,535,22,gt_mask_cc_conn8_min3
ncih2170_facs_fish_0723_pre_sort_ctrl_18,NCI-H2170,gt_image/ncih2170_facs_fish_0723_pre_sort_ctrl_18.tif,gt_coords/ncih2170_facs_fish_0723_pre_sort_ctrl_18.npy,255,255,0,gt_mask_cc_conn8_min3
ncih2170_facs_fish_0723_pre_sort_ctrl_19,NCI-H2170,gt_image/ncih2170_facs_fish_0723_pre_sort_ctrl_19.tif,gt_coords/ncih2170_facs_fish_0723_pre_sort_ctrl_19.npy,123,123,0,gt_mask_cc_conn8_min3
ncih2170_facs_fish_0723_pre_sort_ctrl_2,NCI-H2170,gt_image/ncih2170_facs_fish_0723_pre_sort_ctrl_2.tif,gt_coords/ncih2170_facs_fish_0723_pre_sort_ctrl_2.npy,520,520,0,gt_mask_cc_conn8_min3
ncih2170_facs_fish_0723_pre_sort_ctrl_20,NCI-H2170,gt_image/ncih2170_facs_fish_0723_pre_sort_ctrl_20.tif,gt_coords/ncih2170_facs_fish_0723_pre_sort_ctrl_20.npy,212,212,0,gt_mask_cc_conn8_min3
ncih2170_facs_fish_0723_pre_sort_ctrl_21,NCI-H2170,gt_image/ncih2170_facs_fish_0723_pre_sort_ctrl_21.tif,gt_coords/ncih2170_facs_fish_0723_pre_sort_ctrl_21.npy,250,250,0,gt_mask_cc_conn8_min3
ncih2170_facs_fish_0723_pre_sort_ctrl_22,NCI-H2170,gt_image/ncih2170_facs_fish_0723_pre_sort_ctrl_22.tif,gt_coords/ncih2170_facs_fish_0723_pre_sort_ctrl_22.npy,234,234,0,gt_mask_cc_conn8_min3
ncih2170_facs_fish_0723_pre_sort_ctrl_23,NCI-H2170,gt_image/ncih2170_facs_fish_0723_pre_sort_ctrl_23.tif,gt_coords/ncih2170_facs_fish_0723_pre_sort_ctrl_23.npy,89,89,0,gt_mask_cc_conn8_min3
ncih2170_facs_fish_0723_pre_sort_ctrl_24,NCI-H2170,gt_image/ncih2170_facs_fish_0723_pre_sort_ctrl_24.tif,gt_coords/ncih2170_facs_fish_0723_pre_sort_ctrl_24.npy,64,64,0,gt_mask_cc_conn8_min3
ncih2170_facs_fish_0723_pre_sort_ctrl_25,NCI-H2170,gt_image/ncih2170_facs_fish_0723_pre_sort_ctrl_25.tif,gt_coords/ncih2170_facs_fish_0723_pre_sort_ctrl_25.npy,300,300,0,gt_mask_cc_conn8_min3
ncih2170_facs_fish_0723_pre_sort_ctrl_26,NCI-H2170,gt_image/ncih2170_facs_fish_0723_pre_sort_ctrl_26.tif,gt_coords/ncih2170_facs_fish_0723_pre_sort_ctrl_26.npy,570,576,6,gt_mask_cc_conn8_min3
ncih2170_facs_fish_0723_pre_sort_ctrl_27,NCI-H2170,gt_image/ncih2170_facs_fish_0723_pre_sort_ctrl_27.tif,gt_coords/ncih2170_facs_fish_0723_pre_sort_ctrl_27.npy,357,360,3,gt_mask_cc_conn8_min3
ncih2170_facs_fish_0723_pre_sort_ctrl_28,NCI-H2170,gt_image/ncih2170_facs_fish_0723_pre_sort_ctrl_28.tif,gt_coords/ncih2170_facs_fish_0723_pre_sort_ctrl_28.npy,353,357,4,gt_mask_cc_conn8_min3
ncih2170_facs_fish_0723_pre_sort_ctrl_29,NCI-H2170,gt_image/ncih2170_facs_fish_0723_pre_sort_ctrl_29.tif,gt_coords/ncih2170_facs_fish_0723_pre_sort_ctrl_29.npy,225,235,10,gt_mask_cc_conn8_min3
ncih2170_facs_fish_0723_pre_sort_ctrl_3,NCI-H2170,gt_image/ncih2170_facs_fish_0723_pre_sort_ctrl_3.tif,gt_coords/ncih2170_facs_fish_0723_pre_sort_ctrl_3.npy,47,47,0,gt_mask_cc_conn8_min3
ncih2170_facs_fish_0723_pre_sort_ctrl_30,NCI-H2170,gt_image/ncih2170_facs_fish_0723_pre_sort_ctrl_30.tif,gt_coords/ncih2170_facs_fish_0723_pre_sort_ctrl_30.npy,351,352,1,gt_mask_cc_conn8_min3
ncih2170_facs_fish_0723_pre_sort_ctrl_31,NCI-H2170,gt_image/ncih2170_facs_fish_0723_pre_sort_ctrl_31.tif,gt_coords/ncih2170_facs_fish_0723_pre_sort_ctrl_31.npy,145,145,0,gt_mask_cc_conn8_min3
ncih2170_facs_fish_0723_pre_sort_ctrl_32,NCI-H2170,gt_image/ncih2170_facs_fish_0723_pre_sort_ctrl_32.tif,gt_coords/ncih2170_facs_fish_0723_pre_sort_ctrl_32.npy,287,287,0,gt_mask_cc_conn8_min3
ncih2170_facs_fish_0723_pre_sort_ctrl_33,NCI-H2170,gt_image/ncih2170_facs_fish_0723_pre_sort_ctrl_33.tif,gt_coords/ncih2170_facs_fish_0723_pre_sort_ctrl_33.npy,317,326,9,gt_mask_cc_conn8_min3
ncih2170_facs_fish_0723_pre_sort_ctrl_34,NCI-H2170,gt_image/ncih2170_facs_fish_0723_pre_sort_ctrl_34.tif,gt_coords/ncih2170_facs_fish_0723_pre_sort_ctrl_34.npy,178,182,4,gt_mask_cc_conn8_min3
ncih2170_facs_fish_0723_pre_sort_ctrl_35,NCI-H2170,gt_image/ncih2170_facs_fish_0723_pre_sort_ctrl_35.tif,gt_coords/ncih2170_facs_fish_0723_pre_sort_ctrl_35.npy,205,210,5,gt_mask_cc_conn8_min3
ncih2170_facs_fish_0723_pre_sort_ctrl_36,NCI-H2170,gt_image/ncih2170_facs_fish_0723_pre_sort_ctrl_36.tif,gt_coords/ncih2170_facs_fish_0723_pre_sort_ctrl_36.npy,133,133,0,gt_mask_cc_conn8_min3
ncih2170_facs_fish_0723_pre_sort_ctrl_4,NCI-H2170,gt_image/ncih2170_facs_fish_0723_pre_sort_ctrl_4.tif,gt_coords/ncih2170_facs_fish_0723_pre_sort_ctrl_4.npy,186,186,0,gt_mask_cc_conn8_min3
ncih2170_facs_fish_0723_pre_sort_ctrl_5,NCI-H2170,gt_image/ncih2170_facs_fish_0723_pre_sort_ctrl_5.tif,gt_coords/ncih2170_facs_fish_0723_pre_sort_ctrl_5.npy,82,82,0,gt_mask_cc_conn8_min3
ncih2170_facs_fish_0723_pre_sort_ctrl_6,NCI-H2170,gt_image/ncih2170_facs_fish_0723_pre_sort_ctrl_6.tif,gt_coords/ncih2170_facs_fish_0723_pre_sort_ctrl_6.npy,192,192,0,gt_mask_cc_conn8_min3
ncih2170_facs_fish_0723_pre_sort_ctrl_7,NCI-H2170,gt_image/ncih2170_facs_fish_0723_pre_sort_ctrl_7.tif,gt_coords/ncih2170_facs_fish_0723_pre_sort_ctrl_7.npy,81,81,0,gt_mask_cc_conn8_min3
ncih2170_facs_fish_0723_pre_sort_ctrl_8,NCI-H2170,gt_image/ncih2170_facs_fish_0723_pre_sort_ctrl_8.tif,gt_coords/ncih2170_facs_fish_0723_pre_sort_ctrl_8.npy,193,193,0,gt_mask_cc_conn8_min3
ncih2170_facs_fish_0723_pre_sort_ctrl_9,NCI-H2170,gt_image/ncih2170_facs_fish_0723_pre_sort_ctrl_9.tif,gt_coords/ncih2170_facs_fish_0723_pre_sort_ctrl_9.npy,41,41,0,gt_mask_cc_conn8_min3
ncih2170_facs_fish_0723_sorted_ctrl_1,NCI-H2170,gt_image/ncih2170_facs_fish_0723_sorted_ctrl_1.tif,gt_coords/ncih2170_facs_fish_0723_sorted_ctrl_1.npy,98,98,0,gt_mask_cc_conn8_min3
ncih2170_facs_fish_0723_sorted_ctrl_10,NCI-H2170,gt_image/ncih2170_facs_fish_0723_sorted_ctrl_10.tif,gt_coords/ncih2170_facs_fish_0723_sorted_ctrl_10.npy,89,89,0,gt_mask_cc_conn8_min3
ncih2170_facs_fish_0723_sorted_ctrl_100,NCI-H2170,gt_image/ncih2170_facs_fish_0723_sorted_ctrl_100.tif,gt_coords/ncih2170_facs_fish_0723_sorted_ctrl_100.npy,143,145,2,gt_mask_cc_conn8_min3
ncih2170_facs_fish_0723_sorted_ctrl_11,NCI-H2170,gt_image/ncih2170_facs_fish_0723_sorted_ctrl_11.tif,gt_coords/ncih2170_facs_fish_0723_sorted_ctrl_11.npy,34,34,0,gt_mask_cc_conn8_min3
ncih2170_facs_fish_0723_sorted_ctrl_12,NCI-H2170,gt_image/ncih2170_facs_fish_0723_sorted_ctrl_12.tif,gt_coords/ncih2170_facs_fish_0723_sorted_ctrl_12.npy,102,102,0,gt_mask_cc_conn8_min3
ncih2170_facs_fish_0723_sorted_ctrl_13,NCI-H2170,gt_image/ncih2170_facs_fish_0723_sorted_ctrl_13.tif,gt_coords/ncih2170_facs_fish_0723_sorted_ctrl_13.npy,60,60,0,gt_mask_cc_conn8_min3
ncih2170_facs_fish_0723_sorted_ctrl_15,NCI-H2170,gt_image/ncih2170_facs_fish_0723_sorted_ctrl_15.tif,gt_coords/ncih2170_facs_fish_0723_sorted_ctrl_15.npy,195,195,0,gt_mask_cc_conn8_min3
ncih2170_facs_fish_0723_sorted_ctrl_16,NCI-H2170,gt_image/ncih2170_facs_fish_0723_sorted_ctrl_16.tif,gt_coords/ncih2170_facs_fish_0723_sorted_ctrl_16.npy,110,110,0,gt_mask_cc_conn8_min3
ncih2170_facs_fish_0723_sorted_ctrl_17,NCI-H2170,gt_image/ncih2170_facs_fish_0723_sorted_ctrl_17.tif,gt_coords/ncih2170_facs_fish_0723_sorted_ctrl_17.npy,250,250,0,gt_mask_cc_conn8_min3
ncih2170_facs_fish_0723_sorted_ctrl_18,NCI-H2170,gt_image/ncih2170_facs_fish_0723_sorted_ctrl_18.tif,gt_coords/ncih2170_facs_fish_0723_sorted_ctrl_18.npy,292,296,4,gt_mask_cc_conn8_min3
ncih2170_facs_fish_0723_sorted_ctrl_19,NCI-H2170,gt_image/ncih2170_facs_fish_0723_sorted_ctrl_19.tif,gt_coords/ncih2170_facs_fish_0723_sorted_ctrl_19.npy,366,366,0,gt_mask_cc_conn8_min3
ncih2170_facs_fish_0723_sorted_ctrl_2,NCI-H2170,gt_image/ncih2170_facs_fish_0723_sorted_ctrl_2.tif,gt_coords/ncih2170_facs_fish_0723_sorted_ctrl_2.npy,172,172,0,gt_mask_cc_conn8_min3
ncih2170_facs_fish_0723_sorted_ctrl_20,NCI-H2170,gt_image/ncih2170_facs_fish_0723_sorted_ctrl_20.tif,gt_coords/ncih2170_facs_fish_0723_sorted_ctrl_20.npy,286,288,2,gt_mask_cc_conn8_min3
ncih2170_facs_fish_0723_sorted_ctrl_21,NCI-H2170,gt_image/ncih2170_facs_fish_0723_sorted_ctrl_21.tif,gt_coords/ncih2170_facs_fish_0723_sorted_ctrl_21.npy,407,408,1,gt_mask_cc_conn8_min3
ncih2170_facs_fish_0723_sorted_ctrl_22,NCI-H2170,gt_image/ncih2170_facs_fish_0723_sorted_ctrl_22.tif,gt_coords/ncih2170_facs_fish_0723_sorted_ctrl_22.npy,88,88,0,gt_mask_cc_conn8_min3
ncih2170_facs_fish_0723_sorted_ctrl_23,NCI-H2170,gt_image/ncih2170_facs_fish_0723_sorted_ctrl_23.tif,gt_coords/ncih2170_facs_fish_0723_sorted_ctrl_23.npy,136,136,0,gt_mask_cc_conn8_min3
ncih2170_facs_fish_0723_sorted_ctrl_24,NCI-H2170,gt_image/ncih2170_facs_fish_0723_sorted_ctrl_24.tif,gt_coords/ncih2170_facs_fish_0723_sorted_ctrl_24.npy,90,91,1,gt_mask_cc_conn8_min3
ncih2170_facs_fish_0723_sorted_ctrl_25,NCI-H2170,gt_image/ncih2170_facs_fish_0723_sorted_ctrl_25.tif,gt_coords/ncih2170_facs_fish_0723_sorted_ctrl_25.npy,138,138,0,gt_mask_cc_conn8_min3
ncih2170_facs_fish_0723_sorted_ctrl_26,NCI-H2170,gt_image/ncih2170_facs_fish_0723_sorted_ctrl_26.tif,gt_coords/ncih2170_facs_fish_0723_sorted_ctrl_26.npy,122,122,0,gt_mask_cc_conn8_min3
ncih2170_facs_fish_0723_sorted_ctrl_27,NCI-H2170,gt_image/ncih2170_facs_fish_0723_sorted_ctrl_27.tif,gt_coords/ncih2170_facs_fish_0723_sorted_ctrl_27.npy,136,136,0,gt_mask_cc_conn8_min3
ncih2170_facs_fish_0723_sorted_ctrl_29,NCI-H2170,gt_image/ncih2170_facs_fish_0723_sorted_ctrl_29.tif,gt_coords/ncih2170_facs_fish_0723_sorted_ctrl_29.npy,445,446,1,gt_mask_cc_conn8_min3
ncih2170_facs_fish_0723_sorted_ctrl_3,NCI-H2170,gt_image/ncih2170_facs_fish_0723_sorted_ctrl_3.tif,gt_coords/ncih2170_facs_fish_0723_sorted_ctrl_3.npy,204,204,0,gt_mask_cc_conn8_min3
ncih2170_facs_fish_0723_sorted_ctrl_30,NCI-H2170,gt_image/ncih2170_facs_fish_0723_sorted_ctrl_30.tif,gt_coords/ncih2170_facs_fish_0723_sorted_ctrl_30.npy,92,92,0,gt_mask_cc_conn8_min3
ncih2170_facs_fish_0723_sorted_ctrl_31,NCI-H2170,gt_image/ncih2170_facs_fish_0723_sorted_ctrl_31.tif,gt_coords/ncih2170_facs_fish_0723_sorted_ctrl_31.npy,78,84,6,gt_mask_cc_conn8_min3
ncih2170_facs_fish_0723_sorted_ctrl_32,NCI-H2170,gt_image/ncih2170_facs_fish_0723_sorted_ctrl_32.tif,gt_coords/ncih2170_facs_fish_0723_sorted_ctrl_32.npy,288,290,2,gt_mask_cc_conn8_min3
ncih2170_facs_fish_0723_sorted_ctrl_33,NCI-H2170,gt_image/ncih2170_facs_fish_0723_sorted_ctrl_33.tif,gt_coords/ncih2170_facs_fish_0723_sorted_ctrl_33.npy,168,168,0,gt_mask_cc_conn8_min3
ncih2170_facs_fish_0723_sorted_ctrl_34,NCI-H2170,gt_image/ncih2170_facs_fish_0723_sorted_ctrl_34.tif,gt_coords/ncih2170_facs_fish_0723_sorted_ctrl_34.npy,125,125,0,gt_mask_cc_conn8_min3
ncih2170_facs_fish_0723_sorted_ctrl_35,NCI-H2170,gt_image/ncih2170_facs_fish_0723_sorted_ctrl_35.tif,gt_coords/ncih2170_facs_fish_0723_sorted_ctrl_35.npy,141,141,0,gt_mask_cc_conn8_min3
ncih2170_facs_fish_0723_sorted_ctrl_36,NCI-H2170,gt_image/ncih2170_facs_fish_0723_sorted_ctrl_36.tif,gt_coords/ncih2170_facs_fish_0723_sorted_ctrl_36.npy,67,67,0,gt_mask_cc_conn8_min3
ncih2170_facs_fish_0723_sorted_ctrl_37,NCI-H2170,gt_image/ncih2170_facs_fish_0723_sorted_ctrl_37.tif,gt_coords/ncih2170_facs_fish_0723_sorted_ctrl_37.npy,239,241,2,gt_mask_cc_conn8_min3
ncih2170_facs_fish_0723_sorted_ctrl_38,NCI-H2170,gt_image/ncih2170_facs_fish_0723_sorted_ctrl_38.tif,gt_coords/ncih2170_facs_fish_0723_sorted_ctrl_38.npy,202,202,0,gt_mask_cc_conn8_min3
ncih2170_facs_fish_0723_sorted_ctrl_39,NCI-H2170,gt_image/ncih2170_facs_fish_0723_sorted_ctrl_39.tif,gt_coords/ncih2170_facs_fish_0723_sorted_ctrl_39.npy,275,275,0,gt_mask_cc_conn8_min3
ncih2170_facs_fish_0723_sorted_ctrl_4,NCI-H2170,gt_image/ncih2170_facs_fish_0723_sorted_ctrl_4.tif,gt_coords/ncih2170_facs_fish_0723_sorted_ctrl_4.npy,536,538,2,gt_mask_cc_conn8_min3
ncih2170_facs_fish_0723_sorted_ctrl_40,NCI-H2170,gt_image/ncih2170_facs_fish_0723_sorted_ctrl_40.tif,gt_coords/ncih2170_facs_fish_0723_sorted_ctrl_40.npy,65,65,0,gt_mask_cc_conn8_min3
ncih2170_facs_fish_0723_sorted_ctrl_41,NCI-H2170,gt_image/ncih2170_facs_fish_0723_sorted_ctrl_41.tif,gt_coords/ncih2170_facs_fish_0723_sorted_ctrl_41.npy,292,293,1,gt_mask_cc_conn8_min3
ncih2170_facs_fish_0723_sorted_ctrl_42,NCI-H2170,gt_image/ncih2170_facs_fish_0723_sorted_ctrl_42.tif,gt_coords/ncih2170_facs_fish_0723_sorted_ctrl_42.npy,116,116,0,gt_mask_cc_conn8_min3
ncih2170_facs_fish_0723_sorted_ctrl_43,NCI-H2170,gt_image/ncih2170_facs_fish_0723_sorted_ctrl_43.tif,gt_coords/ncih2170_facs_fish_0723_sorted_ctrl_43.npy,98,98,0,gt_mask_cc_conn8_min3
ncih2170_facs_fish_0723_sorted_ctrl_44,NCI-H2170,gt_image/ncih2170_facs_fish_0723_sorted_ctrl_44.tif,gt_coords/ncih2170_facs_fish_0723_sorted_ctrl_44.npy,202,202,0,gt_mask_cc_conn8_min3
ncih2170_facs_fish_0723_sorted_ctrl_45,NCI-H2170,gt_image/ncih2170_facs_fish_0723_sorted_ctrl_45.tif,gt_coords/ncih2170_facs_fish_0723_sorted_ctrl_45.npy,472,472,0,gt_mask_cc_conn8_min3
ncih2170_facs_fish_0723_sorted_ctrl_46,NCI-H2170,gt_image/ncih2170_facs_fish_0723_sorted_ctrl_46.tif,gt_coords/ncih2170_facs_fish_0723_sorted_ctrl_46.npy,178,178,0,gt_mask_cc_conn8_min3
ncih2170_facs_fish_0723_sorted_ctrl_47,NCI-H2170,gt_image/ncih2170_facs_fish_0723_sorted_ctrl_47.tif,gt_coords/ncih2170_facs_fish_0723_sorted_ctrl_47.npy,212,212,0,gt_mask_cc_conn8_min3
ncih2170_facs_fish_0723_sorted_ctrl_48,NCI-H2170,gt_image/ncih2170_facs_fish_0723_sorted_ctrl_48.tif,gt_coords/ncih2170_facs_fish_0723_sorted_ctrl_48.npy,274,278,4,gt_mask_cc_conn8_min3
ncih2170_facs_fish_0723_sorted_ctrl_49,NCI-H2170,gt_image/ncih2170_facs_fish_0723_sorted_ctrl_49.tif,gt_coords/ncih2170_facs_fish_0723_sorted_ctrl_49.npy,365,366,1,gt_mask_cc_conn8_min3
ncih2170_facs_fish_0723_sorted_ctrl_5,NCI-H2170,gt_image/ncih2170_facs_fish_0723_sorted_ctrl_5.tif,gt_coords/ncih2170_facs_fish_0723_sorted_ctrl_5.npy,165,166,1,gt_mask_cc_conn8_min3
ncih2170_facs_fish_0723_sorted_ctrl_50,NCI-H2170,gt_image/ncih2170_facs_fish_0723_sorted_ctrl_50.tif,gt_coords/ncih2170_facs_fish_0723_sorted_ctrl_50.npy,61,61,0,gt_mask_cc_conn8_min3
ncih2170_facs_fish_0723_sorted_ctrl_51,NCI-H2170,gt_image/ncih2170_facs_fish_0723_sorted_ctrl_51.tif,gt_coords/ncih2170_facs_fish_0723_sorted_ctrl_51.npy,302,305,3,gt_mask_cc_conn8_min3
ncih2170_facs_fish_0723_sorted_ctrl_52,NCI-H2170,gt_image/ncih2170_facs_fish_0723_sorted_ctrl_52.tif,gt_coords/ncih2170_facs_fish_0723_sorted_ctrl_52.npy,226,226,0,gt_mask_cc_conn8_min3
ncih2170_facs_fish_0723_sorted_ctrl_53,NCI-H2170,gt_image/ncih2170_facs_fish_0723_sorted_ctrl_53.tif,gt_coords/ncih2170_facs_fish_0723_sorted_ctrl_53.npy,118,118,0,gt_mask_cc_conn8_min3
ncih2170_facs_fish_0723_sorted_ctrl_54,NCI-H2170,gt_image/ncih2170_facs_fish_0723_sorted_ctrl_54.tif,gt_coords/ncih2170_facs_fish_0723_sorted_ctrl_54.npy,116,116,0,gt_mask_cc_conn8_min3
ncih2170_facs_fish_0723_sorted_ctrl_55,NCI-H2170,gt_image/ncih2170_facs_fish_0723_sorted_ctrl_55.tif,gt_coords/ncih2170_facs_fish_0723_sorted_ctrl_55.npy,262,262,0,gt_mask_cc_conn8_min3
ncih2170_facs_fish_0723_sorted_ctrl_56,NCI-H2170,gt_image/ncih2170_facs_fish_0723_sorted_ctrl_56.tif,gt_coords/ncih2170_facs_fish_0723_sorted_ctrl_56.npy,120,120,0,gt_mask_cc_conn8_min3
ncih2170_facs_fish_0723_sorted_ctrl_57,NCI-H2170,gt_image/ncih2170_facs_fish_0723_sorted_ctrl_57.tif,gt_coords/ncih2170_facs_fish_0723_sorted_ctrl_57.npy,284,301,17,gt_mask_cc_conn8_min3
ncih2170_facs_fish_0723_sorted_ctrl_58,NCI-H2170,gt_image/ncih2170_facs_fish_0723_sorted_ctrl_58.tif,gt_coords/ncih2170_facs_fish_0723_sorted_ctrl_58.npy,24,28,4,gt_mask_cc_conn8_min3
ncih2170_facs_fish_0723_sorted_ctrl_59,NCI-H2170,gt_image/ncih2170_facs_fish_0723_sorted_ctrl_59.tif,gt_coords/ncih2170_facs_fish_0723_sorted_ctrl_59.npy,277,284,7,gt_mask_cc_conn8_min3
ncih2170_facs_fish_0723_sorted_ctrl_6,NCI-H2170,gt_image/ncih2170_facs_fish_0723_sorted_ctrl_6.tif,gt_coords/ncih2170_facs_fish_0723_sorted_ctrl_6.npy,119,119,0,gt_mask_cc_conn8_min3
ncih2170_facs_fish_0723_sorted_ctrl_60,NCI-H2170,gt_image/ncih2170_facs_fish_0723_sorted_ctrl_60.tif,gt_coords/ncih2170_facs_fish_0723_sorted_ctrl_60.npy,187,197,10,gt_mask_cc_conn8_min3
ncih2170_facs_fish_0723_sorted_ctrl_61,NCI-H2170,gt_image/ncih2170_facs_fish_0723_sorted_ctrl_61.tif,gt_coords/ncih2170_facs_fish_0723_sorted_ctrl_61.npy,166,166,0,gt_mask_cc_conn8_min3
